Year,Term,YearTerm,Subject,Number,Title
2019,Spring,2019-sp,SPAN,250,"Introduction to Literary Analysis"
2019,Spring,2019-sp,SPAN,252,"Introduction to Hispanic Linguistics"
2019,Spring,2019-sp,SPAN,254,"Introduction to Cultural Analysis"
2019,Spring,2019-sp,SPAN,295,"Topics in Literature and Cultural Studies"
2019,Spring,2019-sp,SPAN,299,"Study Abroad"
2019,Spring,2019-sp,SPAN,303,"The Sounds of Spanish"
2019,Spring,2019-sp,SPAN,305,"The Structure of Spanish"
2019,Spring,2019-sp,SPAN,307,"Bilingualism"
2019,Spring,2019-sp,SPAN,308,"Spanish in the United States"
2019,Spring,2019-sp,SPAN,309,"Varieties of Spoken Spanish"
2019,Spring,2019-sp,SPAN,310,"Premodern Spanish Literatures & Cultures"
2019,Spring,2019-sp,SPAN,312,"Modern Spanish Literatures & Cultures"
2019,Spring,2019-sp,SPAN,314,"Latin American Literatures & Cultures to 1800"
2019,Spring,2019-sp,SPAN,316,"Latin American Literatures & Cultures from 1800"
2019,Spring,2019-sp,SPAN,318,"Spanish Cultural Studies I"
2019,Spring,2019-sp,SPAN,320,"Spanish Cultural Studies II"
2019,Spring,2019-sp,SPAN,324,"Latin America Cultural Studies I"
2019,Spring,2019-sp,SPAN,326,"Latin America Cultural Studies II"
2019,Spring,2019-sp,SPAN,332,"Spanish and Entrepreneurship"
2019,Spring,2019-sp,SPAN,395,"Advanced Topics in Literature & Cultural Studies"
2019,Spring,2019-sp,SPAN,399,"Advanced Study Abroad"
2019,Spring,2019-sp,SPAN,410,"Spanish/English Translation"
2019,Spring,2019-sp,SPAN,418,"Language & Minorities in Europe"
2019,Spring,2019-sp,SPAN,430,"Spanish Phonology"
2019,Spring,2019-sp,SPAN,431,"Spanish Morphology"
2019,Spring,2019-sp,SPAN,432,"Spanish Syntax"
2019,Spring,2019-sp,SPAN,433,"Spanish Sociolinguistics"
2019,Spring,2019-sp,SPAN,434,"History of the Spanish Language"
2019,Spring,2019-sp,SPAN,435,"Introduction to Romance Linguistics"
2019,Spring,2019-sp,SPAN,436,"History of Translation"
2019,Spring,2019-sp,SPAN,437,"The Acquisition of Spanish"
2019,Spring,2019-sp,SPAN,442,"Latina Literature"
2019,Spring,2019-sp,SPAN,460,"Principles of Language Testing"
2019,Spring,2019-sp,SPAN,461,"Medieval Spanish Studies"
2019,Spring,2019-sp,SPAN,462,"Early Modern Spanish Studies"
2019,Spring,2019-sp,SPAN,463,"18-19thC Spanish Studies"
2019,Spring,2019-sp,SPAN,464,"Spanish Studies 1898-1960"
2019,Spring,2019-sp,SPAN,465,"20th-21stC Spanish Studies"
2019,Spring,2019-sp,SPAN,466,"Colonial Span Amer Studies"
2019,Spring,2019-sp,SPAN,467,"19thC Sp American Studies"
2019,Spring,2019-sp,SPAN,468,"20th-21stC Span Am Studies"
2019,Spring,2019-sp,SPAN,477,"Spanish Grammar and Communicative Language Teaching"
2019,Spring,2019-sp,SPAN,489,"Theoretical Foundations of SLA"
2019,Spring,2019-sp,SPAN,490,"Advanced Readings in Spanish"
2019,Spring,2019-sp,SPAN,491,"Topics for Honors Students"
2019,Spring,2019-sp,SPAN,528,"Sem 20thC Spanish Lit"
2019,Spring,2019-sp,SPAN,535,"Sem Spanish-American Lit"
2019,Spring,2019-sp,SPAN,540,"Sem History of Ideas"
2019,Spring,2019-sp,SPAN,557,"Sem Romance Ling"
2019,Spring,2019-sp,SPAN,558,"Sem Spanish Synchronic Ling"
2019,Spring,2019-sp,SPAN,559,"Sem Spanish Diachronic Ling"
2019,Spring,2019-sp,SPAN,571,"Proseminar For Lang Tchg"
2019,Spring,2019-sp,SPAN,572,"Theory and Literary Criticism"
2019,Spring,2019-sp,SPAN,573,"Professional/Academic Writing"
2019,Spring,2019-sp,SPAN,580,"Classroom Language Acquisition"
2019,Spring,2019-sp,SPAN,584,"Theories in Second Language Acquisition"
2019,Spring,2019-sp,SPAN,588,"Sem Second Lang Learn"
2019,Spring,2019-sp,SPAN,590,"Topics in Hispanic Studies"
2019,Spring,2019-sp,SPAN,595,"Special Topics in Spanish"
2019,Spring,2019-sp,SPAN,599,"Thesis Research"
2019,Spring,2019-sp,SPED,117,"The Culture of Disability"
2019,Spring,2019-sp,SPED,199,"Undergraduate Open Seminar"
2019,Spring,2019-sp,SPED,312,"Introduction to Educational Technology"
2019,Spring,2019-sp,SPED,317,"Characteristics & Eligibility"
2019,Spring,2019-sp,SPED,322,"Intro Intellectual Disability"
2019,Spring,2019-sp,SPED,391,"Thesis"
2019,Spring,2019-sp,SPED,395,"Independent Study"
2019,Spring,2019-sp,SPED,405,"Gen Educator's Role in SPED"
2019,Spring,2019-sp,SPED,413,"New Media &Learner Differences"
2019,Spring,2019-sp,SPED,414,"Assessment in ECSE"
2019,Spring,2019-sp,SPED,416,"Perspectives on Gifted Edu"
2019,Spring,2019-sp,SPED,424,"Foundations of Assessment"
2019,Spring,2019-sp,SPED,426,"Collaboration and Teaming"
2019,Spring,2019-sp,SPED,431,"Assistive Tech & Phys Disab"
2019,Spring,2019-sp,SPED,432,"Multiple Disabilities"
2019,Spring,2019-sp,SPED,435,"Behavior Analysis in SPED"
2019,Spring,2019-sp,SPED,436,"Systematic Instruction in SPED"
2019,Spring,2019-sp,SPED,437,"Curriculum for Severe Disab"
2019,Spring,2019-sp,SPED,438,"Collaborating with Families"
2019,Spring,2019-sp,SPED,440,"Instructional Strategies I"
2019,Spring,2019-sp,SPED,441,"Instructional Strategies II"
2019,Spring,2019-sp,SPED,444,"Career Development and Transition"
2019,Spring,2019-sp,SPED,446,"Curriculum Development I"
2019,Spring,2019-sp,SPED,447,"Curriculum Development II"
2019,Spring,2019-sp,SPED,448,"Curriculum Development III"
2019,Spring,2019-sp,SPED,450,"Introduction to ECSE"
2019,Spring,2019-sp,SPED,460,"Communication and Phys Disab"
2019,Spring,2019-sp,SPED,461,"Alternative and Augmentative Communication and Literacy"
2019,Spring,2019-sp,SPED,465,"Curriculum and Methods in ECSE"
2019,Spring,2019-sp,SPED,470,"Learning Environments I"
2019,Spring,2019-sp,SPED,471,"Learning Environments II"
2019,Spring,2019-sp,SPED,488,"Ethics & Prof. Behavior"
2019,Spring,2019-sp,SPED,510,"Legal Aspects of Disabilities"
2019,Spring,2019-sp,SPED,513,"Intro to Diversity & Equity"
2019,Spring,2019-sp,SPED,514,"Equity Issues in Spec Educatio"
2019,Spring,2019-sp,SPED,517,"Disability Issues in SPED"
2019,Spring,2019-sp,SPED,520,"Psycho-Social Aspects"
2019,Spring,2019-sp,SPED,521,"Admin & Supervision in SPED"
2019,Spring,2019-sp,SPED,524,"Supervised Prac in SPED"
2019,Spring,2019-sp,SPED,526,"Collaborative Leaders in SPED"
2019,Spring,2019-sp,SPED,538,"Interdisciplinary Teaming"
2019,Spring,2019-sp,SPED,545,"Transition and Voc Planning"
2019,Spring,2019-sp,SPED,550,"Methods of Educational Inquiry"
2019,Spring,2019-sp,SPED,556,"Prob and Trends in SPED"
2019,Spring,2019-sp,SPED,565,"Atypical Development: B to 6"
2019,Spring,2019-sp,SPED,566,"Leadership in ECSE"
2019,Spring,2019-sp,SPED,583,"Single Case Experimntl Design"
2019,Spring,2019-sp,SPED,585,"Individual Differences: B to 6"
2019,Spring,2019-sp,SPED,590,"Seminar for Advanced Students"
2019,Spring,2019-sp,SPED,591,"Field Study and Thesis Seminar"
2019,Spring,2019-sp,SPED,592,"Concepts and Issues in SPED I"
2019,Spring,2019-sp,SPED,593,"Concepts and Issues in SPED II"
2019,Spring,2019-sp,SPED,595,"Independent Study"
2019,Spring,2019-sp,SPED,599,"Thesis Research"
2019,Spring,2019-sp,STAT,100,"Statistics"
2019,Spring,2019-sp,STAT,200,"Statistical Analysis"
2019,Spring,2019-sp,STAT,212,"Biostatistics"
2019,Spring,2019-sp,STAT,361,"Probability & Statistics for Computer Science"
2019,Spring,2019-sp,STAT,385,"Statistics Programming Methods"
2019,Spring,2019-sp,STAT,390,"Individual Study"
2019,Spring,2019-sp,STAT,391,"Honors Individual Study"
2019,Spring,2019-sp,STAT,400,"Statistics and Probability I"
2019,Spring,2019-sp,STAT,408,"Actuarial Statistics I"
2019,Spring,2019-sp,STAT,409,"Actuarial Statistics II"
2019,Spring,2019-sp,STAT,410,"Statistics and Probability II"
2019,Spring,2019-sp,STAT,420,"Methods of Applied Statistics"
2019,Spring,2019-sp,STAT,424,"Analysis of Variance"
2019,Spring,2019-sp,STAT,425,"Applied Regression and Design"
2019,Spring,2019-sp,STAT,426,"Sampling and Categorical Data"
2019,Spring,2019-sp,STAT,427,"Statistical Consulting"
2019,Spring,2019-sp,STAT,428,"Statistical Computing"
2019,Spring,2019-sp,STAT,429,"Time Series Analysis"
2019,Spring,2019-sp,STAT,430,"Topics in Applied Statistics"
2019,Spring,2019-sp,STAT,431,"Applied Bayesian Analysis"
2019,Spring,2019-sp,STAT,432,"Basics of Statistical Learning"
2019,Spring,2019-sp,STAT,433,"Stochastic Processes"
2019,Spring,2019-sp,STAT,434,"Survival Analysis"
2019,Spring,2019-sp,STAT,440,"Statistical Data Management"
2019,Spring,2019-sp,STAT,443,"Professional Statistics"
2019,Spring,2019-sp,STAT,448,"Advanced Data Analysis"
2019,Spring,2019-sp,STAT,458,"Math Modeling in Life Sciences"
2019,Spring,2019-sp,STAT,466,"Image and Neuroimage Analysis"
2019,Spring,2019-sp,STAT,480,"Data Science Foundations"
2019,Spring,2019-sp,STAT,484,"Ethical Practice of Statistics"
2019,Spring,2019-sp,STAT,510,"Mathematical Statistics I"
2019,Spring,2019-sp,STAT,511,"Mathematical Statistics II"
2019,Spring,2019-sp,STAT,525,"Computational Statistics"
2019,Spring,2019-sp,STAT,530,"Bioinformatics"
2019,Spring,2019-sp,STAT,534,"Advanced Survival Analysis"
2019,Spring,2019-sp,STAT,538,"Clinical Trials Methodology"
2019,Spring,2019-sp,STAT,541,"Predictive Analytics"
2019,Spring,2019-sp,STAT,542,"Statistical Learning"
2019,Spring,2019-sp,STAT,543,"Appl. Multivariate Statistics"
2019,Spring,2019-sp,STAT,545,"Spatial Statistics"
2019,Spring,2019-sp,STAT,551,"Theory of Probability I"
2019,Spring,2019-sp,STAT,552,"Theory of Probability II"
2019,Spring,2019-sp,STAT,553,"Probability and Measure I"
2019,Spring,2019-sp,STAT,554,"Probability and Measure II"
2019,Spring,2019-sp,STAT,555,"Applied Stochastic Processes"
2019,Spring,2019-sp,STAT,558,"Risk Modeling and Analysis"
2019,Spring,2019-sp,STAT,571,"Multivariate Analysis"
2019,Spring,2019-sp,STAT,575,"Large Sample Theory"
2019,Spring,2019-sp,STAT,578,"Topics in Statistics"
2019,Spring,2019-sp,STAT,587,"Hierarchical Linear Models"
2019,Spring,2019-sp,STAT,588,"Covar Struct and Factor Models"
2019,Spring,2019-sp,STAT,590,"Individual Study and Research"
2019,Spring,2019-sp,STAT,593,"STAT Internship"
2019,Spring,2019-sp,STAT,595,"Preparing Future Faculty"
2019,Spring,2019-sp,STAT,599,"Thesis Research"
2019,Spring,2019-sp,SWAH,201,"Elementary Swahili I"
2019,Spring,2019-sp,SWAH,202,"Elementary Swahili II"
2019,Spring,2019-sp,SWAH,403,"Intermediate Swahili I"
2019,Spring,2019-sp,SWAH,404,"Intermediate Swahili II"
2019,Spring,2019-sp,SWAH,405,"Advanced Swahili I"
2019,Spring,2019-sp,SWAH,406,"Advanced Swahili II"
2019,Spring,2019-sp,SWAH,407,"Topics Swahili Lang & Lit I"
2019,Spring,2019-sp,SWAH,408,"Topics Swahili Lang & Lit II"
2019,Spring,2019-sp,SWAH,409,"Adv Topics Swahili Lang&Lit I"
2019,Spring,2019-sp,SWAH,410,"Adv Topics Swahili Lang&Lit II"
2019,Spring,2019-sp,TAM,195,"Mechanics in the Modern World"
2019,Spring,2019-sp,TAM,199,"Undergraduate Open Seminar"
2019,Spring,2019-sp,TAM,201,"Mechanics for Technol & Mgmt"
2019,Spring,2019-sp,TAM,210,"Introduction to Statics"
2019,Spring,2019-sp,TAM,211,"Statics"
2019,Spring,2019-sp,TAM,212,"Introductory Dynamics"
2019,Spring,2019-sp,TAM,251,"Introductory Solid Mechanics"
2019,Spring,2019-sp,TAM,252,"Solid Mechanics Design"
2019,Spring,2019-sp,TAM,270,"Design for Manufacturability"
2019,Spring,2019-sp,TAM,297,"Introductory Independent Study"
2019,Spring,2019-sp,TAM,302,"Engineering Design Principles"
2019,Spring,2019-sp,TAM,324,"Behavior of Materials"
2019,Spring,2019-sp,TAM,335,"Introductory Fluid Mechanics"
2019,Spring,2019-sp,TAM,412,"Intermediate Dynamics"
2019,Spring,2019-sp,TAM,413,"Fund of Engrg Acoustics"
2019,Spring,2019-sp,TAM,416,"Intro to Nonlinear Dyn & Vib"
2019,Spring,2019-sp,TAM,424,"Mechanics of Structural Metals"
2019,Spring,2019-sp,TAM,427,"Mechanics of Polymers"
2019,Spring,2019-sp,TAM,428,"Mechanics of Composites"
2019,Spring,2019-sp,TAM,435,"Intermediate Fluid Mechanics"
2019,Spring,2019-sp,TAM,445,"Continuum Mechanics"
2019,Spring,2019-sp,TAM,451,"Intermediate Solid Mechanics"
2019,Spring,2019-sp,TAM,456,"Experimental Stress Analysis"
2019,Spring,2019-sp,TAM,461,"Cellular Biomechanics"
2019,Spring,2019-sp,TAM,470,"Computational Mechanics"
2019,Spring,2019-sp,TAM,497,"Independent Study"
2019,Spring,2019-sp,TAM,498,"Special Topics"
2019,Spring,2019-sp,TAM,499,"Senior Thesis"
2019,Spring,2019-sp,TAM,500,"Seminar"
2019,Spring,2019-sp,TAM,514,"Elastodynamics and Vibrations"
2019,Spring,2019-sp,TAM,516,"Dynamical Systems Theory"
2019,Spring,2019-sp,TAM,518,"Wave Motion"
2019,Spring,2019-sp,TAM,524,"Micromechanics of Materials"
2019,Spring,2019-sp,TAM,529,"Viscoelasticity Theory"
2019,Spring,2019-sp,TAM,531,"Inviscid Flow"
2019,Spring,2019-sp,TAM,532,"Viscous Flow"
2019,Spring,2019-sp,TAM,536,"Instability and Transition"
2019,Spring,2019-sp,TAM,537,"Experimental Fluid Mechanics"
2019,Spring,2019-sp,TAM,538,"Turbulence"
2019,Spring,2019-sp,TAM,539,"Fluid Mechanics Seminar"
2019,Spring,2019-sp,TAM,541,"Mathematical Methods I"
2019,Spring,2019-sp,TAM,542,"Mathematical Methods II"
2019,Spring,2019-sp,TAM,545,"Advanced Continuum Mechanics"
2019,Spring,2019-sp,TAM,549,"Asymptotic Methods"
2019,Spring,2019-sp,TAM,551,"Solid Mechanics I"
2019,Spring,2019-sp,TAM,552,"Solid Mechanics II"
2019,Spring,2019-sp,TAM,554,"Plasticity"
2019,Spring,2019-sp,TAM,555,"Fracture Mechanics"
2019,Spring,2019-sp,TAM,557,"Mechanics of Random Media"
2019,Spring,2019-sp,TAM,570,"Computational Fluid Mechanics"
2019,Spring,2019-sp,TAM,574,"Adv Finite Element Methods"
2019,Spring,2019-sp,TAM,597,"Advanced Independent Study"
2019,Spring,2019-sp,TAM,598,"Advanced Special Topics"
2019,Spring,2019-sp,TAM,599,"Thesis Research"
2019,Spring,2019-sp,TE,100,"Introduction to Innovation, Leadership and Engineering Entrepreneurship"
2019,Spring,2019-sp,TE,150,"Entrepreneurship Foundations"
2019,Spring,2019-sp,TE,200,"Introduction to Innovation"
2019,Spring,2019-sp,TE,230,"Design Thinking/Need-Finding"
2019,Spring,2019-sp,TE,250,"From Idea to Enterprise"
2019,Spring,2019-sp,TE,298,"Special Topics I"
2019,Spring,2019-sp,TE,333,"Creativity, Innovation, Vision"
2019,Spring,2019-sp,TE,345,"Design and Innovation"
2019,Spring,2019-sp,TE,360,"Lectures in Engineering Entrepreneurship"
2019,Spring,2019-sp,TE,398,"Special Topics II"
2019,Spring,2019-sp,TE,401,"Developing Breakthrough Projects"
2019,Spring,2019-sp,TE,450,"Startups: Inc, Fund, Contracts, IP"
2019,Spring,2019-sp,TE,460,"Lectures in Engineering Entrepreneurship"
2019,Spring,2019-sp,TE,461,"Technology Entrepreneurship"
2019,Spring,2019-sp,TE,466,"High-Tech Venture Marketing"
2019,Spring,2019-sp,TE,497,"Independent Study"
2019,Spring,2019-sp,TE,498,"Special Topics III"
2019,Spring,2019-sp,TE,560,"Managing Advanced Technol I"
2019,Spring,2019-sp,TE,565,"Technol Innovation & Strategy"
2019,Spring,2019-sp,TE,566,"Finance for Engineering Mgmt"
2019,Spring,2019-sp,TE,567,"Venture Funded Startups"
2019,Spring,2019-sp,TE,598,"Special Topics IV"
2019,Spring,2019-sp,THEA,100,"Practicum I"
2019,Spring,2019-sp,THEA,101,"Introduction to Theatre Arts"
2019,Spring,2019-sp,THEA,102,"Text to Stage"
2019,Spring,2019-sp,THEA,103,"Survey of Theatre Production"
2019,Spring,2019-sp,THEA,110,"Broadway Musicals"
2019,Spring,2019-sp,THEA,125,"Graphic Skills"
2019,Spring,2019-sp,THEA,126,"Stagecraft"
2019,Spring,2019-sp,THEA,170,"Fundamentals of Acting I"
2019,Spring,2019-sp,THEA,175,"Fundamentals of Acting II"
2019,Spring,2019-sp,THEA,180,"Violence as a Narrative Tool"
2019,Spring,2019-sp,THEA,199,"Undergraduate Open Seminar"
2019,Spring,2019-sp,THEA,203,"Theatre of Black Experience"
2019,Spring,2019-sp,THEA,208,"Dramatic Analysis"
2019,Spring,2019-sp,THEA,210,"The Tragic Spirit"
2019,Spring,2019-sp,THEA,211,"Introduction to Playwriting"
2019,Spring,2019-sp,THEA,212,"Introduction to Directing"
2019,Spring,2019-sp,THEA,218,"Intro to Social Issues Theatre"
2019,Spring,2019-sp,THEA,220,"Survey of Theatrical Design"
2019,Spring,2019-sp,THEA,222,"Introduction to Scenic Design"
2019,Spring,2019-sp,THEA,223,"Introduction to Stage Rigging"
2019,Spring,2019-sp,THEA,231,"Intro to Lighting Design"
2019,Spring,2019-sp,THEA,260,"Intro Asian American Theatre"
2019,Spring,2019-sp,THEA,262,"Literature of Modern Theatre"
2019,Spring,2019-sp,THEA,263,"Intro African American Theat"
2019,Spring,2019-sp,THEA,270,"Relationships in Acting I"
2019,Spring,2019-sp,THEA,271,"Voice and Movement I"
2019,Spring,2019-sp,THEA,275,"Relationships in Acting II"
2019,Spring,2019-sp,THEA,276,"Voice and Movement II"
2019,Spring,2019-sp,THEA,323,"The Comic Imagination"
2019,Spring,2019-sp,THEA,351,"Introduction to Digital Audio Workstations"
2019,Spring,2019-sp,THEA,359,"Professional Stage Management"
2019,Spring,2019-sp,THEA,360,"History of Theatre I"
2019,Spring,2019-sp,THEA,361,"History of Theatre II"
2019,Spring,2019-sp,THEA,362,"Chekhov"
2019,Spring,2019-sp,THEA,371,"Acting Studio I: Dynamics"
2019,Spring,2019-sp,THEA,372,"Acting Studio I: Voice"
2019,Spring,2019-sp,THEA,373,"Acting Studio I: Movement"
2019,Spring,2019-sp,THEA,374,"Acting Studio I: Acting"
2019,Spring,2019-sp,THEA,375,"Acting Studio II: Dynamics"
2019,Spring,2019-sp,THEA,376,"Acting Studio II: Voice"
2019,Spring,2019-sp,THEA,377,"Acting Studio II: Movement"
2019,Spring,2019-sp,THEA,378,"Acting Studio II: Acting"
2019,Spring,2019-sp,THEA,391,"Individual Topics"
2019,Spring,2019-sp,THEA,392,"Individual Topics"
2019,Spring,2019-sp,THEA,399,"Undergraduate Group Seminar"
2019,Spring,2019-sp,THEA,400,"Practicum II"
2019,Spring,2019-sp,THEA,406,"Opera/Dance Stage Management"
2019,Spring,2019-sp,THEA,408,"AEA Union Stage Management"
2019,Spring,2019-sp,THEA,409,"Stage Management Workshop"
2019,Spring,2019-sp,THEA,410,"Dramaturgs Workshop"
2019,Spring,2019-sp,THEA,411,"Playwrights Workshop"
2019,Spring,2019-sp,THEA,412,"Directors Workshop"
2019,Spring,2019-sp,THEA,415,"Scenic Design I"
2019,Spring,2019-sp,THEA,417,"Leading Post-Perform Dialog"
2019,Spring,2019-sp,THEA,418,"Devising Social Issues Theatre"
2019,Spring,2019-sp,THEA,419,"Theatrical CAD Drafting I"
2019,Spring,2019-sp,THEA,420,"Shop Practice"
2019,Spring,2019-sp,THEA,421,"Welding for the Stage"
2019,Spring,2019-sp,THEA,422,"Structures for the Stage I"
2019,Spring,2019-sp,THEA,423,"Advanced Lighting Design"
2019,Spring,2019-sp,THEA,424,"Electric Motors & Fluid Power"
2019,Spring,2019-sp,THEA,425,"Stage Drafting"
2019,Spring,2019-sp,THEA,426,"History of Decor"
2019,Spring,2019-sp,THEA,427,"Scenic Painting I"
2019,Spring,2019-sp,THEA,428,"Scenic Painting II"
2019,Spring,2019-sp,THEA,430,"Technical Direction I"
2019,Spring,2019-sp,THEA,431,"The Lighting Laboratory"
2019,Spring,2019-sp,THEA,432,"Lighting for Non-Theatrical Spaces and Styles"
2019,Spring,2019-sp,THEA,433,"Business of Lighting Design"
2019,Spring,2019-sp,THEA,434,"Advanced Lighting Seminar"
2019,Spring,2019-sp,THEA,435,"Professional Lighting Systems"
2019,Spring,2019-sp,THEA,437,"Software for Lighting Design"
2019,Spring,2019-sp,THEA,442,"Costume Patterning"
2019,Spring,2019-sp,THEA,444,"Costume Draping"
2019,Spring,2019-sp,THEA,445,"Costume History and Design I"
2019,Spring,2019-sp,THEA,446,"Costume History and Design II"
2019,Spring,2019-sp,THEA,447,"Costume Rendering"
2019,Spring,2019-sp,THEA,448,"Advanced Costume Crafts"
2019,Spring,2019-sp,THEA,449,"Costume Fabrication"
2019,Spring,2019-sp,THEA,450,"Management Seminar"
2019,Spring,2019-sp,THEA,451,"Principles of Stage Management"
2019,Spring,2019-sp,THEA,452,"Principles of Arts Management"
2019,Spring,2019-sp,THEA,453,"Introduction to Theatre Sound"
2019,Spring,2019-sp,THEA,454,"Sound Design I"
2019,Spring,2019-sp,THEA,455,"Sound Design II"
2019,Spring,2019-sp,THEA,456,"Properties Design"
2019,Spring,2019-sp,THEA,457,"Model Making for the Stage"
2019,Spring,2019-sp,THEA,458,"Rendering for Live Performance"
2019,Spring,2019-sp,THEA,459,"Sound Systems"
2019,Spring,2019-sp,THEA,460,"Multi-Ethnic Theatre"
2019,Spring,2019-sp,THEA,461,"Introduction to Media Design"
2019,Spring,2019-sp,THEA,462,"Advanced Media Design"
2019,Spring,2019-sp,THEA,463,"American Theatre History I"
2019,Spring,2019-sp,THEA,464,"American Theatre History II"
2019,Spring,2019-sp,THEA,465,"Musical Theatre History"
2019,Spring,2019-sp,THEA,467,"Contemporary Theatrical Forms"
2019,Spring,2019-sp,THEA,471,"Acting Studio III: Dynamics"
2019,Spring,2019-sp,THEA,472,"Acting Studio III: Voice"
2019,Spring,2019-sp,THEA,473,"Acting Studio III: Movement"
2019,Spring,2019-sp,THEA,474,"Acting Studio III: Acting"
2019,Spring,2019-sp,THEA,475,"Acting Studio IV: Dynamics"
2019,Spring,2019-sp,THEA,476,"Acting Studio IV: Voice"
2019,Spring,2019-sp,THEA,477,"Acting Studio IV: Movement"
2019,Spring,2019-sp,THEA,478,"Acting Studio IV: Acting"
2019,Spring,2019-sp,THEA,479,"Preparation for Auditions"
2019,Spring,2019-sp,THEA,480,"Upholstery Techniques"
2019,Spring,2019-sp,THEA,481,"Content Creation 1: Camera and Editing for Media Design"
2019,Spring,2019-sp,THEA,482,"Content Creation 2: Motion Graphics & VFX for Media Design"
2019,Spring,2019-sp,THEA,483,"Modern Scandinavian Drama"
2019,Spring,2019-sp,THEA,485,"Prop Furniture Construction"
2019,Spring,2019-sp,THEA,488,"Premodern Chinese Drama"
2019,Spring,2019-sp,THEA,490,"Professional Internship"
