Year,Term,YearTerm,Subject,Number,Course Title,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Primary Instructor
2012,Fall,2012-fa,BTW,250,Principles Bus Comm,0,2,7,9,3,1,0,0,0,0,0,0,0,0,"Kelly, Daniel"
2012,Fall,2012-fa,BTW,250,Principles Bus Comm,0,3,5,5,7,1,1,0,1,0,0,0,0,0,"Gilmore, Shawn P"
2012,Fall,2012-fa,BTW,250,Principles Bus Comm,0,7,7,5,3,1,0,0,0,0,0,0,0,0,"Wetter, Timothy S"
2012,Fall,2012-fa,BTW,250,Principles Bus Comm,0,1,3,9,4,3,0,0,0,0,0,0,1,0,"Gilmore, Shawn P"
2012,Fall,2012-fa,BTW,250,Principles Bus Comm,0,9,6,2,3,0,1,1,0,0,0,0,0,0,"Vredenburg, Jason"
2012,Fall,2012-fa,BTW,250,Principles Bus Comm,0,11,5,5,0,1,1,0,0,0,0,0,0,0,"Sunia, Patricia G"
2012,Fall,2012-fa,BTW,250,Principles Bus Comm,1,5,10,1,1,1,1,1,0,0,0,0,0,1,"Schroeder, Erin A"
2012,Fall,2012-fa,BTW,250,Principles Bus Comm,0,4,6,2,6,3,0,0,0,0,0,0,0,0,"Williams, Kelly E"
2012,Fall,2012-fa,BTW,250,Principles Bus Comm,5,5,6,5,3,0,0,0,0,0,0,0,0,0,"Mock, Charles"
2012,Fall,2012-fa,BTW,250,Principles Bus Comm,1,12,7,3,0,0,0,0,0,0,0,0,0,0,"Lozano, Jennifer M"
2012,Fall,2012-fa,BTW,250,Principles Bus Comm,0,7,6,4,3,0,1,1,0,0,0,0,0,0,"Adamczyk, Laura"
2012,Fall,2012-fa,BTW,250,Principles Bus Comm,0,13,3,5,1,0,0,0,0,0,0,0,0,0,"Adamczyk, Laura"
2012,Fall,2012-fa,BTW,250,Principles Bus Comm,0,14,7,1,0,0,0,0,0,0,0,0,0,0,"Marks-Dubbs, Kaitlin"
2012,Fall,2012-fa,BTW,250,Principles Bus Comm,1,8,3,2,3,2,0,1,1,0,0,0,0,0,"Emmert, Ashley"
2012,Fall,2012-fa,BTW,250,Principles Bus Comm,0,6,12,5,1,0,0,0,0,0,0,0,0,0,"Sahn, Sarah F"
2012,Fall,2012-fa,BTW,250,Principles Bus Comm,0,6,7,3,2,1,4,0,0,0,0,0,0,0,"Emmert, Ashley"
2012,Fall,2012-fa,BTW,250,Principles Bus Comm,0,0,14,5,3,0,0,0,0,0,0,0,0,0,"Kelly, Daniel"
2012,Fall,2012-fa,BTW,250,Principles Bus Comm,0,12,5,3,2,0,1,0,0,0,0,0,0,0,"Irons, DeAvery V"
2012,Fall,2012-fa,BTW,261,Principles Tech Comm,0,6,8,7,0,1,0,0,0,0,0,0,0,0,"Khatiblou, Roya"
2012,Fall,2012-fa,BTW,271,Persuasive Writing,0,6,9,6,2,0,0,0,0,0,0,0,0,0,"Smith, Julia M"
2012,Fall,2012-fa,BUS,101,Business Prof Responsibility,1,23,2,1,0,0,0,0,0,0,0,0,0,0,"Gunsalus, C K"
2012,Fall,2012-fa,BUS,101,Business Prof Responsibility,0,23,3,1,0,0,0,0,0,0,0,0,0,0,"Gunsalus, C K"
2012,Fall,2012-fa,BUS,101,Business Prof Responsibility,1,13,6,2,2,1,0,0,0,0,0,0,0,0,"Gunsalus, C K"
2012,Fall,2012-fa,BUS,101,Business Prof Responsibility,0,18,2,4,2,0,0,0,0,0,0,0,0,0,"Gunsalus, C K"
2012,Fall,2012-fa,BUS,101,Business Prof Responsibility,2,21,2,0,0,1,0,0,0,0,0,0,0,0,"Gunsalus, C K"
2012,Fall,2012-fa,BUS,101,Business Prof Responsibility,2,21,3,1,0,0,0,0,0,0,0,0,0,0,"Gunsalus, C K"
2012,Fall,2012-fa,BUS,101,Business Prof Responsibility,1,13,7,2,1,0,0,0,0,0,0,1,0,0,"Gunsalus, C K"
2012,Fall,2012-fa,BUS,101,Business Prof Responsibility,8,19,0,1,0,0,0,0,0,0,0,0,0,0,"Gunsalus, C K"
2012,Fall,2012-fa,BUS,101,Business Prof Responsibility,2,21,2,2,0,1,0,0,0,0,0,0,0,0,"Gunsalus, C K"
2012,Fall,2012-fa,BUS,101,Business Prof Responsibility,6,17,1,0,1,0,0,0,0,0,0,0,1,0,"Gunsalus, C K"
2012,Fall,2012-fa,BUS,101,Business Prof Responsibility,1,22,1,2,1,0,0,0,0,0,0,0,1,0,"Gunsalus, C K"
2012,Fall,2012-fa,BUS,101,Business Prof Responsibility,0,23,4,1,0,0,0,0,0,0,0,0,0,0,"Gunsalus, C K"
2012,Fall,2012-fa,BUS,101,Business Prof Responsibility,0,21,5,0,2,0,0,0,0,0,0,0,0,0,"Gunsalus, C K"
2012,Fall,2012-fa,BUS,101,Business Prof Responsibility,1,18,6,1,1,0,0,0,0,0,0,0,0,0,"Gunsalus, C K"
2012,Fall,2012-fa,BUS,101,Business Prof Responsibility,2,17,2,1,4,1,0,0,0,0,0,0,0,0,"Gunsalus, C K"
2012,Fall,2012-fa,BUS,101,Business Prof Responsibility,2,19,1,1,0,0,1,0,0,0,0,0,1,0,"Gunsalus, C K"
2012,Fall,2012-fa,BUS,101,Business Prof Responsibility,1,17,5,0,1,2,0,0,0,0,0,0,0,0,"Gunsalus, C K"
2012,Fall,2012-fa,BUS,101,Business Prof Responsibility,4,16,3,4,1,0,0,0,0,0,0,0,0,0,"Gunsalus, C K"
2012,Fall,2012-fa,BUS,120,Business Honors Seminar,0,26,4,1,1,0,0,0,0,0,0,0,0,0,"White, Jewell"
2012,Fall,2012-fa,CEE,195,About Civil Engineering,4,153,48,26,10,7,0,2,2,0,0,0,0,0,"Liu, Liang Y"
2012,Fall,2012-fa,CEE,201,Systems Engrg & Economics,2,4,5,11,8,11,9,10,1,1,0,1,0,0,"Lange, David A"
2012,Fall,2012-fa,CEE,202,Engineering Risk & Uncertainty,11,9,13,24,11,17,10,7,6,3,0,2,3,0,"Kumar, Praveen"
2012,Fall,2012-fa,CEE,300,Behavior of Materials,0,6,8,18,25,22,5,3,0,0,0,0,0,0,"Popovics, John S"
2012,Fall,2012-fa,CEE,310,Transportation Engineering,4,11,17,11,21,10,5,5,1,1,0,0,1,0,"Tutumluer, Erol"
2012,Fall,2012-fa,CEE,320,Construction Engineering,1,24,46,20,16,5,3,2,1,0,0,0,0,0,"Young, Brent D"
2012,Fall,2012-fa,CEE,330,Environmental Engineering,1,14,40,35,23,9,4,3,2,2,0,0,0,0,"Guest, Jeremy S"
2012,Fall,2012-fa,CEE,350,Water Resources Engineering,7,20,3,2,9,2,0,2,0,0,0,0,0,0,"Schmidt, Arthur R"
2012,Fall,2012-fa,CEE,360,Structural Engineering,3,9,7,8,15,12,4,15,18,9,24,0,12,0,"Gardoni, Paolo"
2012,Fall,2012-fa,CEE,380,Geotechnical Engineering,1,6,3,7,6,5,3,2,2,2,1,0,0,0,"Hashash, Youssef M"
2012,Fall,2012-fa,CEE,380,Geotechnical Engineering,0,2,22,4,20,26,2,8,6,2,1,0,3,0,"Rutherford, Cassandra J"
2012,Fall,2012-fa,CEE,398,Special Topics,3,13,3,6,0,0,0,0,0,0,0,0,0,0,"Bond, Tami C"
2012,Fall,2012-fa,CEE,406,Pavement Design I,4,4,11,11,7,4,4,2,1,1,1,0,0,0,"Al-Qadi, Imad L"
2012,Fall,2012-fa,CEE,408,Railroad Transportation Engrg,1,9,6,12,8,4,2,0,1,1,0,0,0,0,"Barkan, Christopher P"
2012,Fall,2012-fa,CEE,409,Railroad Track Engineering,0,6,5,5,4,2,1,1,2,1,0,0,1,0,"Uzarski, Donald R"
2012,Fall,2012-fa,CEE,416,Traffic Capacity Analysis,0,8,17,9,8,8,2,0,0,0,1,0,0,0,"Benekohal, Rahim F"
2012,Fall,2012-fa,CEE,421,Construction Planning,10,27,42,11,19,7,2,3,0,0,0,0,0,0,"El-Rayes, Khaled A"
2012,Fall,2012-fa,CEE,422,Construction Cost Analysis,7,16,26,22,18,10,3,2,1,0,0,0,0,0,"El-Gohary, Nora"
2012,Fall,2012-fa,CEE,434,Environmental Systems I,4,20,5,4,5,1,1,0,0,0,1,0,0,0,"Cai, Ximing"
2012,Fall,2012-fa,CEE,437,Water Quality Engineering,0,5,7,13,7,3,1,0,0,0,0,0,0,0,"Liu, Wen-Tso"
2012,Fall,2012-fa,CEE,440,Fate Cleanup Environ Pollutant,1,2,5,7,7,9,1,1,0,0,0,0,0,0,"Werth, Charles J"
2012,Fall,2012-fa,CEE,442,"Env Eng Principles, Physical",0,10,16,3,2,0,0,1,0,0,1,0,0,0,"Nguyen, Thanh H"
2012,Fall,2012-fa,CEE,443,"Env Eng Principles, Chemical",1,11,5,1,6,2,3,0,0,1,0,0,0,0,"Strathmann, Timothy J"
2012,Fall,2012-fa,CEE,446,Air Quality Engineering,0,4,4,1,10,3,0,0,2,0,0,0,0,0,"Rood, Mark J"
2012,Fall,2012-fa,CEE,450,Surface Hydrology,4,6,14,5,4,2,0,1,1,0,0,0,0,0,"Srinivasan, Venkatraman"
2012,Fall,2012-fa,CEE,457,Groundwater,3,7,13,4,9,0,1,1,0,0,0,0,0,0,"Lin, Yu-Feng"
2012,Fall,2012-fa,CEE,460,Steel Structures I,3,15,10,7,10,10,5,5,2,1,1,0,0,0,"Borello, Daniel J"
2012,Fall,2012-fa,CEE,461,Reinforced Concrete I,4,12,16,14,12,8,5,0,0,0,1,0,0,0,"Kuchma, Daniel A"
2012,Fall,2012-fa,CEE,462,Steel Structures II,3,25,7,11,10,11,4,2,0,0,0,0,0,0,"Fahnestock, Larry A"
2012,Fall,2012-fa,CEE,465,Design of Structural Systems,2,5,12,12,1,1,0,0,0,0,0,0,0,0,"Lafave, James M"
2012,Fall,2012-fa,CEE,467,Masonry Structures,0,5,3,5,4,4,1,2,0,0,0,0,0,0,"Abrams, Daniel P"
2012,Fall,2012-fa,CEE,468,Prestressed Concrete,4,12,12,7,3,2,0,0,0,0,0,0,0,0,"Andrawes, Bassem O"
2012,Fall,2012-fa,CEE,470,Structural Analysis,1,13,9,19,15,9,8,2,1,0,2,0,1,0,"Duarte, Carlos A"
2012,Fall,2012-fa,CEE,471,Structural Mechanics,3,7,3,14,6,10,13,3,2,5,3,0,1,1,"Lopez-Pamies, Oscar"
2012,Fall,2012-fa,CEE,472,Structural Dynamics I,10,22,12,12,7,7,4,1,0,0,2,0,0,0,"Spencer, B F"
2012,Fall,2012-fa,CEE,483,Soil Mechanics and Behavior,1,14,3,0,7,0,0,9,1,0,0,0,0,0,"Mesri, Gholamreza"
2012,Fall,2012-fa,CEE,498,High-Speed Rail Planning,7,5,7,4,0,1,0,0,0,0,0,0,0,0,"Kao, Tsung-Chung"
2012,Fall,2012-fa,CEE,525,Construction Case Studies,0,14,17,6,0,0,0,0,0,0,0,0,0,0,"Liu, Liang Y"
2012,Fall,2012-fa,CEE,537,Water Quality Control Proc I,3,6,3,5,3,3,0,0,0,0,0,0,0,0,"Marinas, Benito J"
2012,Fall,2012-fa,CEE,598,Const Optim and Decn Making,7,18,7,2,1,3,0,0,0,0,0,0,0,0,"El-Rayes, Khaled A"
2012,Fall,2012-fa,CEE,598,Structural Design Optimization,1,8,5,4,3,0,0,0,0,0,0,0,0,0,"Paulino, Glaucio H"
2012,Fall,2012-fa,CEE,598,Sustainable Urban Systems,0,7,18,2,0,0,0,0,0,0,0,0,0,0,"Minsker, Barbara S"
2012,Fall,2012-fa,CHBE,221,Principles of CHE,0,8,16,25,18,27,17,63,10,8,4,0,11,3,"Hammack, William S"
2012,Fall,2012-fa,CHBE,421,Momentum and Heat Transfer,0,19,21,15,19,15,26,22,19,3,4,3,4,0,"Harley, Brendan A"
2012,Fall,2012-fa,CHBE,430,Unit Operations Laboratory,0,4,4,2,17,9,2,4,0,0,0,0,0,0,"Henderson, Jerrod A"
2012,Fall,2012-fa,CHBE,431,Process Design,1,8,3,1,13,4,3,0,1,0,0,0,0,0,"Vogel, Troy"
2012,Fall,2012-fa,CHBE,431,Process Design,2,2,2,5,10,1,4,3,1,1,0,0,0,0,"Vogel, Troy"
2012,Fall,2012-fa,CHBE,440,Process Control and Dynamics,4,18,2,14,13,8,14,19,2,3,4,0,0,0,"Rao, Christopher V"
2012,Fall,2012-fa,CHBE,471,Biochemical Engineering,0,25,16,7,24,5,2,5,0,0,1,0,0,0,"Kraft, Mary L"
2012,Fall,2012-fa,CHBE,472,Techniques in Biomolecular Eng,1,11,0,1,10,1,1,9,0,0,1,0,0,0,"Leckband, Deborah E"
2012,Fall,2012-fa,CHBE,521,Applied Mathematics in CHBE,1,9,1,1,8,2,0,0,0,0,0,0,0,0,"Schroeder, Charles M"
2012,Fall,2012-fa,CHBE,523,Heat and Mass Transfer,1,8,3,3,5,4,0,0,0,0,0,0,0,0,"Higdon, Jonathan J"
2012,Fall,2012-fa,CHEM,101,Introductory Chemistry,3,52,28,46,66,30,31,40,13,4,5,4,6,2,"Adams, Gretchen"
2012,Fall,2012-fa,CHEM,101,Introductory Chemistry,5,51,30,46,49,44,25,32,20,5,3,3,5,5,"Richardson, Stacie L"
2012,Fall,2012-fa,CHEM,102,General Chemistry I,2,18,16,21,42,35,57,27,21,16,14,5,8,2,"Jamieson, Daniel"
2012,Fall,2012-fa,CHEM,102,General Chemistry I,6,14,18,21,56,46,44,41,24,17,11,8,9,2,"Hummel, Thomas J"
2012,Fall,2012-fa,CHEM,102,General Chemistry I,6,26,17,25,37,43,38,48,28,17,11,4,13,1,"Hummel, Thomas J"
2012,Fall,2012-fa,CHEM,102,General Chemistry I,3,25,10,53,42,25,30,75,19,7,2,7,7,5,"Marville, Kelly"
2012,Fall,2012-fa,CHEM,102,General Chemistry I,5,25,15,34,40,32,48,36,18,19,12,7,10,3,"Hummel, Thomas J"
2012,Fall,2012-fa,CHEM,102,General Chemistry I,5,36,7,17,61,33,16,82,19,17,5,6,1,2,"Marville, Kelly"
2012,Fall,2012-fa,CHEM,102,General Chemistry I,0,31,18,36,45,31,64,26,16,12,10,10,6,1,"Jamieson, Daniel"
2012,Fall,2012-fa,CHEM,103,General Chemistry Lab I,0,84,16,8,5,4,2,1,1,2,0,1,1,0,"Cui, Chang"
2012,Fall,2012-fa,CHEM,103,General Chemistry Lab I,0,79,15,9,6,3,4,1,2,3,0,0,2,0,"He, Junwen"
2012,Fall,2012-fa,CHEM,103,General Chemistry Lab I,0,86,13,7,8,4,2,2,0,0,1,1,0,0,"Lee, SuHak"
2012,Fall,2012-fa,CHEM,103,General Chemistry Lab I,0,101,11,5,4,1,3,0,1,1,1,0,3,0,"Liu, Wei"
2012,Fall,2012-fa,CHEM,103,General Chemistry Lab I,0,81,19,5,8,4,2,0,0,0,0,1,2,2,"Lee, SuHak"
2012,Fall,2012-fa,CHEM,103,General Chemistry Lab I,0,87,7,8,10,3,2,2,2,0,1,0,2,0,"Nalla, Siva"
2012,Fall,2012-fa,CHEM,103,General Chemistry Lab I,0,77,22,6,8,0,3,1,1,1,1,1,2,2,"Liu, Wei"
2012,Fall,2012-fa,CHEM,103,General Chemistry Lab I,0,78,17,12,10,4,3,0,0,1,0,0,1,1,"Kim, Hyo Na"
2012,Fall,2012-fa,CHEM,103,General Chemistry Lab I,0,85,12,10,7,1,1,5,1,0,1,0,3,0,"Lee, Juyeon"
2012,Fall,2012-fa,CHEM,103,General Chemistry Lab I,0,85,8,13,7,5,3,2,0,0,1,0,3,0,"Nguyen, Yen H"
2012,Fall,2012-fa,CHEM,103,General Chemistry Lab I,0,87,13,12,6,1,1,5,0,0,0,0,3,1,"Ghosh, Archit K"
2012,Fall,2012-fa,CHEM,103,General Chemistry Lab I,0,45,5,3,3,0,1,0,0,0,0,0,0,0,"Ghosh, Archit K"
2012,Fall,2012-fa,CHEM,103,General Chemistry Lab I,0,102,10,6,3,4,1,1,0,1,0,0,2,0,"Phung, Dinh P"
2012,Fall,2012-fa,CHEM,103,General Chemistry Lab I,0,46,5,3,0,3,3,0,0,0,0,0,4,0,"Nguyen, Yen H"
2012,Fall,2012-fa,CHEM,103,General Chemistry Lab I,0,102,6,11,4,3,1,0,0,0,0,0,4,0,"Miao, Yurun"
2012,Fall,2012-fa,CHEM,103,General Chemistry Lab I,1,66,11,6,5,2,1,1,0,0,0,1,0,0,"Nguyen, Yen H"
2012,Fall,2012-fa,CHEM,103,General Chemistry Lab I,0,19,4,2,3,0,1,0,0,0,0,0,0,0,"Ghosh, Archit K"
2012,Fall,2012-fa,CHEM,103,General Chemistry Lab I,0,45,5,4,1,0,3,4,0,0,1,1,2,0,"Lee, Juyeon"
2012,Fall,2012-fa,CHEM,103,General Chemistry Lab I,0,22,2,2,2,0,0,0,1,0,1,0,2,0,"Miao, Yurun"
2012,Fall,2012-fa,CHEM,103,General Chemistry Lab I,0,23,4,1,1,0,0,0,0,0,0,1,0,0,"Nguyen, Yen H"
2012,Fall,2012-fa,CHEM,103,General Chemistry Lab I,0,19,7,2,2,1,1,0,0,0,0,0,0,1,"Papadopoulos, Theodore"
2012,Fall,2012-fa,CHEM,103,General Chemistry Lab I,0,24,1,3,0,1,0,1,1,0,0,0,1,0,"Nguyen, Yen H"
2012,Fall,2012-fa,CHEM,103,General Chemistry Lab I,0,18,4,3,2,2,0,0,0,0,0,1,1,0,"Lee, Juyeon"
2012,Fall,2012-fa,CHEM,103,General Chemistry Lab I,0,82,16,8,8,3,4,1,2,1,0,0,2,0,"Nguyen, Yen H"
2012,Fall,2012-fa,CHEM,103,General Chemistry Lab I,0,43,6,6,3,2,0,2,0,0,1,0,1,2,"Decoste, Donald J"
2012,Fall,2012-fa,CHEM,104,General Chemistry II,16,18,19,32,54,44,36,50,24,5,4,7,5,2,"Ray, Christian R"
2012,Fall,2012-fa,CHEM,104,General Chemistry II,5,2,3,10,5,3,5,10,6,1,1,0,1,0,"Ray, Christian R"
2012,Fall,2012-fa,CHEM,104,General Chemistry II,11,18,10,31,40,26,33,52,43,5,8,6,15,4,"Ray, Christian R"
2012,Fall,2012-fa,CHEM,104,General Chemistry II,1,5,1,4,1,6,9,3,9,1,0,1,1,1,"Ray, Christian R"
2012,Fall,2012-fa,CHEM,105,General Chemistry Lab II,1,2,4,8,12,7,2,6,3,0,6,0,1,0,"Li, Ji"
2012,Fall,2012-fa,CHEM,105,General Chemistry Lab II,0,4,4,12,13,14,3,6,1,0,3,0,0,0,"Bhagi, Ambika"
2012,Fall,2012-fa,CHEM,105,General Chemistry Lab II,0,8,16,17,31,17,11,7,7,0,3,0,0,0,"Bhagi, Ambika"
2012,Fall,2012-fa,CHEM,105,General Chemistry Lab II,0,10,12,20,21,14,15,13,5,0,4,0,5,0,"Dickens, John D"
2012,Fall,2012-fa,CHEM,105,General Chemistry Lab II,0,1,8,10,10,9,5,6,4,0,3,0,1,1,"Li, Ji"
2012,Fall,2012-fa,CHEM,105,General Chemistry Lab II,1,5,12,7,11,9,3,4,1,0,0,0,1,2,"Bhagi, Ambika"
2012,Fall,2012-fa,CHEM,105,General Chemistry Lab II,0,9,14,16,20,23,16,7,3,0,2,0,2,1,"Kramer, Colin B"
2012,Fall,2012-fa,CHEM,105,General Chemistry Lab II,3,6,17,19,25,14,10,10,5,0,3,0,0,0,"Kramer, Colin B"
2012,Fall,2012-fa,CHEM,105,General Chemistry Lab II,0,5,9,5,14,5,5,6,1,0,1,0,1,0,"Dickens, John D"
2012,Fall,2012-fa,CHEM,199,Undergraduate Open Seminar,0,21,0,1,0,0,0,0,0,0,0,0,0,0,"Adams, Gretchen"
2012,Fall,2012-fa,CHEM,199,Undergraduate Open Seminar,21,278,4,2,6,2,0,0,0,0,0,0,2,0,"Adams, Gretchen"
2012,Fall,2012-fa,CHEM,202,Accelerated Chemistry I,2,30,24,24,29,34,49,40,12,3,2,1,5,0,"Huang, Tina H"
2012,Fall,2012-fa,CHEM,203,Accelerated Chemistry Lab I,9,15,8,16,18,14,8,8,7,1,6,0,2,0,"Oldfield, Eric"
2012,Fall,2012-fa,CHEM,203,Accelerated Chemistry Lab I,8,21,12,17,27,13,10,11,10,2,4,2,1,0,"Oldfield, Eric"
2012,Fall,2012-fa,CHEM,222,Quantitative Analysis Lecture,2,25,11,8,10,7,3,9,12,3,0,1,1,0,"Rodriguez Lopez, Joaquin"
2012,Fall,2012-fa,CHEM,223,Quantitative Analysis Lab,11,14,0,0,33,0,1,21,0,0,0,0,3,0,"Olson, Dean"
2012,Fall,2012-fa,CHEM,232,Elementary Organic Chemistry I,18,48,55,64,100,81,79,68,37,30,31,5,10,6,"Llewellyn, Nicholas"
2012,Fall,2012-fa,CHEM,232,Elementary Organic Chemistry I,2,5,4,4,7,3,6,3,4,1,1,0,2,1,"Llewellyn, Nicholas"
2012,Fall,2012-fa,CHEM,233,Elementary Organic Chem Lab I,3,17,39,45,58,24,9,9,1,1,2,0,1,0,"Stone, Robert F"
2012,Fall,2012-fa,CHEM,233,Elementary Organic Chem Lab I,2,25,26,23,34,19,13,10,2,1,1,0,1,1,"Stone, Robert F"
2012,Fall,2012-fa,CHEM,233,Elementary Organic Chem Lab I,2,4,9,21,31,19,2,5,0,1,0,0,2,0,"Stone, Robert F"
2012,Fall,2012-fa,CHEM,236,Fundamental Organic Chem I,1,41,3,10,51,2,5,52,1,0,11,2,5,1,"Rafferty, Ryan"
2012,Fall,2012-fa,CHEM,236,Fundamental Organic Chem I,0,3,0,1,6,0,2,9,0,0,2,0,4,1,"Rafferty, Ryan"
2012,Fall,2012-fa,CHEM,237,Structure and Synthesis,1,22,3,4,32,3,16,40,5,1,3,0,0,0,"Zimmerman, Steven C"
2012,Fall,2012-fa,CHEM,237,Structure and Synthesis,0,11,2,2,7,1,3,12,5,0,0,0,0,1,"Zimmerman, Steven C"
2012,Fall,2012-fa,CHEM,312,Inorganic Chemistry,3,8,6,2,13,6,0,8,0,3,3,1,1,0,"Suslick, Kenneth S"
2012,Fall,2012-fa,CHEM,315,Instrumental Chem Systems Lab,1,14,15,7,10,5,10,3,4,0,5,0,1,0,"Gewirth, Andrew A"
2012,Fall,2012-fa,CHEM,317,Inorganic Chemistry Lab,3,9,4,1,11,0,1,3,0,0,0,0,0,0,"Rauchfuss, Thomas B"
2012,Fall,2012-fa,CHEM,332,Elementary Organic Chem II,4,24,10,11,12,12,8,5,2,4,3,2,2,1,"Evans, Michael J"
2012,Fall,2012-fa,CHEM,420,Instrumental Characterization,13,25,12,19,21,14,10,7,6,2,3,0,1,0,"Bailey, Ryan C"
2012,Fall,2012-fa,CHEM,440,Physical Chemistry Principles,1,4,6,14,6,9,3,1,4,0,0,0,0,0,"Rienstra, Chad"
2012,Fall,2012-fa,CHEM,440,Physical Chemistry Principles,3,9,16,12,17,22,12,5,1,0,2,0,0,1,"Gennis, Robert B"
2012,Fall,2012-fa,CHEM,442,Physical Chemistry I,10,14,15,8,7,4,5,6,4,3,0,1,3,1,"Hirata, So"
2012,Fall,2012-fa,CHEM,442,Physical Chemistry I,3,6,10,6,11,13,6,3,2,0,1,1,0,0,"Luthey-Schulten, Zaida A"
2012,Fall,2012-fa,CHEM,444,Physical Chemistry II,1,7,2,1,2,1,1,11,0,1,4,1,0,0,"Dlott, Dana D"
2012,Fall,2012-fa,CHEM,512,Advanced Inorganic Chemistry,1,4,8,4,5,0,0,0,0,0,0,0,0,0,"Weitzel, Alison R"
2012,Fall,2012-fa,CHEM,532,Physical Organic Chemistry,1,8,7,6,11,2,0,0,0,0,0,0,0,0,"van der Donk, Wilfred A"
2012,Fall,2012-fa,CHEM,534,Advanced Organic Synthesis,2,7,3,3,6,2,0,0,0,0,0,0,0,1,"Denmark, Scott E"
2012,Fall,2012-fa,CHEM,544,Statistical Thermodynamics,1,7,4,5,7,2,1,1,0,0,0,0,0,0,"Jain, Prashant"
2012,Fall,2012-fa,CHEM,570,Concepts in Chemical Biology,1,4,4,6,6,4,0,1,0,0,0,0,0,0,"Silverman, Scott K"
2012,Fall,2012-fa,CHEM,584,Introduction to Materials Chem,4,22,4,8,7,2,0,0,0,0,0,0,1,0,"Murphy, Catherine J"
2012,Fall,2012-fa,CHIN,203,Intermediate Chinese I,0,6,4,4,4,2,0,1,0,0,0,0,0,0,"Lin, Xuezhen"
2012,Fall,2012-fa,CHLH,100,Contemporary Health,3,17,13,8,3,3,0,0,0,0,0,0,0,0,"Barnes, Brandi N"
2012,Fall,2012-fa,CHLH,100,Contemporary Health,0,9,16,8,1,3,2,1,0,0,0,0,1,1,"Grissom, Evanielis U"
2012,Fall,2012-fa,CHLH,100,Contemporary Health,2,13,18,4,7,1,0,1,0,1,0,0,1,0,"Barnes, Brandi N"
2012,Fall,2012-fa,CHLH,100,Contemporary Health,1,13,17,6,6,2,2,0,0,0,0,0,0,0,"Grissom, Evanielis U"
2012,Fall,2012-fa,CHLH,100,Contemporary Health,10,29,22,9,9,1,3,0,1,1,0,0,1,0,"Trask, Jeffrey T"
2012,Fall,2012-fa,CHLH,101,Introduction to Public Health,0,5,10,13,8,6,1,1,1,0,0,0,1,0,"Wang, Qian"
2012,Fall,2012-fa,CHLH,101,Introduction to Public Health,0,13,9,11,5,4,1,0,1,0,0,0,1,0,"Wang, Qian"
2012,Fall,2012-fa,CHLH,101,Introduction to Public Health,0,8,14,7,8,3,3,2,0,0,1,0,1,0,"Wang, Qian"
2012,Fall,2012-fa,CHLH,101,Introduction to Public Health,0,6,19,10,4,5,0,3,1,1,1,0,1,0,"Townsend, Runnell"
2012,Fall,2012-fa,CHLH,101,Introduction to Public Health,0,6,15,2,3,4,2,1,1,1,0,0,0,0,"Pierce, Danielle M"
2012,Fall,2012-fa,CHLH,101,Introduction to Public Health,0,8,15,3,6,2,0,0,0,0,0,0,0,0,"Townsend, Runnell"
2012,Fall,2012-fa,CHLH,101,Introduction to Public Health,0,2,10,4,4,2,1,0,1,0,0,0,0,0,"Pierce, Danielle M"
2012,Fall,2012-fa,CHLH,125,Intro Kines & Community Health,0,132,0,0,6,0,0,1,0,0,1,0,1,0,"Firkins, Carol H"
2012,Fall,2012-fa,CHLH,199,Campus Acq Rape Educ (CARE),10,13,0,2,0,0,0,0,0,0,0,0,0,0,"Morey, Patricia L"
2012,Fall,2012-fa,CHLH,200,Mental Health,0,56,0,0,22,0,0,11,0,0,0,0,0,0,"Jones, Ashleigh E"
2012,Fall,2012-fa,CHLH,206,Human Sexuality,4,66,27,18,27,10,5,4,7,0,3,1,4,3,"Hann, Lena"
2012,Fall,2012-fa,CHLH,206,Human Sexuality,1,41,30,20,35,9,12,8,4,2,2,1,7,0,"Rinaldi-Miles, Anna I"
2012,Fall,2012-fa,CHLH,206,Human Sexuality,1,13,3,1,2,1,1,0,0,0,0,0,0,0,"Darfour-Oduro, Sandra A"
2012,Fall,2012-fa,CHLH,210,Community Health Organizations,5,68,20,22,17,6,3,3,0,2,0,0,0,0,"Notaro, Stephen J"
2012,Fall,2012-fa,CHLH,243,Drug Use and Abuse,36,73,42,29,15,10,1,1,1,0,0,1,0,0,"Lange, Dustin D"
2012,Fall,2012-fa,CHLH,243,Drug Use and Abuse,10,41,29,29,15,4,1,0,0,0,1,1,0,0,"Ritter, Ellen S"
2012,Fall,2012-fa,CHLH,243,Drug Use and Abuse,32,48,21,14,10,10,10,9,1,2,3,0,4,2,"Delic-Ovcina, Lejla"
2012,Fall,2012-fa,CHLH,244,Health Statistics,0,19,12,14,11,9,5,4,2,5,3,2,8,1,"Andrade, Flavia C"
2012,Fall,2012-fa,CHLH,250,Health Care Systems,18,52,20,15,14,6,2,10,2,0,1,0,1,0,"Farner, Susan M"
2012,Fall,2012-fa,CHLH,260,Introduction to Medical Ethics,13,62,20,8,20,6,2,0,0,2,0,0,2,0,"Notaro, Stephen J"
