Fall,Term Code,College,Department,Degree,Major Code,Major Name,Concentration Code,Concentration Name,Total,Male,Female,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian,Illinois,Non-Illinois,Academic Program Code
2010,120108,KP ,227,MS ,102,Agricultural Engineering ,  ,  ,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,,,1,1,10KS0102MS
2010,120108,KP ,227,MS ,5163,Agricultural & Biological Engr ,  ,  ,17,13,4,0,3,1,0,1,0,0,1,11,0,0,0,,,2,15,10KS5163MS
2010,120108,KP ,227,PHD ,102,Agricultural Engineering ,  ,  ,11,11,0,0,1,0,0,0,0,0,0,10,0,0,0,,,1,10,10KS0102PHD
2010,120108,KP ,227,PHD ,5163,Agricultural & Biological Engr ,  ,  ,21,14,7,0,4,1,0,1,0,0,0,15,0,0,0,,,2,19,10KS5163PHD
2010,120108,KP ,227,BS ,102,Agricultural Engineering ,  ,  ,30,23,7,0,27,1,1,1,0,0,0,0,0,1,0,,,29,1,10KP0102BS
2010,120108,KP ,227,BS ,5163,Agricultural & Biological Engr ,  ,  ,64,44,20,0,47,9,1,1,0,0,0,4,2,1,0,,,55,9,10KP5163BS
2010,120108,KP ,227,NDEG ,67,Nondegree ,  ,  ,201,169,32,0,52,3,2,3,0,0,0,140,1,2,0,,,57,144,10KP0067NDEG
2010,120108,KM ,230,MBA ,9875,Business Administration (MBA) ,  ,  ,14,12,2,0,7,1,1,1,0,0,0,3,1,1,0,,,14,0,10KS4064MBA
2010,120108,KM ,230,MBA ,9875,Business Administration (MBA) ,4064,MBA ,45,31,14,0,28,8,4,0,0,0,0,4,1,4,0,,,45,0,10KS4064MBA
2010,120108,KM ,230,MBA ,9875,Business Administration (MBA) ,  ,  ,200,130,70,0,74,24,12,3,0,0,5,78,4,12,1,,,100,100,10KS9875MBA
2010,120108,KT ,238,PHD ,5202,Communications and Media ,  ,  ,7,3,4,0,2,0,0,0,0,0,0,4,1,0,0,,,2,5,10KS5202PHD
2010,120108,KT ,238,BS ,382,Media Studies ,  ,  ,59,17,42,0,37,3,4,6,0,0,2,7,0,5,0,,,49,10,10KT0382BS
2010,120108,KT ,238,PHD ,279,Communications ,  ,  ,49,22,27,0,9,2,5,8,0,0,2,22,1,8,2,,,12,37,10KS0279PHD
2010,120108,KV ,241,BALAS ,340,Anthropology ,  ,  ,9,5,4,0,8,0,0,1,0,0,0,0,0,0,0,,,9,0,10KV8037BALA
2010,120108,KV ,241,BALAS ,340,Anthropology ,5043,Socioculturl & Linguistic Anth ,4,0,4,0,3,0,0,1,0,0,0,0,0,0,0,,,4,0,10KV5043BALA
2010,120108,KV ,241,BALAS ,340,Anthropology ,5043,Socioculturl & Linguistic Anth ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,1,0,10KV8037BALA
2010,120108,KV ,241,MA ,340,Anthropology ,  ,  ,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,,,2,1,10KS0340MA
2010,120108,KV ,241,PHD ,340,Anthropology ,  ,  ,53,17,36,0,31,3,1,5,0,1,0,10,2,1,1,,,13,40,10KS0340PHD
2010,120108,KV ,241,BALAS ,340,Anthropology ,  ,  ,131,46,85,0,86,15,10,17,0,0,3,0,0,11,2,,,123,8,10KV0340BALA
2010,120108,KP ,244,BS ,121,Engineering Physics ,  ,  ,143,127,16,0,96,17,0,4,0,1,6,18,1,0,1,,,108,35,10KP0121BS
2010,120108,KP ,244,MS ,240,Physics ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,1,0,10KS0240MS
2010,120108,KP ,244,MS ,241,Teaching of Physics ,  ,  ,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,,,1,0,10KS0241MS
2010,120108,KP ,244,PHD ,240,Physics ,  ,  ,259,225,34,0,104,19,2,4,0,0,2,123,5,2,1,,,21,238,10KS0240PHD
2010,120108,KP ,251,MS ,231,Environ Engr in Civil Engr ,  ,  ,41,21,20,0,19,3,0,3,0,0,1,15,0,0,0,,,12,29,10KS0231MS
2010,120108,KP ,251,MS ,232,Environ Science in Civil Engr ,  ,  ,5,1,4,0,1,0,0,0,0,0,0,3,1,0,0,,,1,4,10KS0232MS
2010,120108,KP ,251,PHD ,106,Civil Engineering ,  ,  ,137,115,22,0,32,4,0,1,0,0,0,100,0,0,0,,,15,122,10KS0106PHD
2010,120108,KP ,251,PHD ,231,Environ Engr in Civil Engr ,  ,  ,43,19,24,0,9,1,0,3,0,0,0,30,0,0,0,,,3,40,10KS0231PHD
2010,120108,KP ,251,PHD ,232,Environ Science in Civil Engr ,  ,  ,4,1,3,0,0,1,0,0,0,0,0,2,1,0,0,,,0,4,10KS0232PHD
2010,120108,KP ,251,MS ,106,Civil Engineering ,  ,  ,229,180,48,1,100,20,2,9,0,0,3,95,0,4,1,,,82,147,10KS0106MS
2010,120108,KP ,251,BS ,106,Civil Engineering ,  ,  ,803,580,221,2,546,79,25,33,0,2,11,100,7,26,1,,,629,174,10KP0106BS
2010,120108,KV ,253,BSLAS ,334,Atmospheric Sciences ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,1,0,10KV8037BSLA
2010,120108,KV ,253,MS ,334,Atmospheric Sciences ,  ,  ,22,11,11,0,17,0,0,1,0,0,1,3,0,0,0,,,8,14,10KS0334MS
2010,120108,KV ,253,PHD ,334,Atmospheric Sciences ,  ,  ,28,14,14,0,14,0,0,0,0,0,0,14,0,0,0,,,1,27,10KS0334PHD
2010,120108,KV ,253,BSLAS ,334,Atmospheric Sciences ,  ,  ,77,51,26,0,61,3,2,8,0,0,1,1,1,2,0,,,74,3,10KV0334BSLA
2010,120108,KV ,257,BSLAS ,439,Mathematics ,  ,  ,28,17,11,0,16,4,0,2,0,0,1,4,1,0,0,,,24,4,10KV0439BSLA
2010,120108,KV ,257,BSLAS ,439,Mathematics ,  ,  ,4,3,1,0,3,0,0,0,0,0,0,1,0,0,0,,,3,1,10KV8037BSLA
2010,120108,KV ,257,BSLAS ,439,Mathematics ,3894,Operations Research ,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,1,0,10KV8037BSLA
2010,120108,KV ,257,BSLAS ,439,Mathematics ,3895,Applied Mathematics ,7,6,1,0,3,0,0,0,0,0,0,4,0,0,0,,,3,4,10KV3895BSLA
2010,120108,KV ,257,BSLAS ,439,Mathematics ,3897,Mathematics Teaching Option ,66,32,34,0,58,6,0,1,0,0,0,1,0,0,0,,,64,2,10KV3897BSLA
2010,120108,KV ,257,BSLAS ,439,Mathematics ,3897,Mathematics Teaching Option ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,1,0,10KV8037BSLA
2010,120108,KV ,257,BSLAS ,461,Actuarial Science ,  ,  ,7,4,3,0,1,1,0,0,0,0,0,5,0,0,0,,,2,5,10KV8037BSLA
2010,120108,KV ,257,MS ,290,Teaching of Mathematics ,  ,  ,4,3,1,0,4,0,0,0,0,0,0,0,0,0,0,,,4,0,10KS0290MS
2010,120108,KV ,257,MS ,327,Applied Mathematics ,  ,  ,9,5,4,0,0,0,0,0,0,0,0,9,0,0,0,,,0,9,10KS0327MS
2010,120108,KV ,257,MS ,327,Applied Mathematics ,328,Actuarial Science ,15,9,6,0,2,0,0,0,0,0,0,13,0,0,0,,,1,14,10KS0328MS
2010,120108,KV ,257,MS ,439,Mathematics ,  ,  ,11,10,1,0,7,0,0,0,0,0,0,4,0,0,0,,,5,6,10KS0439MS
2010,120108,KV ,257,NDEG ,439,Mathematics ,  ,  ,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,1,0,10KS0439NDEG
2010,120108,KV ,257,PHD ,439,Mathematics ,  ,  ,155,112,43,0,61,7,0,4,0,0,2,77,4,0,1,,,18,137,10KS0439PHD
2010,120108,KV ,257,BSLAS ,439,Mathematics ,3896,Graduate Preparation ,5,3,2,0,3,0,0,1,0,0,1,0,0,1,1,,,5,0,10KV3896BSLA
2010,120108,KV ,257,BSLAS ,1438,Math & Computer Science ,  ,  ,82,72,10,0,41,17,1,3,0,0,0,20,0,1,0,,,57,25,10KV1438BSLA
2010,120108,KV ,257,BSLAS ,461,Actuarial Science ,  ,  ,285,165,120,0,122,46,7,7,0,2,0,101,0,7,0,,,177,108,10KV0461BSLA
2010,120108,KV ,257,NONE ,439,Mathematics ,  ,  ,314,176,138,0,158,32,7,18,0,1,0,94,4,7,0,,,215,99,10KV0439NONE
2010,120108,KM ,260,MS ,75,Finance ,  ,  ,117,66,51,0,7,10,0,0,0,0,0,98,2,0,0,,,6,111,10KS0075MSK
2010,120108,KM ,260,PHD ,75,Finance ,  ,  ,22,11,11,0,0,1,0,0,0,0,0,21,0,0,0,,,1,21,10KS0075PHD
2010,120108,KM ,260,MS ,75,Finance ,  ,  ,3,3,0,0,0,1,0,1,0,0,0,1,0,1,0,,,0,3,10KS0075MS
2010,120108,KM ,260,BS ,75,Finance ,  ,  ,436,308,128,0,242,85,12,29,0,0,6,61,1,13,1,,,351,85,10KM0075BS
2010,120108,KV ,265,BSLAS ,5086,"Earth Systems, Env, & Society ",  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,1,0,10KV8037BSLA
2010,120108,KV ,265,BSLAS ,5086,"Earth Systems, Env, & Society ",5103,Society and the Environment ,3,0,3,0,2,1,0,0,0,0,0,0,0,0,0,,,3,0,10KV8037BSLA
2010,120108,KV ,265,BSLAS ,5086,"Earth Systems, Env, & Society ",  ,  ,22,11,11,0,13,1,1,3,0,0,1,3,0,1,0,,,17,5,10KV5086BSLA
2010,120108,KV ,265,BSLAS ,5086,"Earth Systems, Env, & Society ",5104,Science of the Earth System ,53,29,24,0,37,4,1,4,0,0,3,2,2,2,2,,,48,5,10KV5086BSLA
2010,120108,KV ,265,BSLAS ,5086,"Earth Systems, Env, & Society ",5103,Society and the Environment ,79,45,34,0,62,5,3,6,1,0,0,2,0,3,1,,,75,4,10KV5086BSLA
2010,120108,LC ,282,MS ,361,VMS - Veterinary Pathobiology ,  ,  ,3,1,2,0,1,1,0,0,0,0,0,1,0,0,0,,,2,1,10KS0361MS
2010,120108,LC ,282,MS ,5216,VMS - Pathobiology ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,0,1,10KS5216MS
2010,120108,LC ,282,NDEG ,361,VMS - Veterinary Pathobiology ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,0,1,10KS0361NDEG
2010,120108,LC ,282,NDEG ,5216,VMS - Pathobiology ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,0,1,10KS5216NDEG
2010,120108,LC ,282,PHD ,5216,VMS - Pathobiology ,  ,  ,3,1,2,0,2,0,0,0,0,0,0,1,0,0,0,,,1,2,10KS5216PHD
2010,120108,LC ,282,PHD ,361,VMS - Veterinary Pathobiology ,  ,  ,10,7,3,0,3,0,1,1,0,0,0,5,0,1,0,,,3,7,10KS0361PHD
2010,120108,KV ,299,BALAS ,338,Psychology ,  ,  ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,1,0,10KV0338BALA
2010,120108,KV ,299,BSLAS ,338,Psychology ,  ,  ,43,9,34,0,27,7,0,8,0,0,0,1,0,0,0,,,41,2,10KV8037BSLA
2010,120108,KV ,299,MA ,338,Psychology ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,0,1,10KS0338MA
2010,120108,KV ,299,MS ,338,Psychology ,  ,  ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,,,1,1,10KS0338MS
2010,120108,KV ,299,PHD ,338,Psychology ,  ,  ,144,48,96,0,76,11,5,7,0,1,2,41,1,6,4,,,27,117,10KS0338PHD
2010,120108,KV ,299,BSLAS ,338,Psychology ,  ,  ,1255,407,845,3,746,173,82,128,1,3,27,85,10,97,10,,,1114,141,10KV0338BSLA
2010,120108,KV ,303,BALAS ,1008,African American Studies ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,1,0,10KV8037BALA
2010,120108,KV ,303,BALAS ,1008,African American Studies ,  ,  ,6,4,2,0,0,0,5,0,0,0,0,1,0,5,0,,,5,1,10KV1008BALA
2010,120108,KL ,306,MS ,5186,Bioenergy ,5166,Professional Science Masters ,12,10,2,0,8,1,0,0,0,0,0,3,0,0,0,,,6,6,1PKS5186MS
2010,120108,KL ,306,MS ,5188,Agricultural Production ,5166,Professional Science Masters ,7,3,4,0,6,0,0,1,0,0,0,0,0,0,0,,,7,0,1PKS5188MS
2010,120108,KV ,324,BSLAS ,344,Sociology ,  ,  ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,1,0,10KV8037BSLA
2010,120108,KV ,324,MA ,344,Sociology ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,1,0,10KS0344MA
2010,120108,KV ,324,BALAS ,344,Sociology ,  ,  ,15,6,9,0,10,0,2,1,0,0,1,1,0,3,0,,,14,1,10KV8037BALA
2010,120108,KV ,324,PHD ,344,Sociology ,  ,  ,52,21,31,0,18,5,5,3,0,0,1,18,2,5,0,,,12,40,10KS0344PHD
2010,120108,KV ,324,BALAS ,344,Sociology ,  ,  ,342,135,207,0,139,35,80,60,0,2,7,14,5,88,6,,,313,29,10KV0344BALA
2010,120108,KN ,335,NDEG ,67,Nondegree ,  ,  ,12,3,9,0,8,0,0,1,0,0,0,2,1,0,0,,,10,2,10KN0067NDEG
2010,120108,KN ,335,NONE ,4089,Pre-Early Chld/Elem Ed/Spec Ed ,  ,  ,287,21,266,0,227,25,10,15,0,1,4,4,1,12,0,,,276,11,10KN4089NONE
2010,120108,KP ,343,BS ,408,Bioengineering ,  ,  ,158,99,59,0,101,34,0,7,1,0,5,10,0,0,1,,,132,26,10KP0408BS
2010,120108,KP ,343,MS ,408,Bioengineering ,  ,  ,5,3,2,0,1,2,0,0,0,0,0,2,0,0,0,,,3,2,10KS0408MS
2010,120108,KP ,343,PHD ,408,Bioengineering ,  ,  ,37,24,13,0,11,7,1,0,0,0,2,15,1,1,0,,,6,31,10KS0408PHD
2010,120108,KM ,346,MS ,71,Accountancy ,  ,  ,137,26,111,0,5,6,0,0,0,0,0,126,0,0,0,,,4,133,10KS0071MSK
2010,120108,KM ,346,NDEG ,71,Accountancy ,73,Accountancy Postb ,10,6,4,0,5,2,0,3,0,0,0,0,0,0,0,,,9,1,10KM0073NDEG
2010,120108,KM ,346,PHD ,71,Accountancy ,  ,  ,26,14,12,0,12,0,1,0,0,0,1,12,0,1,1,,,6,20,10KS0071PHD
2010,120108,KM ,346,MAS ,71,Accountancy ,  ,  ,225,127,98,0,152,37,2,2,0,0,1,26,5,2,0,,,181,44,10KS0071MAS
2010,120108,KM ,346,MS ,5187,Taxation ,  ,  ,29,16,13,0,12,4,3,0,0,0,1,3,6,3,0,,,7,22,10KS5187MSK2
2010,120108,KM ,346,BS ,71,Accountancy ,  ,  ,875,499,376,0,430,180,33,46,1,1,4,178,2,35,1,,,641,234,10KM0071BS
2010,120108,KV ,361,MS ,324,Entomology ,  ,  ,9,5,4,0,7,1,0,0,0,0,0,1,0,0,0,,,1,8,10KS0324MS
2010,120108,KV ,361,PHD ,324,Entomology ,  ,  ,24,9,15,0,11,1,1,1,0,0,0,9,1,1,0,,,4,20,10KS0324PHD
2010,120108,KV ,362,MA ,284,Asian Studies ,  ,  ,12,6,6,0,6,1,0,0,0,0,0,4,1,0,0,,,6,6,10KS0284MA
2010,120108,KV ,362,PHD ,285,E Asian Languages & Cultures ,  ,  ,30,7,23,0,4,4,0,0,1,0,0,21,0,0,1,,,3,27,10KS0285PHD
2010,120108,KV ,362,BALAS ,285,E Asian Languages & Cultures ,5119,Teaching East Asian Languages ,2,0,2,0,0,1,1,0,0,0,0,0,0,1,0,,,2,0,10KV0285BALA
2010,120108,KV ,362,BALAS ,285,E Asian Languages & Cultures ,  ,  ,80,34,46,0,27,33,4,6,0,0,7,2,1,4,2,,,74,6,10KV0285BALA
2010,120108,KV ,377,MS ,320,Plant Biology ,  ,  ,8,4,4,0,7,0,0,0,1,0,0,0,0,0,1,,,5,3,10KS0320MS
2010,120108,KV ,377,PHD ,320,Plant Biology ,  ,  ,32,13,19,0,24,2,1,0,0,0,0,4,1,1,0,,,17,15,10KS0320PHD
2010,120108,KV ,383,BSLAS ,438,Integrative Biology ,  ,  ,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,,,2,0,10KV5028BSLA
2010,120108,KV ,383,BSLAS ,438,Integrative Biology ,  ,  ,9,2,7,0,5,3,0,1,0,0,0,0,0,0,0,,,9,0,10KV8037BSLA
2010,120108,KV ,383,BSLAS ,438,Integrative Biology ,5028,Honors Integrative Biology ,33,12,21,0,30,0,0,0,0,0,1,1,1,0,1,,,30,3,10KV5028BSLA
2010,120108,KV ,383,BSLAS ,438,Integrative Biology ,5028,Honors Integrative Biology ,3,1,2,0,2,1,0,0,0,0,0,0,0,0,0,,,3,0,10KV8037BSLA
2010,120108,KV ,383,MS ,314,Biology ,315,"Ecology, Ethology, Evolution ",2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,,,2,0,10KS0315MS
2010,120108,KV ,383,MS ,5107,"Ecol, Evol, Conservation Biol ",  ,  ,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,,,1,2,10KS5107MS
2010,120108,KV ,383,PHD ,314,Biology ,315,"Ecology, Ethology, Evolution ",15,6,9,0,11,0,0,0,0,0,1,3,0,0,0,,,0,15,10KS0315PHD
2010,120108,KV ,383,PHD ,314,Biology ,316,Ecology & Evolutionary Biology ,8,2,6,0,7,0,0,0,0,0,1,0,0,0,1,,,5,3,10KS0316PHD
2010,120108,KV ,383,PHD ,314,Biology ,317,Physiol & Molec Plant Biology ,7,4,3,0,2,0,0,0,0,0,0,5,0,0,0,,,1,6,10KS0317PHD
2010,120108,KV ,383,PHD ,5107,"Ecol, Evol, Conservation Biol ",  ,  ,19,7,12,0,13,2,0,1,0,0,0,1,2,0,0,,,6,13,10KS5107PHD
2010,120108,KV ,383,MS ,314,Biology ,  ,  ,21,15,6,0,13,4,2,0,0,0,0,2,0,2,0,,,17,4,10KS0314MS
2010,120108,KV ,383,BSLAS ,438,Integrative Biology ,  ,  ,314,136,178,0,222,33,12,25,2,1,7,11,1,15,4,,,300,14,10KV0438BSLA
2010,120108,KV ,397,BSLAS ,314,Biology ,  ,  ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,,,2,0,10KV0314BSLA
2010,120108,KV ,397,BSLAS ,314,Biology ,3993,Biology Teacher Educ Option ,8,3,5,0,8,0,0,0,0,0,0,0,0,0,0,,,8,0,10KV3993BSLA
2010,120108,KV ,397,MS ,293,Teaching of Biological Science ,  ,  ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,,,2,0,10KS0293MS
2010,120108,KV ,397,NONE ,314,Biology ,  ,  ,721,349,372,0,382,179,42,62,2,1,12,34,7,49,6,,,661,60,10KV0314NONE
2010,120108,KV ,405,BALAS ,74,Economics ,  ,  ,46,33,13,0,20,9,0,2,1,0,0,13,1,0,1,,,32,14,10KV8037BALA
2010,120108,KV ,405,MS ,74,Economics ,3925,Policy Economics ,148,88,60,0,5,3,0,0,0,0,1,139,0,0,0,,,5,143,10KS3925MS
2010,120108,KV ,405,NDEG ,74,Economics ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,0,1,10KS0074NDEG
2010,120108,KV ,405,PHD ,74,Economics ,  ,  ,107,71,36,0,14,6,0,2,0,0,0,84,1,0,0,,,8,99,10KS0074PHD
2010,120108,KV ,405,BALAS ,74,Economics ,  ,  ,604,448,156,0,250,104,8,15,1,1,7,216,2,9,2,,,356,248,10KV0074BALA
2010,120108,KT ,408,MS ,277,Advertising ,  ,  ,15,0,15,0,8,0,0,0,0,0,1,6,0,1,0,,,6,9,10KS0277MS
2010,120108,KT ,408,BS ,277,Advertising ,  ,  ,511,158,353,0,327,46,41,34,1,0,12,49,1,44,4,,,432,79,10KT0277BS
2010,120108,KV ,413,BS ,335,Chemistry ,5023,Environmental Chemistry ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,1,0,10KV5023BS
2010,120108,KV ,413,BSLAS ,335,Chemistry ,  ,  ,9,3,6,0,7,1,0,1,0,0,0,0,0,0,0,,,8,1,10KV8037BSLA
2010,120108,KV ,413,BSLAS ,335,Chemistry ,3918,Chemistry Teaching Option ,16,11,5,0,13,2,0,1,0,0,0,0,0,0,0,,,16,0,10KV3918BSLA
2010,120108,KV ,413,MS ,294,Teaching of Chemistry ,  ,  ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,,,2,0,10KS0294MS
2010,120108,KV ,413,PHD ,337,Chemical Physics ,  ,  ,9,8,1,0,6,0,0,1,0,0,0,2,0,0,0,,,0,9,10KS0337PHD
2010,120108,KV ,413,BS ,335,Chemistry ,  ,  ,157,99,57,1,86,31,6,10,0,0,3,19,2,6,0,,,129,28,10KV0335BS
2010,120108,KV ,413,PHD ,335,Chemistry ,  ,  ,267,185,82,0,170,15,5,8,1,0,7,57,4,6,4,,,19,248,10KS0335PHD
2010,120108,KV ,413,BSLAS ,335,Chemistry ,  ,  ,280,151,129,0,143,73,15,11,0,0,9,29,0,16,3,,,240,40,10KV0335BSLA
2010,120108,KV ,415,BSLAS ,433,Molecular and Cellular Biology ,  ,  ,41,18,23,0,23,16,0,0,0,0,1,1,0,0,0,,,39,2,10KV8037BSLA
2010,120108,KV ,415,BSLAS ,433,Molecular and Cellular Biology ,5121,Honors ,10,6,4,0,4,5,0,0,0,0,1,0,0,0,0,,,10,0,10KV8037BSLA
2010,120108,KV ,415,PHD ,319,Biophysics & Computnl Biology ,  ,  ,65,53,12,0,16,4,0,2,0,0,1,42,0,0,0,,,7,58,10KS0319PHD
2010,120108,KV ,415,NONE ,3854,Molecular&Cell Bio-undeclared ,  ,  ,36,16,20,0,13,4,0,3,0,0,0,16,0,1,0,,,4,32,10KS3854NONE
2010,120108,KV ,415,BSLAS ,433,Molecular and Cellular Biology ,5121,Honors ,73,37,36,0,35,25,2,3,0,0,4,3,1,2,2,,,69,4,10KV0433BSLA
2010,120108,KV ,415,PHD ,323,Neuroscience ,  ,  ,58,24,34,0,27,12,2,5,0,1,1,10,0,3,0,,,17,41,10KS0323PHD
2010,120108,KV ,415,BSLAS ,433,Molecular and Cellular Biology ,  ,  ,906,467,439,0,496,256,48,42,0,4,22,31,7,52,4,,,847,59,10KV0433BSLA
2010,120108,KP ,422,MS ,127,Industrial Engineering ,  ,  ,11,5,6,0,1,0,0,0,0,0,0,10,0,0,0,,,1,10,10KS0127MS
2010,120108,KP ,422,MS ,3846,Systems & Entrepreneurial Engr ,  ,  ,8,7,1,0,8,0,0,0,0,0,0,0,0,0,0,,,8,0,10KS3846MS
2010,120108,KP ,422,PHD ,127,Industrial Engineering ,  ,  ,29,18,11,0,2,0,0,0,0,0,0,27,0,0,0,,,0,29,10KS0127PHD
2010,120108,KP ,422,PHD ,3846,Systems & Entrepreneurial Engr ,  ,  ,18,14,4,0,4,0,1,0,0,0,0,13,0,1,0,,,4,14,10KS3846PHD
2010,120108,KP ,422,BS ,127,Industrial Engineering ,  ,  ,161,122,39,0,65,22,4,7,0,0,1,61,1,4,0,,,87,74,10KP0127BS
2010,120108,KP ,422,BS ,124,General Engineering ,  ,  ,426,326,99,1,285,61,6,22,0,2,6,41,3,8,2,,,354,72,10KP0124BS
2010,120108,KV ,430,MS ,333,Astronomy ,  ,  ,5,4,1,0,5,0,0,0,0,0,0,0,0,0,0,,,5,0,10KS0333MS
2010,120108,KV ,430,PHD ,333,Astronomy ,  ,  ,27,16,11,0,10,3,0,0,0,0,0,14,0,0,0,,,2,25,10KS0333PHD
2010,120108,KV ,430,BSLAS ,333,Astronomy ,  ,  ,42,34,8,0,26,5,1,6,1,0,1,2,0,2,1,,,38,4,10KV0333BSLA
2010,120108,KP ,434,BS ,112,Computer Science ,1854,CS:BS/MS Program ,3,2,1,0,2,0,0,0,0,0,0,0,1,0,0,,,3,0,10KP1854BS
2010,120108,KP ,434,MCS ,112,Computer Science ,  ,  ,8,8,0,0,5,0,0,0,0,0,0,3,0,0,0,,,5,3,10KS0112MCS
2010,120108,KP ,434,MCS ,112,Computer Science ,  ,  ,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,1,10KS0112MCSU
2010,120108,KP ,434,MS ,112,Computer Science ,  ,  ,33,24,9,0,7,4,0,0,0,0,0,22,0,0,0,,,7,26,10KS0112MS
2010,120108,KP ,434,MS ,112,Computer Science ,1854,CS:BS/MS Program ,7,6,1,0,4,1,0,0,0,0,0,2,0,0,0,,,3,4,10KS1854MS
2010,120108,KP ,434,MS ,4026,Bioinformatics ,4028,Computer Science ,3,2,1,0,2,0,0,0,0,0,0,1,0,0,0,,,3,0,10KS4028MS
2010,120108,KP ,434,PHD ,112,Computer Science ,  ,  ,325,278,47,0,74,28,3,0,0,0,1,217,2,3,1,,,36,289,10KS0112PHD
2010,120108,KP ,434,BS ,112,Computer Science ,  ,  ,792,714,78,0,366,160,8,20,0,0,22,210,6,12,4,,,435,357,10KP0112BS
2010,120108,KT ,436,BS ,5201,Media and Cinema Studies ,3869,Cinema Studies ,16,15,1,0,12,1,0,3,0,0,0,0,0,0,0,,,15,1,10KT5201BS
2010,120108,KT ,436,BS ,5201,Media and Cinema Studies ,  ,  ,24,14,10,0,17,1,2,1,0,0,0,3,0,2,0,,,19,5,10KT5201BS
2010,120108,KT ,436,BS ,5201,Media and Cinema Studies ,5205,Media Studies ,22,4,18,0,11,4,3,0,0,0,1,3,0,4,0,,,19,3,10KT5201BS
2010,120108,KV ,438,MS ,318,Biochemistry ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,0,1,10KS0318MS
2010,120108,KV ,438,NDEG ,318,Biochemistry ,  ,  ,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,1,0,10KS0318NDEG
2010,120108,KV ,438,PHD ,318,Biochemistry ,  ,  ,63,33,30,0,23,8,0,4,0,0,2,26,0,0,2,,,21,42,10KS0318PHD
2010,120108,KV ,438,BS ,318,Biochemistry ,  ,  ,139,73,66,0,64,47,2,4,0,0,2,19,1,2,0,,,112,27,10KV0318BS
2010,120108,LC ,444,DVM ,480,Veterinary Medicine ,481,Vet Biosciences Res Scholars ,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,,,2,0,10LC0481DVM
2010,120108,LC ,444,DVM ,480,Veterinary Medicine ,483,Vet Pathobiology Res Scholars ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,,,2,0,10LC0483DVM
2010,120108,LC ,444,DVM ,480,Veterinary Medicine ,  ,  ,474,95,377,2,403,17,2,26,0,0,7,1,18,5,1,,,386,88,10LC0480DVM
2010,120108,KR ,447,NDEG ,67,Nondegree ,  ,  ,21,8,13,0,9,2,1,0,0,0,0,9,0,1,0,,,11,10,10KR0067NDEG
2010,120108,KV ,451,BALAS ,342,History ,  ,  ,12,5,7,0,9,2,0,1,0,0,0,0,0,0,0,,,10,2,10KV8037BALA
2010,120108,KV ,451,BALAS ,342,History ,3917,Teaching of Social Studies ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,1,0,10KV8037BALA
2010,120108,KV ,451,BALAS ,342,History ,3917,Teaching of Social Studies ,82,44,38,0,70,4,1,6,0,0,1,0,0,2,0,,,81,1,10KV3917BALA
2010,120108,KV ,451,PHD ,342,History ,  ,  ,112,56,56,0,66,3,11,5,0,0,4,18,5,13,2,,,19,93,10KS0342PHD
