Subject,Course,CRN,Course Title,Course Section,Sched Type,Term,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor
ECE,210,36706,Analog Signal Processing,AL3,LEC,120238,3,2,4,6,10,9,5,11,8,6,4,5,2,1,2.28,"He, Wei"
ECE,210,57718,Analog Signal Processing,AL4,LEC,120238,5,5,9,19,10,8,7,4,11,2,2,1,1,1,2.81,"Schuh, Jonathon K"
ECE,211,31722,Analog Circuits & Systems,B,LEC,120238,2,2,1,3,5,3,4,4,3,1,2,1,2,0,2.39,"Shao, Yang V"
ECE,220,64600,Computer Systems & Programming,BL1,LEC,120238,12,29,14,8,14,8,8,9,3,3,0,1,6,0,3.06,"Chen, Yuting W"
ECE,220,66373,Computer Systems & Programming,BL2,LEC,120238,3,10,6,11,10,3,5,4,1,2,1,2,4,0,2.82,"Abraham, Ivan T"
ECE,220,66374,Computer Systems & Programming,BL3,LEC,120238,0,8,5,8,12,3,2,8,3,3,4,0,3,1,2.62,"Kindratenko, Volodymyr"
ECE,220,69593,Computer Systems & Programming,ZJ1,PKG,120238,1,9,9,6,4,4,1,0,0,1,0,0,1,0,3.32,"Lumetta, Steven S"
ECE,220,71286,Computer Systems & Programming,ZJ2,PKG,120238,0,12,3,9,4,8,0,1,0,0,1,0,1,0,3.21,"Lumetta, Steven S"
ECE,220,76411,Computer Systems & Programming,ZJ3,PKG,120238,1,6,4,4,2,5,4,4,4,1,1,1,0,0,2.77,"Lumetta, Steven S"
ECE,220,76412,Computer Systems & Programming,ZJ4,PKG,120238,0,4,5,6,4,2,3,1,1,2,1,0,2,0,2.77,"Lumetta, Steven S"
ECE,298,76513,Semiconductor Chips Revolution,RR,LEC,120238,10,52,3,1,1,1,0,1,1,0,0,0,0,0,3.88,"Rakheja, Shaloo"
ECE,310,70543,Digital Signal Processing,CCS,LEC,120238,6,15,8,7,6,8,14,4,5,5,4,4,1,0,2.74,"Snyder, Corey E"
ECE,310,58210,Digital Signal Processing,E,LEC,120238,5,9,13,7,11,7,9,3,8,4,3,3,2,1,2.73,"Moustakides, Georgios V"
ECE,310,58213,Digital Signal Processing,G,LEC,120238,11,16,18,9,5,9,2,3,2,1,1,2,0,0,3.3,"Do, Minh N"
ECE,311,58591,Digital Signal Processing Lab,A,LAB,120238,16,13,2,1,0,0,0,0,0,0,0,1,0,1,3.86,"Do, Minh N"
ECE,311,58592,Digital Signal Processing Lab,B,LAB,120238,7,14,8,3,1,0,3,2,0,1,0,0,0,0,3.56,"Do, Minh N"
ECE,311,58593,Digital Signal Processing Lab,C,LAB,120238,4,13,7,7,2,0,0,1,0,0,0,0,3,0,3.38,"Do, Minh N"
ECE,311,70544,Digital Signal Processing Lab,CCS,LAB,120238,7,9,3,4,3,1,0,1,0,0,0,1,1,0,3.42,"Do, Minh N"
ECE,313,49975,Probability with Engrg Applic,A,DIS,120238,2,8,0,10,11,0,10,5,0,0,1,0,3,0,2.81,"Chen, Xu"
ECE,313,64886,Probability with Engrg Applic,B,DIS,120238,0,29,4,5,19,5,5,11,0,0,2,0,1,0,3.13,"Chitambar, Eric A"
ECE,313,49976,Probability with Engrg Applic,C,DIS,120238,7,18,2,13,20,4,7,3,2,0,1,0,2,1,3.14,"Katselis, Dimitrios"
ECE,313,52208,Probability with Engrg Applic,D,DIS,120238,3,9,9,8,23,9,4,16,0,0,0,0,0,0,2.99,"Varshney, Lav R"
ECE,313,70434,Probability with Engrg Applic,F,DIS,120238,2,7,5,1,10,2,2,2,0,0,0,0,0,0,3.28,"Bastopcu, Melih"
ECE,314,66503,Probability in Engineering Lab,A,LAB,120238,2,14,0,2,2,0,0,1,1,0,1,0,0,0,3.54,"Hajek, Bruce"
ECE,314,66505,Probability in Engineering Lab,B,LAB,120238,5,26,4,2,1,1,1,0,0,0,0,0,1,0,3.74,"Hajek, Bruce"
ECE,316,36862,Ethics and Engineering,E1,LEC,120238,3,17,3,2,0,0,0,0,0,0,0,0,0,0,3.91,"Hillmer, Philip M"
ECE,316,36869,Ethics and Engineering,E2,LEC,120238,6,17,2,2,1,0,2,0,0,0,0,0,0,1,3.79,"Hillmer, Philip M"
ECE,329,31727,Fields and Waves I,C,DIS,120238,7,10,5,2,10,4,3,1,2,3,0,2,4,0,2.86,"Ilie, Raluca"
ECE,329,31729,Fields and Waves I,E,DIS,120238,15,20,14,6,7,1,1,5,4,2,1,2,3,1,3.2,"Goddard, Lynford L"
ECE,329,31732,Fields and Waves I,X,DIS,120238,4,8,7,3,6,2,5,4,2,0,1,0,3,0,2.91,"Zhao, Yang"
ECE,330,58237,Power Ckts & Electromechanics,C,DIS,120238,7,28,8,12,15,7,2,1,2,1,0,0,0,0,3.43,"Mironenko, Olga"
ECE,330,58238,Power Ckts & Electromechanics,N,DIS,120238,12,28,13,9,14,4,2,1,1,0,0,0,0,0,3.56,"Zhang, Richard Y"
ECE,333,54415,Green Electric Energy,A,LEC,120238,7,7,21,15,8,14,4,3,3,0,2,0,3,0,3.07,"Stillwell, Andrew R"
ECE,340,59020,Semiconductor Electronics,A,DIS,120238,2,9,1,3,14,4,3,8,3,0,4,0,4,0,2.59,"Vlasov, Yurii A"
ECE,340,58224,Semiconductor Electronics,B,DIS,120238,2,5,2,2,6,1,1,7,0,0,4,0,0,0,2.77,"He, Wei"
ECE,342,58228,Electronic Circuits,D,LEC,120238,12,22,6,4,3,2,3,0,0,1,2,1,1,0,3.45,"Radhakrishnan, Chandrasek"
ECE,342,62848,Electronic Circuits,F,LEC,120238,5,15,15,4,9,1,4,0,0,1,1,0,1,1,3.39,"Shanbhag, Naresh R"
ECE,343,61459,Electronic Circuits Laboratory,S,LAB,120238,17,6,0,0,0,0,3,0,0,0,0,0,0,0,3.81,"Radhakrishnan, Chandrasek"
ECE,350,58235,Fields and Waves II,X,DIS,120238,5,10,0,1,3,4,1,0,0,0,0,0,0,1,3.56,"Kudeki, Erhan"
ECE,365,72112,Data Science and Engineering,BD,LEC,120238,1,21,6,2,2,1,0,0,0,0,0,0,0,0,3.8,"Bose, Subhonmesh"
ECE,380,64640,Biomedical Imaging,B,LEC,120238,2,3,8,2,3,4,2,0,0,0,0,0,0,0,3.35,"Song, Pengfei"
ECE,385,36720,Digital Systems Laboratory,AL1,LEC,120238,20,118,43,40,35,24,13,14,3,4,1,5,0,1,3.39,"Cheng, Zuofu"
ECE,391,47765,Computer Systems Engineering,AL,LEC,120238,1,78,15,51,47,37,18,17,13,8,9,10,14,3,2.84,"Lumetta, Steven S"
ECE,395,29852,Advanced Digital Projects Lab,A,LEC,120238,12,5,5,3,2,2,0,0,0,0,0,0,0,0,3.7,"Smith, Casey J"
ECE,402,29932,Electronic Music Synthesis,AD,DIS,120238,5,16,10,2,7,3,2,0,0,0,1,0,0,0,3.52,"Cheng, Zuofu"
ECE,407,75631,Cryptography,A,LEC,120238,0,47,0,0,9,0,0,0,0,0,0,0,1,0,3.78,"Heath, David A"
ECE,408,76323,Applied Parallel Programming,AL1,LEC,120238,6,7,13,18,16,14,6,5,3,3,0,3,2,1,2.92,"Kindratenko, Volodymyr"
ECE,408,67069,Applied Parallel Programming,AL2,LEC,120238,9,27,30,27,26,20,15,13,9,4,1,3,2,1,3.01,"Patel, Sanjay J"
ECE,408,72391,Applied Parallel Programming,ZJ1,LEC,120238,2,16,10,15,5,4,3,1,1,1,0,1,0,0,3.34,"Kindratenko, Volodymyr"
ECE,411,29942,Computer Organization & Design,AD1,DIS,120238,5,15,14,19,9,15,0,1,0,0,0,0,0,0,3.38,"Huang, Jian"
ECE,417,68112,Multimedia Signal Processing,A,LEC,120238,6,13,10,2,3,0,1,0,0,1,1,0,0,0,3.6,"Hasegawa-Johnso, Mark A"
ECE,420,31840,Embedded DSP Laboratory,AL1,LEC,120238,6,8,4,1,0,1,1,0,0,0,0,0,0,0,3.76,"Moon, Thomas"
ECE,438,77741,Communication Networks,ZL1,LCD,120238,1,14,14,9,3,4,1,0,1,0,0,0,0,0,3.51,"Roy Choudhury, Romit"
ECE,444,36811,IC Device Theory & Fabrication,AD2,DIS,120238,3,7,3,1,6,1,2,2,1,0,1,0,0,0,3.2,"Lee, Minjoo L"
ECE,445,29951,Senior Design Project Lab,H,LAB,120238,12,49,7,9,21,9,3,2,0,1,0,0,1,1,3.5,"Fliflet, Arne W"
ECE,453,39243,Wireless Communication Systems,AL1,LEC,120238,5,11,7,3,1,0,0,0,0,0,0,0,0,0,3.8,"Schutt-Aine, Jose E"
ECE,459,78785,Communications Systems,ZJ1,LCD,120238,3,14,5,2,3,0,2,0,0,0,0,0,0,0,3.68,"Alvarez, Juan"
ECE,460,39247,Optical Imaging,AL1,LEC,120238,5,15,0,2,2,0,0,1,2,0,0,0,0,0,3.63,"Dragic, Peter D"
ECE,464,29963,Power Electronics,B,DIS,120238,15,17,6,7,10,7,4,2,0,0,0,0,0,1,3.46,"Banerjee, Arijit"
ECE,464,77743,Power Electronics,ZJ1,LEC,120238,2,2,2,3,8,1,2,3,1,0,0,3,2,0,2.56,"Banerjee, Arijit"
ECE,469,31893,Power Electronics Laboratory,AL1,LEC,120238,16,15,4,1,0,0,0,0,0,0,1,1,0,1,3.78,"Banerjee, Arijit"
ECE,470,36956,Introduction to Robotics,AL1,LEC,120238,13,22,26,9,8,3,0,0,0,0,0,0,0,2,3.67,"Belabbas, Mohamed Ali"
ECE,476,29964,Power System Analysis,R,DIS,120238,2,6,3,0,10,3,0,1,0,0,0,0,0,1,3.32,"Dominguez-Garci, Alejandr"
ECE,482,29966,Digital IC Design,G,DIS,120238,0,6,10,13,5,4,3,1,2,1,1,1,1,0,3.02,"Rosenbaum, Elyse"
ECE,486,31772,Control Systems,AD1,DIS,120238,2,17,20,8,8,5,4,4,1,0,0,0,0,0,3.37,"Liberzon, Daniel M"
ECE,486,72670,Control Systems,ZL1,PKG,120238,4,16,37,6,2,1,2,1,1,0,0,0,0,0,3.61,"Belabbas, Mohamed Ali"
ECE,488,66375,Compound Semicond & Devices,C,LEC,120238,5,7,3,5,5,2,0,0,0,0,0,0,0,1,3.56,"Dallesasse, John M"
ECE,490,70863,Introduction to Optimization,P3,DIS,120238,7,11,1,3,3,4,0,0,0,0,0,0,0,1,3.64,"Srikant, Rayadurgam"
ECE,512,36995,Computer Microarchitecture,G,LCD,120238,1,5,3,4,5,3,1,3,1,0,0,0,0,0,3.13,"Kumar, Rakesh"
ECE,515,29983,Control System Theory & Design,N,DIS,120238,2,30,0,4,3,1,0,0,0,0,0,0,0,0,3.82,"Raginsky, Maxim"
ECE,527,52442,System-On-Chip Design,C,LEC,120238,5,9,12,11,5,1,0,0,0,0,0,0,0,0,3.59,"Chen, Deming"
ECE,534,29989,Random Processes,C,DIS,120238,7,25,6,3,0,0,0,0,0,0,0,0,0,1,3.9,"Katselis, Dimitrios"
ECE,544,49835,Pattern Recognition,NA,LEC,120238,5,10,1,4,1,0,0,0,0,0,0,0,0,0,3.81,"Kamalabadi, Farzad"
ECE,549,37131,Computer Vision,A,LCD,120238,9,97,5,28,0,0,0,1,0,0,1,0,1,0,3.79,"Forsyth, David A"
ECE,563,37140,Information Theory,A,DIS,120238,3,13,4,2,0,0,0,1,0,0,0,0,0,1,3.8,"Shomorony, Ilan"
ECE,598,47910,Broadband Wireline Circuits,PH1,LEC,120238,4,22,9,2,2,0,0,0,0,0,0,0,0,0,3.84,"Hanumolu, Pavan Kumar"
ECON,102,49867,Microeconomic Principles,AD0,DIS,120238,3,14,7,7,1,2,2,2,1,0,2,1,0,0,3.29,"Cueva Chavez, Ronald A"
ECON,102,36224,Microeconomic Principles,AD1,DIS,120238,13,7,8,3,4,1,2,0,1,2,1,0,0,0,3.43,"Cueva Chavez, Ronald A"
ECON,102,36227,Microeconomic Principles,AD2,DIS,120238,8,7,5,5,5,3,2,2,1,4,0,0,0,0,3.18,"Han, Yuqing"
ECON,102,36231,Microeconomic Principles,AD3,DIS,120238,6,6,4,5,6,1,2,4,2,1,1,0,1,0,3.03,"Han, Yuqing"
ECON,102,36233,Microeconomic Principles,AD4,DIS,120238,3,10,8,7,1,5,1,3,1,1,0,1,0,0,3.24,"Ambardar, Shivangi"
ECON,102,36235,Microeconomic Principles,AD5,DIS,120238,5,8,6,4,4,2,5,2,1,0,0,2,2,0,3.01,"Ambardar, Shivangi"
ECON,102,36379,Microeconomic Principles,AD6,DIS,120238,6,11,8,6,3,0,3,1,2,0,0,0,1,1,3.38,"Tang, Chenxi"
ECON,102,61250,Microeconomic Principles,AD7,DIS,120238,14,10,6,3,2,2,1,2,1,0,0,0,1,0,3.51,"Tang, Chenxi"
ECON,102,61251,Microeconomic Principles,AD8,DIS,120238,8,8,4,3,2,1,2,3,3,2,0,2,3,0,2.85,"Tang, Chenxi"
ECON,102,61252,Microeconomic Principles,AD9,DIS,120238,7,13,5,5,5,0,2,2,0,0,0,0,2,1,3.38,"Tang, Chenxi"
ECON,102,36243,Microeconomic Principles,ADA,DIS,120238,10,8,3,5,2,3,4,2,1,0,1,0,2,0,3.16,"Han, Yuqing"
ECON,102,36381,Microeconomic Principles,ADB,DIS,120238,8,7,4,2,3,2,2,4,0,3,2,2,2,0,2.82,"Han, Yuqing"
ECON,102,36249,Microeconomic Principles,ADC,DIS,120238,4,8,12,3,5,2,1,2,1,1,1,1,0,0,3.25,"Mun, Sanghee"
ECON,102,38928,Microeconomic Principles,ADD,DIS,120238,9,5,5,9,7,1,1,1,0,0,0,0,1,0,3.39,"Mun, Sanghee"
ECON,102,38931,Microeconomic Principles,ADE,DIS,120238,7,11,4,5,4,2,4,2,0,1,0,0,2,0,3.22,"Liu, Zichang"
ECON,102,38995,Microeconomic Principles,ADF,DIS,120238,8,13,3,1,4,2,2,3,0,0,0,1,0,2,3.43,"Liu, Zichang"
ECON,102,38996,Microeconomic Principles,ADG,DIS,120238,11,8,9,3,3,0,3,4,0,0,0,0,0,0,3.49,"Liu, Zichang"
ECON,102,46774,Microeconomic Principles,ADH,DIS,120238,6,8,11,6,2,2,2,1,1,1,0,0,0,0,3.43,"Liu, Zichang"
ECON,103,49945,Macroeconomic Principles,AD0,DIS,120238,6,9,11,4,3,0,1,1,0,1,0,1,2,1,3.31,"Oolman, Julian W"
ECON,103,37775,Macroeconomic Principles,AD1,DIS,120238,7,15,4,2,5,0,2,1,0,1,1,0,2,0,3.33,"Oolman, Julian W"
ECON,103,37779,Macroeconomic Principles,AD2,DIS,120238,4,13,7,3,3,3,3,1,1,1,0,0,1,0,3.32,"Oolman, Julian W"
ECON,103,37783,Macroeconomic Principles,AD3,DIS,120238,5,14,5,4,2,5,2,0,0,0,1,0,1,0,3.4,"Oolman, Julian W"
ECON,103,37785,Macroeconomic Principles,AD4,DIS,120238,4,14,3,4,8,0,2,0,0,1,1,2,1,0,3.22,"Barreto Parra, Paula Nata"
ECON,103,37838,Macroeconomic Principles,AD5,DIS,120238,4,13,3,5,6,2,4,1,0,0,0,0,0,0,3.43,"Barreto Parra, Paula Nata"
ECON,103,37792,Macroeconomic Principles,AD6,DIS,120238,11,13,3,5,4,1,1,1,0,0,0,0,0,0,3.66,"Barreto Parra, Paula Nata"
ECON,103,37795,Macroeconomic Principles,AD7,DIS,120238,7,15,7,3,3,1,0,1,1,1,0,0,1,0,3.51,"Barreto Parra, Paula Nata"
ECON,103,37799,Macroeconomic Principles,AD8,DIS,120238,6,17,7,3,2,0,1,1,0,1,0,0,1,0,3.57,"Sun, Zhendong"
ECON,103,37801,Macroeconomic Principles,AD9,DIS,120238,8,18,3,4,3,2,0,1,0,0,0,0,0,0,3.71,"Sun, Zhendong"
ECON,103,37804,Macroeconomic Principles,ADA,DIS,120238,2,14,4,5,8,0,3,1,0,1,1,0,2,0,3.19,"Niu, Mukun"
ECON,103,37807,Macroeconomic Principles,ADB,DIS,120238,11,13,3,1,5,2,1,2,0,0,1,0,0,0,3.54,"Niu, Mukun"
ECON,103,37809,Macroeconomic Principles,ADC,DIS,120238,10,11,9,6,4,0,0,1,0,0,0,0,0,0,3.68,"Niu, Mukun"
ECON,103,37811,Macroeconomic Principles,ADD,DIS,120238,6,10,6,4,5,0,2,4,0,1,1,0,2,0,3.15,"Niu, Mukun"
ECON,103,37812,Macroeconomic Principles,ADE,DIS,120238,4,16,7,3,3,0,0,2,2,1,1,0,0,0,3.44,"Adohinzin, Wilfried Doria"
ECON,103,37814,Macroeconomic Principles,ADF,DIS,120238,7,15,8,3,3,0,0,2,0,1,1,0,1,0,3.48,"Adohinzin, Wilfried Doria"
ECON,103,37837,Macroeconomic Principles,ADG,DIS,120238,5,10,4,5,7,1,1,2,1,0,2,0,1,0,3.21,"Liu, Yiqiu"
ECON,103,37818,Macroeconomic Principles,ADH,DIS,120238,6,7,6,4,4,1,3,0,1,2,0,1,5,0,2.85,"Liu, Yiqiu"
ECON,103,37813,Macroeconomic Principles,ADI,DIS,120238,5,6,3,1,1,0,2,0,0,0,1,0,2,0,3.19,"Liu, Yiqiu"
ECON,103,37819,Macroeconomic Principles,ADJ,DIS,120238,2,12,2,5,7,1,2,2,1,2,0,0,1,0,3.15,"Liu, Yiqiu"
ECON,103,37822,Macroeconomic Principles,ADK,DIS,120238,7,15,2,5,6,1,0,2,0,2,0,0,0,0,3.48,"Simon, Pedro V"
ECON,103,49939,Macroeconomic Principles,ADL,DIS,120238,11,12,4,5,1,2,2,1,0,0,0,0,1,0,3.55,"Simon, Pedro V"
ECON,202,37841,Economic Statistics I,LA2,LAB,120238,4,12,0,0,2,0,1,7,0,0,1,1,2,0,2.93,"Chen, Zhuo"
ECON,202,37842,Economic Statistics I,LA3,LAB,120238,4,8,0,1,5,0,0,1,1,0,5,0,3,0,2.68,"Chen, Zhuo"
ECON,202,37843,Economic Statistics I,LA4,LAB,120238,1,14,1,1,7,1,0,6,0,0,0,1,1,1,3.13,"Chen, Zhuo"
ECON,202,37844,Economic Statistics I,LA5,LAB,120238,1,12,1,0,5,0,0,3,0,0,0,0,4,2,2.95,"Hendershott, Callan N"
ECON,202,37845,Economic Statistics I,LA6,LAB,120238,1,7,1,3,7,0,0,1,0,0,5,0,3,0,2.63,"Hendershott, Callan N"
ECON,202,62208,Economic Statistics I,LA7,LAB,120238,0,10,2,0,7,1,0,6,0,0,1,0,3,1,2.8,"Bhattacharjee, Sharanya"
ECON,202,62209,Economic Statistics I,LA8,LAB,120238,2,12,1,1,9,0,0,2,0,0,1,0,1,0,3.28,"Bhattacharjee, Sharanya"
ECON,202,75883,Economic Statistics I,LA9,LAB,120238,0,10,2,0,9,0,1,3,0,0,2,0,1,0,3.02,"Bhattacharjee, Sharanya"
ECON,203,37876,Economic Statistics II,A1,DIS,120238,0,6,4,3,2,3,2,3,2,1,0,1,1,0,2.81,"Samiahulin, Artem B"
ECON,203,37877,Economic Statistics II,A2,DIS,120238,2,9,5,6,5,0,0,1,1,0,0,0,0,0,3.48,"Samiahulin, Artem B"
ECON,203,37880,Economic Statistics II,A3,DIS,120238,5,8,3,2,3,5,2,0,1,0,0,0,0,0,3.39,"Jeziorski, William S"
ECON,203,37881,Economic Statistics II,A4,DIS,120238,7,9,3,3,1,0,1,1,1,0,0,1,0,0,3.51,"Jeziorski, William S"
ECON,203,37882,Economic Statistics II,A5,DIS,120238,3,9,0,6,3,1,1,1,0,0,0,1,0,0,3.39,"Song, Hyunji"
ECON,203,37883,Economic Statistics II,A6,DIS,120238,6,11,4,2,0,3,0,1,1,2,0,0,0,1,3.46,"Bao, Yu"
ECON,203,37895,Economic Statistics II,A7,DIS,120238,0,6,3,5,3,1,1,1,0,1,1,0,0,0,3.18,"Bao, Yu"
ECON,203,37898,Economic Statistics II,A8,DIS,120238,4,7,3,1,4,0,0,1,0,0,1,0,0,1,3.49,"Bao, Yu"
ECON,302,60699,Inter Microeconomic Theory,AD1,DIS,120238,5,4,1,1,3,4,1,3,0,1,0,0,4,0,2.68,"Molina Gonzalez, Cristhia"
ECON,302,61393,Inter Microeconomic Theory,AD2,DIS,120238,1,3,1,2,5,1,3,1,1,1,2,2,4,0,2.2,"Molina Gonzalez, Cristhia"
ECON,302,59675,Inter Microeconomic Theory,AD3,DIS,120238,0,4,0,2,1,4,2,2,3,4,1,3,4,0,1.94,"Molina Gonzalez, Cristhia"
ECON,302,37923,Inter Microeconomic Theory,AD4,DIS,120238,1,3,4,0,3,2,1,0,4,2,4,1,5,0,2.05,"Molina Gonzalez, Cristhia"
ECON,302,37929,Inter Microeconomic Theory,AD5,DIS,120238,4,2,4,4,3,3,2,2,3,1,1,1,2,0,2.68,"Hassani, Seyed Vahid"
ECON,302,59934,Inter Microeconomic Theory,AD6,DIS,120238,1,2,3,3,2,4,3,0,1,3,2,1,3,0,2.32,"Hassani, Seyed Vahid"
ECON,302,70133,Inter Microeconomic Theory,AD7,DIS,120238,2,1,3,3,2,1,1,3,0,2,2,0,5,0,2.19,"Velentzas, Theodoros"
ECON,302,57866,Inter Microeconomic Theory,AD8,DIS,120238,3,4,4,0,5,2,1,0,0,2,3,0,2,0,2.73,"Velentzas, Theodoros"
ECON,302,59668,Inter Microeconomic Theory,BD2,DIS,120238,2,5,1,1,3,3,1,5,1,0,0,0,1,0,2.87,"Kim, Sarah J"
ECON,302,59669,Inter Microeconomic Theory,BD3,DIS,120238,6,5,3,0,1,0,1,2,0,2,1,0,3,1,2.83,"Bao, Yue"
ECON,302,59670,Inter Microeconomic Theory,BD4,DIS,120238,2,5,4,3,2,3,1,1,1,2,1,0,1,0,2.94,"Bao, Yue"
ECON,302,37904,Inter Microeconomic Theory,BD5,DIS,120238,6,4,1,2,3,3,1,1,0,0,0,1,1,0,3.15,"Bao, Yue"
ECON,303,64685,Inter Macroeconomic Theory,AD2,DIS,120238,8,7,8,6,1,2,1,0,0,0,0,0,0,0,3.64,"Okada Da Silva, Vinicius"
ECON,303,64679,Inter Macroeconomic Theory,AD3,DIS,120238,14,11,6,3,0,0,0,0,0,0,0,0,0,0,3.88,"Okada Da Silva, Vinicius"
ECON,303,64680,Inter Macroeconomic Theory,AD4,DIS,120238,13,10,7,4,3,1,0,0,0,0,0,0,0,0,3.75,"Okada Da Silva, Vinicius"
ECON,303,64681,Inter Macroeconomic Theory,AD5,DIS,120238,8,14,11,1,2,1,0,0,0,0,0,0,0,0,3.79,"Ma, Ruiyang"
ECON,303,64682,Inter Macroeconomic Theory,AD6,DIS,120238,12,12,4,6,2,1,0,0,0,0,0,0,0,0,3.77,"Ma, Ruiyang"
ECON,303,64683,Inter Macroeconomic Theory,AD7,DIS,120238,7,8,5,7,2,1,0,0,0,0,0,0,0,0,3.68,"Ma, Ruiyang"
ECON,402,70477,American Economic History,A3,LCD,120238,1,1,2,8,3,4,8,4,3,0,1,0,1,1,2.62,"DiIanni, Isaac"
ECON,415,70758,Environmental Economics,A3,LCD,120238,17,15,7,6,8,2,2,1,0,3,0,0,0,0,3.51,"Buckley, Bryan D"
ECON,422,77282,International Macroeconomics,A3,LCD,120238,11,12,3,2,6,3,2,4,0,2,1,1,2,0,3.13,"Howard, Gregory L"
ECON,425,70552,Macroeconomic Policy,A3,LCD,120238,5,3,0,2,3,2,0,3,3,0,0,0,2,0,2.78,"Martinez Garcia, Humberto"
ECON,437,70772,Game Theory,A3,LCD,120238,14,14,6,10,6,2,0,0,0,0,0,0,0,0,3.67,"Krasa, Stefan"
ECON,447,70768,Economics of the Workplace,A3,LCD,120238,11,19,8,7,3,3,2,5,1,0,1,0,0,0,3.45,"Sun, Yuanyuan"
ECON,448,70770,Employee Comp & Incentives,A3,LCD,120238,13,17,5,6,12,3,0,0,2,0,0,1,1,0,3.44,"Sun, Yuanyuan"
ECON,450,61807,Development Economics,A3,LCD,120238,0,27,7,6,5,3,0,6,0,0,3,0,2,0,3.24,"Akresh, Richard S"
ECON,460,70812,Financial Economics,A3,LCD,120238,3,20,6,2,0,1,0,0,0,0,0,0,0,0,3.85,"Cho, Minyoung"
ECON,471,50082,Intro to Applied Econometrics,A3,LEC,120238,2,13,7,15,16,14,1,17,3,0,0,0,0,0,2.98,"Shea, Joshua"
ECON,472,70813,Financial Econometrics,A3,ONL,120238,25,10,3,2,0,0,3,0,0,0,0,0,1,0,3.74,"Lee, JiHyung"
ECON,483,45914,Econ of Innovation and Tech,A4,LCD,120238,16,21,10,9,2,1,2,0,0,1,0,1,0,0,3.65,"Lemus Encalada, Jorge A"
ECON,484,66593,Law and Economics,A3,LCD,120238,0,22,2,5,2,2,0,2,0,0,1,0,0,0,3.56,"Schultz, Colleen"
ECON,490,56978,Valuation of Nonmarket Goods,A3,LCD,120238,4,7,4,3,5,1,0,2,0,0,0,0,0,0,3.47,"Cenerini, Francesco"
ECON,490,56094,Consumer & Investor Protection,B3,LCD,120238,8,12,11,15,9,6,0,0,0,0,0,0,0,0,3.51,"Perry, Martin"
ECON,490,66595,Real Estate & Housing,C3,LCD,120238,1,11,0,4,14,0,1,2,0,1,2,0,0,0,3.14,"Yi, Minh Joo"
ECON,490,58260,Gender & Development Economics,D3,LCD,120238,1,6,5,2,3,1,2,0,0,1,0,0,0,0,3.37,"Stocker, Abigail J"
ECON,490,58262,Behavioral Economics,E3,LCD,120238,8,9,8,7,6,1,1,2,0,0,0,0,1,0,3.43,"Bhardwaj, Sakshi"
ECON,490,66869,Economic Growth,F3,LCD,120238,11,31,13,8,3,1,0,0,1,0,0,0,0,0,3.76,"Vazquez, Jose J"
ECON,491,78395,DECISION-MAKING,B3,LCD,120238,5,5,9,4,1,0,0,0,1,0,0,0,1,0,3.46,"Bartik, Alexander W"
ECON,491,77798,PREDICTIVE ANALYTICS,D3,LCD,120238,22,3,0,0,0,0,0,1,0,0,0,0,0,0,3.92,"Armendariz Buau, Ramses Y"
ECON,491,77796,APPLIED MACHINE LEARNING: ECON,E3,LCD,120238,9,6,12,4,1,1,0,0,0,0,0,0,0,0,3.73,"Cunha Medeiros, Marcelo"
ECON,500,31792,Microeconomics,M1,LEC,120238,4,5,10,12,4,0,0,0,0,0,0,0,0,0,3.56,"Sadeghi, Mohammad"
ECON,500,42432,Microeconomics,M2,LEC,120238,4,9,12,9,3,0,0,0,0,0,0,0,0,0,3.65,"Lin, Junze"
ECON,501,64707,Macroeconomics,M1,LEC,120238,2,17,23,13,4,0,0,0,0,0,0,0,0,0,3.66,"Parente, Stephen L"
ECON,502,64708,Economic Statistics,M1,LEC,120238,2,7,7,8,9,0,2,1,0,0,0,0,0,0,3.39,"Rafi, Jaysa"
ECON,502,64709,Economic Statistics,M2,LEC,120238,6,8,4,4,2,10,0,1,0,0,0,0,0,0,3.39,"Singh, Lovepreet"
ECON,516,56349,Monetary Theory,M1,LCD,120238,5,4,8,7,7,3,2,0,0,0,0,0,0,0,3.4,"Bebczuk, Ricardo N"
ECON,532,64721,Econometric Analysis I,P1,LEC,120238,3,12,4,5,2,0,2,0,0,0,0,0,0,0,3.64,"Bera, Anil K"
ECON,590,69032,APPLIED ECONOMETRICS FOR MICRO,M1,LCD,120238,2,8,7,4,1,0,0,0,0,0,0,0,0,1,3.73,"Bartik, Alexander W"
ECON,590,70942,JOB MARKET RESEARCH WRKSHP,RW3,CNF,120238,0,14,6,3,0,0,0,0,0,0,0,0,0,0,3.83,"Bernhardt, Mark D"
EDUC,101,45811,Education Orientation Seminar,AE1,LEC,120238,100,9,1,0,2,0,0,0,0,0,0,0,0,0,3.98,"Poetzel, Adam R"
EDUC,101,45812,Education Orientation Seminar,BE1,LEC,120238,49,9,3,1,0,1,1,0,0,0,0,0,0,0,3.93,"Poetzel, Adam R"
EDUC,201,64441,Identity and Difference in Edu,AD1,DIS,120238,0,27,0,0,0,1,0,0,0,0,0,0,0,0,3.95,"Mason, Terrence C"
