CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A Range,B Range,C Range,D Range,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade
72630,MUSC,105,Voice,C,PR,120251,"Gunn, Nathan",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72631,MUSC,105,Voice,D,PR,120251,"Harris, Dawn M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72632,MUSC,105,Voice,E,PR,120251,"Davis, Ollie W",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72633,MUSC,105,Voice,F,PR,120251,"Brooks, Lara A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72634,MUSC,105,Voice,G,PR,120251,"Herrera, Luis R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72636,MUSC,105,Voice,H,PR,120251,"MacLeod, Scott R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72637,MUSC,105,Voice,J,PR,120251,"Wingfield, Carly J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72638,MUSC,105,Voice,K,PR,120251,"Scannell, Julia",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72639,MUSC,105,Voice,L,PR,120251,"Burdsall, Stephen J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75398,MUSC,105,Voice,M,PR,120251,"Lawrence, Alonza",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73162,MUSC,105,Voice,NM1,PR,120251,"Espinoza Portoc, Claudia",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73156,MUSC,105,Voice,NM2,PR,120251,"Wingfield, Carly J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73987,MUSC,105,Voice,NM3,PR,120251,"Scannell, Julia",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75198,MUSC,105,Voice,NM4,PR,120251,"Lawrence, Alonza",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72640,MUSC,105,Voice,NMH,PR,120251,"Wigley, Sarah F",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72642,MUSC,105,Voice,NMI,PR,120251,"Espinoza Portoc, Claudia",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72643,MUSC,105,Voice,NMJ,PR,120251,"Wingfield, Carly J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72644,MUSC,105,Voice,NMK,PR,120251,"Scannell, Julia",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72645,MUSC,105,Voice,NML,PR,120251,"Burdsall, Stephen J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75199,MUSC,105,Voice,NMM,PR,120251,"Lawrence, Alonza",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73729,MUSC,105,Voice,O,PR,120251,"Espinoza Portoc, Claudia",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72646,MUSC,110,Violin,A,PR,120251,"Lee, Nelson",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72648,MUSC,110,Violin,C,PR,120251,"Koo, Salley J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73890,MUSC,110,Violin,NM,PR,120251,"Freund, Dante C",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72652,MUSC,110,Violin,NM2,PR,120251,"Freund, Dante C",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74839,MUSC,110,Violin,NM3,PR,120251,"Lee, Alice",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72653,MUSC,110,Violin,NMA,PR,120251,"Lee, Alice",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75086,MUSC,110,Violin,NMB,PR,120251,"Koo, Salley J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72654,MUSC,111,Viola,A,PR,120251,"Haken, Rudolf",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72655,MUSC,111,Viola,B,PR,120251,"Freivogel, Elizabeth D",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72656,MUSC,111,Viola,NM,PR,120251,"Scavetta, Jacqueline M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72659,MUSC,112,Cello,A,PR,120251,"McDonough, Daniel J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72662,MUSC,112,Cello,B,PR,120251,"Djokic, Denise",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74840,MUSC,112,Cello,C,PR,120251,"Burnett, Wilson C",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72665,MUSC,112,Cello,NM2,PR,120251,"Burnett, Wilson C",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72667,MUSC,113,Double Bass,A,PR,120251,"Han, Mingzi",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72722,MUSC,114,Harp,A,PR,120251,"Yeung, Ann M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73631,MUSC,114,Harp,B,PR,120251,"Yeung, Ann M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72670,MUSC,114,Harp,NM,PR,120251,"Yeung, Ann M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72671,MUSC,114,Harp,NM1,PR,120251,"Yeung, Ann M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72723,MUSC,115,Guitar,A,PR,120251,"Sanchez Portugu, Guido A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72672,MUSC,115,Guitar,NM,PR,120251,"Cao, Yuan",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74842,MUSC,115,Guitar,NM2,PR,120251,"Cao, Yuan",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74841,MUSC,115,Guitar,NMA,PR,120251,"Cao, Yuan",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72724,MUSC,116,Electric Violin,A,PR,120251,"Haken, Rudolf",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72675,MUSC,116,Electric Violin,NM1,PR,120251,"Haken, Rudolf",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73232,MUSC,117,Electric Viola,A,PR,120251,"Haken, Rudolf",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72725,MUSC,120,Flute,A,PR,120251,"Keeble, Jonathan",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72726,MUSC,120,Flute,B,PR,120251,"Moon, Jae Hyun",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
76215,MUSC,120,Flute,NM,PR,120251,"Moon, Jae Hyun",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74844,MUSC,120,Flute,NM1,PR,120251,"Moon, Jae Hyun",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72728,MUSC,121,Oboe,A,PR,120251,"Dee, John",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72729,MUSC,121,Oboe,B,PR,120251,"Boehm, Wesley",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72676,MUSC,121,Oboe,NM,PR,120251,"Boehm, Wesley",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72730,MUSC,122,Bassoon,A,PR,120251,"Roidl-Ward, Benjamin M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77640,MUSC,122,Bassoon,B,PKG,120251,"Rasmussen, Makayla J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72678,MUSC,122,Bassoon,NM,PR,120251,"Rasmussen, Makayla J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72733,MUSC,123,Clarinet,A,PR,120251,"de Rezende Ferr, Iura",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72734,MUSC,123,Clarinet,B,PR,120251,"Minor, Janice L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72735,MUSC,123,Clarinet,C,PR,120251,"Conklin, Audrey E",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72754,MUSC,123,Clarinet,NM,PR,120251,"Conklin, Audrey E",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72736,MUSC,124,Saxophone,A,PR,120251,"Roman, Nicole M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72737,MUSC,124,Saxophone,B,PR,120251,"Gaffey, Andrew",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72680,MUSC,124,Saxophone,NM,PR,120251,"Gaffey, Andrew",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72739,MUSC,125,Trumpet,A,PR,120251,"Daval, Charles J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72740,MUSC,125,Trumpet,B,PR,120251,"Gilreath, Amy S",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72681,MUSC,125,Trumpet,NM,PR,120251,"Yoakam, Lucas R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73386,MUSC,125,Trumpet,NMA,PR,120251,"Daval, Charles J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72741,MUSC,126,Horn,A,PR,120251,"Scully, Bernhard D",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72682,MUSC,126,Horn,NM,PR,120251,"Anand, Prashant",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72742,MUSC,127,Trombone,A,PR,120251,"Whitaker, Jonathan W",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77550,MUSC,127,Trombone,B,PR,120251,"Karda, Peter",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72755,MUSC,127,Trombone,NM1,PR,120251,"Karda, Peter",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77538,MUSC,127,Trombone,NM2,PR,120251,"Whitaker, Jonathan W",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72756,MUSC,128,Euphonium,A,PR,120251,"Tegge, Scott",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77187,MUSC,128,Euphonium,NM2,PR,120251,"Smith, Preston A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72757,MUSC,129,Tuba,A,PR,120251,"Tegge, Scott",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72684,MUSC,129,Tuba,NM1,PR,120251,"Smith, Preston A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72685,MUSC,129,Tuba,NM2,PR,120251,"Smith, Preston A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72758,MUSC,130,Percussion,A,PR,120251,"Graham, Joshua T",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72760,MUSC,130,Percussion,B,PR,120251,"Flores, Ricardo",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72761,MUSC,130,Percussion,C,PR,120251,"Waters, Brandon N",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72762,MUSC,131,Jazz Voice,A,PR,120251,"Brooks, Lara A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72763,MUSC,132,Jazz Saxophone,A,PR,120251,"McNeill, Charles L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72764,MUSC,132,Jazz Saxophone,B,PR,120251,"Bridgewater, Ronald S",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72765,MUSC,132,Jazz Saxophone,C,PR,120251,"Young, Maxwell A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72690,MUSC,132,Jazz Saxophone,NM1,PR,120251,"Young, Maxwell A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73940,MUSC,132,Jazz Saxophone,NM2,PR,120251,"Young, Maxwell A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72777,MUSC,134,Jazz Trombone,A,PR,120251,"Pugh, James E",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72779,MUSC,135,Jazz Piano,A,PR,120251,"Lewis-Nicol, Leon D",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73849,MUSC,135,Jazz Piano,B,PR,120251,"Hickey, Joan B",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72696,MUSC,135,Jazz Piano,NM,PR,120251,"Lewis-Nicol, Leon D",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72780,MUSC,136,Jazz Bass,A,PR,120251,"Gray, Lawrence W",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72784,MUSC,137,Jazz Guitar,B,PR,120251,"Rodrigues Gomes, Luis Alb",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72699,MUSC,137,Jazz Guitar,NM,PR,120251,"Rodrigues Gomes, Luis Alb",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72785,MUSC,138,Jazz Percussion,A,PR,120251,"Spencer, Joel W",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72786,MUSC,138,Jazz Percussion,B,PR,120251,"Osawa, Maxwell",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72787,MUSC,401,Advanced Piano,A,PR,120251,"Ehlen, Timothy J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72788,MUSC,401,Advanced Piano,B,PR,120251,"Sennet, Rochelle",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72700,MUSC,401,Advanced Piano,NM1,PR,120251,"Ehlen, Timothy J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72794,MUSC,405,Advanced Voice,A,PR,120251,"Redman, Yvonne G",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72796,MUSC,405,Advanced Voice,C,PR,120251,"Gunn, Nathan",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72797,MUSC,405,Advanced Voice,D,PR,120251,"Harris, Dawn M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72799,MUSC,405,Advanced Voice,F,PR,120251,"Brooks, Lara A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72800,MUSC,405,Advanced Voice,G,PR,120251,"Herrera, Luis R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72807,MUSC,406,Lyric Theatre Voice,A,PR,120251,"Wigley, Sarah F",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72808,MUSC,406,Lyric Theatre Voice,B,PR,120251,"Brooks, Lara A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72810,MUSC,407,Vocal Coaching,B,PR,120251,"Tilley, Michael P",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
76198,MUSC,407,Vocal Coaching,C,PR,120251,"Lawrence, Alonza",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72811,MUSC,410,Advanced Violin,A,PR,120251,"Lee, Nelson",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72812,MUSC,410,Advanced Violin,B,PR,120251,"Freivogel, Megan R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72813,MUSC,410,Advanced Violin,C,PR,120251,"Koo, Salley J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72816,MUSC,411,Advanced Viola,B,PR,120251,"Freivogel, Elizabeth D",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72706,MUSC,411,Advanced Viola,NM,PR,120251,"Freivogel, Elizabeth D",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72817,MUSC,412,Advanced Cello,A,PR,120251,"McDonough, Daniel J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72818,MUSC,412,Advanced Cello,B,PR,120251,"Djokic, Denise",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72821,MUSC,415,Advanced Guitar,A,PR,120251,"Sanchez Portugu, Guido A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72823,MUSC,420,Advanced Flute,A,PR,120251,"Keeble, Jonathan",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72829,MUSC,421,Advanced Oboe,A,PR,120251,"Dee, John",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72831,MUSC,422,Advanced Bassoon,A,PR,120251,"Roidl-Ward, Benjamin M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72832,MUSC,423,Advanced Clarinet,A,PR,120251,"de Rezende Ferr, Iura",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72833,MUSC,423,Advanced Clarinet,B,PR,120251,"Minor, Janice L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72836,MUSC,425,Advanced Trumpet,A,PR,120251,"Daval, Charles J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72837,MUSC,425,Advanced Trumpet,B,PR,120251,"Gilreath, Amy S",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75282,MUSC,425,Advanced Trumpet,NM,PR,120251,"Gilreath, Amy S",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72838,MUSC,426,Advanced Horn,A,PR,120251,"Scully, Bernhard D",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72839,MUSC,427,Advanced Trombone,A,PR,120251,"Whitaker, Jonathan W",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72840,MUSC,428,Advanced Euphonium,A,PR,120251,"Tegge, Scott",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72842,MUSC,430,Advanced Percussion,A,PR,120251,"Graham, Joshua T",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72843,MUSC,430,Advanced Percussion,B,PR,120251,"Flores, Ricardo",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72847,MUSC,432,Advanced Jazz Saxophone,A,PR,120251,"McNeill, Charles L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72850,MUSC,432,Advanced Jazz Saxophone,C,PR,120251,"Young, Maxwell A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
76094,MUSC,432,Advanced Jazz Saxophone,NM,PR,120251,"McNeill, Charles L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72852,MUSC,433,Advanced Jazz Trumpet,A,PKG,120251,"Spennetta, Rebecca W",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72858,MUSC,436,Advanced Jazz Bass,A,PR,120251,"Gray, Lawrence W",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72860,MUSC,437,Advanced Jazz Guitar,A,PR,120251,"Gray, Lawrence W",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72861,MUSC,437,Advanced Jazz Guitar,B,PR,120251,"Gray, Lawrence W",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
