Subject,Course,CRN,Course Title,Course Section,Sched Type,Term,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor
CS,598,69375,Foundations of Data Curation,AO2,ONL,120228,31,240,48,5,8,1,0,0,0,0,0,0,0,3,3.91,"Renear, Allen H"
CS,598,70878,Text Mining: A New Paradigm,JH,LEC,120228,11,25,12,5,2,1,0,0,0,0,0,0,1,2,3.74,"Han, Jiawei"
CS,598,40107,Learning to learn,LTL,LCD,120228,2,56,2,0,0,0,0,1,0,0,0,0,0,0,3.96,"Wang, Yuxiong"
CS,598,70683,Practical Statistical Learning,PSO,ONL,120228,0,178,42,8,24,7,0,0,0,0,0,0,0,1,3.8,"Liang, Feng"
CW,100,77317,Intro to Creative Writing,Q,LCD,120228,0,18,1,3,2,0,0,0,0,0,0,0,0,0,3.82,"Price, Julie P"
CW,100,63285,Intro to Creative Writing,S,LCD,120228,0,12,4,5,0,0,1,0,0,0,0,1,0,0,3.58,"Dudek, John"
CW,100,71425,Intro to Creative Writing,X,LCD,120228,11,2,3,0,2,1,0,0,2,0,0,0,2,0,3.26,"Emmert, Kay"
CW,200,61647,Reading for Writers,S,LCD,120228,8,6,0,1,1,2,1,0,1,0,0,0,2,1,3.26,"Morrow, Weston L"
CWL,114,66286,Global Consciousness and Lit,AL1,LEC,120228,20,16,6,6,5,0,3,1,0,2,0,0,3,2,3.43,"Hassan, Wail S"
CWL,211,63455,The Arab-Israeli Conflict,L1,LEC,120228,2,1,1,5,1,3,1,2,1,1,2,1,0,0,2.63,"Maggid Alon, Liat"
CWL,241,40495,Early Masterpieces West Cultur,ADB,DIS,120228,2,7,6,3,2,1,0,1,0,0,0,0,1,0,3.42,"Fam, Matthew Shu Yon"
CWL,241,40498,Early Masterpieces West Cultur,ADE,DIS,120228,7,11,2,3,0,0,0,1,0,0,0,0,1,0,3.65,"Tedoradze, Megi"
CWL,241,40502,Early Masterpieces West Cultur,ADI,DIS,120228,5,3,4,1,3,1,1,4,0,0,0,0,2,1,3,"Isik, Elif S"
DANC,100,33749,Intro to Contemporary Dance,A,LAB,120228,7,7,1,5,3,1,0,1,0,0,0,0,0,0,3.6,"Rogovoy, Anna P"
DANC,100,46037,Intro to Contemporary Dance,B,LAB,120228,7,6,6,1,2,0,1,0,0,0,1,0,1,0,3.47,"Ayorinde, Oluwadamilare"
DANC,100,64564,Intro to Contemporary Dance,OL1,ONL,120228,35,8,0,0,0,1,0,0,0,0,0,0,1,0,3.88,"Henss, Jacob M"
DANC,100,59052,Intro to Contemporary Dance,OL3,ONL,120228,30,6,4,1,0,0,0,0,0,0,1,0,0,0,3.88,"Amiri, Banafsheh"
DANC,116,77001,Dance I: Ballet,J,LAB,120228,16,5,1,0,1,0,1,1,0,0,0,0,1,0,3.65,"Gilmore, Adanya N"
DANC,200,68132,Music through Dance,OL,ONL,120228,11,23,4,0,2,0,0,0,0,0,0,1,0,0,3.84,"Toenjes, John M"
DANC,201,70399,Yoga Practicum,A,LAB,120228,0,16,4,2,1,0,0,3,0,0,0,0,0,0,3.63,"Marini, Nicole J"
DANC,201,75040,Yoga Practicum,B,LAB,120228,5,8,6,2,2,0,0,0,0,0,0,0,1,0,3.61,"Brandano, Juliana"
DANC,345,63359,Dance Anatomy and Kinesiology,A,LAB,120228,2,6,4,2,1,1,2,1,1,1,1,0,2,0,2.9,"Nettl-Fiol, Rebecca C"
EALC,212,77314,East Asian Art History,NG,LCD,120228,2,7,2,1,4,1,0,0,1,3,1,3,2,0,2.59,"Gunji, Naoko"
EALC,230,76399,Pop Cultures Contemp East Asia,ADE,DIS,120228,7,14,2,0,1,1,0,0,0,0,0,0,0,0,3.88,"Pu, Yujie"
EALC,230,76400,Pop Cultures Contemp East Asia,ADF,DIS,120228,8,11,3,2,0,1,0,0,0,0,0,0,0,0,3.85,"Ren, Xiaoyan"
EALC,230,76402,Pop Cultures Contemp East Asia,ADG,DIS,120228,8,16,0,0,0,0,0,1,0,0,0,0,0,0,3.92,"Pu, Yujie"
EALC,250,47187,Intro to Japanese Culture,AD2,DIS,120228,4,2,2,1,2,2,3,1,1,0,0,0,3,0,2.7,"Zhang, Shuo"
ECE,110,55568,Introduction to Electronics,AL1,LEC,120228,21,21,21,16,18,4,11,9,4,10,6,0,7,1,2.92,"Choi, Hyungsoo"
ECE,110,36790,Introduction to Electronics,AL2,LEC,120228,11,24,10,9,10,10,10,4,2,0,2,0,7,0,3.03,"Kim, Kyekyoon"
ECE,110,36789,Introduction to Electronics,AL3,LEC,120228,9,19,9,7,12,7,5,7,7,3,2,0,3,0,2.96,"Shao, Yang V"
ECE,110,62844,Introduction to Electronics,AL4,LEC,120228,7,24,17,16,5,9,1,9,3,2,0,1,5,1,3.1,"Schuh, Jonathon K"
ECE,120,65733,Introduction to Computing,AL2,LEC,120228,24,16,23,10,9,3,2,2,4,1,1,0,3,0,3.37,"Kindratenko, Volodymyr"
ECE,120,65734,Introduction to Computing,AL3,LEC,120228,37,48,26,16,12,12,9,8,2,3,3,1,3,0,3.36,"Bhowmik, Ujjal K"
ECE,120,75613,Introduction to Computing,AL5,OLC,120228,19,28,17,7,3,6,3,4,3,2,1,0,2,0,3.39,"Aggarwal, Anu"
ECE,199,69258,Undergraduate Open Seminar,120,DIS,120228,19,0,0,0,1,0,0,0,0,0,1,0,0,0,3.81,"Schmitz, Christopher"
ECE,205,60609,Electrical & Electronic Ckts,AL,LEC,120228,77,62,40,9,24,16,6,11,9,4,2,1,6,3,3.4,"Radhakrishnan, Chandrasek"
ECE,206,36828,Electrical & Electronics Lab,F4,LAB,120228,0,20,1,1,0,1,0,1,1,0,0,0,0,0,3.73,"Radhakrishnan, Chandrasek"
ECE,206,36825,Electrical & Electronics Lab,F6,LAB,120228,0,30,0,1,0,0,0,0,0,0,0,0,1,0,3.85,"Radhakrishnan, Chandrasek"
ECE,210,36696,Analog Signal Processing,AL1,LEC,120228,4,4,3,13,6,12,8,8,4,4,5,4,6,1,2.35,"Schmitz, Christopher"
ECE,210,36702,Analog Signal Processing,AL2,LEC,120228,2,3,2,10,8,14,9,3,10,3,2,3,3,4,2.41,"Alvarez, Juan"
ECE,210,36706,Analog Signal Processing,AL3,LEC,120228,6,2,2,10,13,20,7,7,8,1,2,0,3,2,2.62,"Mironov, Andrey"
ECE,210,57718,Analog Signal Processing,AL4,LEC,120228,10,4,7,21,13,15,6,6,3,1,1,1,0,0,3.01,"Waldrop, Lara"
ECE,211,31722,Analog Circuits & Systems,B,LEC,120228,1,2,3,3,3,3,1,6,2,0,0,0,0,0,2.82,"Schmitz, Christopher"
ECE,220,64600,Computer Systems & Programming,BL1,LEC,120228,12,39,22,23,16,11,10,8,5,3,3,3,9,1,3.02,"Chen, Yuting W"
ECE,220,66373,Computer Systems & Programming,BL2,LEC,120228,3,15,6,3,9,4,8,4,3,2,0,1,11,0,2.56,"Hu, Yih-Chun"
ECE,220,66374,Computer Systems & Programming,BL3,LEC,120228,3,17,10,6,4,3,2,6,3,1,0,2,3,0,3.02,"Mitra, Sayan"
ECE,310,70543,Digital Signal Processing,CCS,LEC,120228,11,13,16,8,8,6,2,6,7,6,2,0,4,0,2.92,"Hu, Bin"
ECE,310,58210,Digital Signal Processing,E,LEC,120228,12,8,7,14,17,4,4,4,5,6,5,0,2,0,2.87,"Do, Minh N"
ECE,310,58213,Digital Signal Processing,G,LEC,120228,16,12,14,10,6,9,6,5,2,1,0,2,1,0,3.2,"Snyder, Corey E"
ECE,311,58591,Digital Signal Processing Lab,A,LAB,120228,14,11,7,2,3,0,0,0,0,0,0,0,1,0,3.72,"Do, Minh N"
ECE,311,58592,Digital Signal Processing Lab,B,LAB,120228,8,16,2,0,1,0,0,1,1,0,0,1,0,0,3.69,"Do, Minh N"
ECE,311,58593,Digital Signal Processing Lab,C,LAB,120228,14,13,2,3,1,2,0,0,0,0,1,0,0,0,3.74,"Do, Minh N"
ECE,311,70544,Digital Signal Processing Lab,CCS,LAB,120228,8,16,5,3,4,0,0,0,0,0,0,1,1,0,3.61,"Do, Minh N"
ECE,313,64886,Probability with Engrg Applic,A,DIS,120228,11,14,7,14,13,6,1,10,2,1,4,1,0,1,3.08,"Zhao, Zhizhen"
ECE,313,49976,Probability with Engrg Applic,C,DIS,120228,7,8,7,12,10,13,6,10,11,1,3,0,0,1,2.81,"Moharrami, Mehrdad"
ECE,313,52208,Probability with Engrg Applic,D,DIS,120228,1,8,5,13,18,10,5,10,7,2,0,1,1,0,2.78,"Katselis, Dimitrios"
ECE,314,66505,Probability in Engineering Lab,B,LAB,120228,3,18,2,2,0,0,0,0,0,0,0,0,1,0,3.77,"Hajek, Bruce"
ECE,316,36862,Ethics and Engineering,E1,LEC,120228,1,9,5,2,3,0,1,5,0,0,0,0,0,0,3.32,"Hillmer, Philip M"
ECE,316,36869,Ethics and Engineering,E2,LEC,120228,0,6,4,5,3,3,2,2,0,0,0,0,0,0,3.24,"Hillmer, Philip M"
ECE,329,31727,Fields and Waves I,C,DIS,120228,6,9,7,8,3,7,2,3,7,1,1,0,0,1,3.05,"Chen, Xu"
ECE,329,31729,Fields and Waves I,E,DIS,120228,3,6,3,9,3,3,5,6,4,4,3,0,2,0,2.6,"Ravaioli, Umberto"
ECE,329,31732,Fields and Waves I,X,DIS,120228,3,2,6,5,8,6,8,11,7,3,4,0,2,0,2.45,"Ilie, Raluca"
ECE,330,58237,Power Ckts & Electromechanics,C,DIS,120228,3,7,14,4,6,5,6,6,5,1,1,1,2,0,2.84,"Mironenko, Olga"
ECE,330,58238,Power Ckts & Electromechanics,N,DIS,120228,3,13,17,10,14,11,9,6,3,7,2,7,2,0,2.74,"Schuh, Jonathon K"
ECE,333,54415,Green Electric Energy,A,LEC,120228,6,10,21,11,7,9,3,3,1,0,2,3,2,0,3.09,"Mironenko, Olga"
ECE,340,59020,Semiconductor Electronics,A,DIS,120228,3,5,2,5,5,8,4,8,2,2,4,2,2,0,2.48,"Dragic, Peter D"
ECE,340,58224,Semiconductor Electronics,B,DIS,120228,1,2,4,2,7,3,4,2,4,0,0,1,2,0,2.59,"Rakheja, Shaloo"
ECE,342,58228,Electronic Circuits,D,LEC,120228,3,18,15,14,6,1,3,8,2,1,1,2,2,0,3.11,"Radhakrishnan, Chandrasek"
ECE,342,62848,Electronic Circuits,F,LEC,120228,2,11,12,7,8,4,3,3,1,1,1,0,1,0,3.17,"Hanumolu, Pavan Kumar"
ECE,343,61459,Electronic Circuits Laboratory,S,LAB,120228,7,17,0,1,0,0,0,0,0,0,0,0,1,0,3.82,"Radhakrishnan, Chandrasek"
ECE,350,58235,Fields and Waves II,X,DIS,120228,9,3,0,5,3,2,0,1,2,0,0,0,2,0,3.12,"Kudeki, Erhan"
ECE,365,72112,Data Science and Engineering,BD,LEC,120228,8,2,5,4,0,1,0,2,1,1,1,0,0,0,3.29,"Veeravalli, Venugopal V"
ECE,385,36720,Digital Systems Laboratory,AL1,LEC,120228,61,86,36,42,36,16,17,6,4,3,3,0,4,1,3.43,"Cheng, Zuofu"
ECE,391,47765,Computer Systems Engineering,AL,LEC,120228,4,60,22,37,32,28,15,6,8,10,5,0,5,4,3.06,"Lumetta, Steven S"
ECE,402,29932,Electronic Music Synthesis,AD,DIS,120228,7,9,4,4,8,6,1,1,1,0,1,0,0,0,3.31,"Cheng, Zuofu"
ECE,407,75631,Cryptography,A,LEC,120228,5,18,0,5,1,2,0,0,0,0,0,0,0,1,3.78,"Khurana, Dakshita"
ECE,408,76323,Applied Parallel Programming,AL1,LEC,120228,0,19,9,6,25,6,7,10,1,1,1,1,2,0,2.97,"Kindratenko, Volodymyr"
ECE,408,67069,Applied Parallel Programming,AL2,LEC,120228,2,31,20,19,45,13,10,37,4,3,1,3,2,2,2.89,"Patel, Sanjay J"
ECE,408,72391,Applied Parallel Programming,ZJ1,LEC,120228,3,9,2,4,10,3,0,4,1,0,0,0,1,0,3.14,"Kindratenko, Volodymyr"
ECE,411,29942,Computer Organization & Design,AD1,DIS,120228,1,9,12,6,10,9,6,11,5,1,1,1,1,0,2.81,"Kumar, Rakesh"
ECE,421,77557,Neural Interface Engineering,AL,LEC,120228,9,9,4,4,4,0,1,1,0,0,0,0,1,0,3.56,"Vlasov, Yurii A"
ECE,437,49831,Sensors and Instrumentation,AL,LEC,120228,8,17,2,0,6,1,0,1,0,0,0,2,0,0,3.55,"Gruev, Viktor"
ECE,438,77741,Communication Networks,ZL1,ONL,120228,6,18,12,9,1,2,0,1,0,0,0,0,0,0,3.68,"Roy Choudhury, Romit"
ECE,439,61195,Wireless Networks,B3,LEC,120228,0,16,1,0,4,2,0,1,0,0,0,0,0,0,3.62,"Kravets, Robin H"
ECE,444,36813,IC Device Theory & Fabrication,AD1,DIS,120228,2,7,8,3,2,2,1,0,1,0,0,0,0,0,3.49,"Froeter, Paul J"
ECE,444,36811,IC Device Theory & Fabrication,AD2,DIS,120228,4,11,4,0,3,1,0,0,0,0,2,0,0,0,3.53,"Sievers, Dane J"
ECE,445,29951,Senior Design Project Lab,H,LAB,120228,6,9,4,20,16,9,8,3,0,1,0,0,0,0,3.15,"Fliflet, Arne W"
ECE,453,39243,Wireless Communication Systems,AL1,LEC,120228,8,1,2,3,4,0,1,0,0,0,1,1,0,0,3.3,"Schutt-Aine, Jose E"
ECE,462,56118,Logic Synthesis,D,ONL,120228,2,3,7,3,4,6,5,1,2,0,0,0,0,0,3.05,"Aggarwal, Anu"
ECE,464,29963,Power Electronics,B,DIS,120228,4,6,8,5,4,6,3,4,4,0,2,0,2,0,2.87,"Stillwell, Andrew R"
ECE,469,31893,Power Electronics Laboratory,AL1,LEC,120228,17,4,2,2,0,0,0,0,0,0,0,0,0,0,3.92,"Stillwell, Andrew R"
ECE,470,36956,Introduction to Robotics,AL1,LEC,120228,12,9,16,4,8,6,6,4,1,0,5,0,3,1,3.04,"Baryshnikov, Yuliy"
ECE,471,77531,Data Science Analytics and PGM,AL,LEC,120228,2,9,6,4,4,2,2,0,0,0,0,1,0,0,3.42,"Iyer, Ravishankar K"
ECE,476,29964,Power System Analysis,R,DIS,120228,3,6,3,2,2,2,2,4,1,4,2,0,0,0,2.8,"Bose, Subhonmesh"
ECE,482,29966,Digital IC Design,G,DIS,120228,1,6,5,2,2,1,5,1,1,0,0,0,1,0,3.08,"Rosenbaum, Elyse"
ECE,484,77453,Principles of Safe Autonomy,AL1,LEC,120228,3,15,11,10,9,2,1,0,0,0,0,0,0,0,3.54,"Bhowmik, Ujjal K"
ECE,486,31772,Control Systems,AD1,DIS,120228,7,18,5,4,7,6,0,3,2,1,0,0,0,0,3.38,"Belabbas, Mohamed Ali"
ECE,490,70863,Introduction to Optimization,P3,DIS,120228,2,10,2,3,1,3,0,1,0,0,1,0,0,1,3.5,"Kamalabadi, Farzad"
ECE,511,73995,Computer Architecture,ON1,DIS,120228,0,35,5,1,0,0,0,0,0,0,0,0,0,0,3.94,"Huang, Jian"
ECE,515,29983,Control System Theory & Design,N,DIS,120228,1,11,7,9,1,2,0,0,0,0,0,0,0,0,3.61,"Liberzon, Daniel M"
ECE,517,30430,Nonlinear & Adaptive Control,P,DIS,120228,15,6,1,0,1,1,0,0,0,0,0,0,0,0,3.89,"Raginsky, Maxim"
ECE,518,69474,Adv Semiconductor Nanotech,A,LEC,120228,10,11,0,0,3,0,0,0,0,0,0,0,0,0,3.88,"Lyding, Joseph W"
ECE,520,29985,EM Waves & Radiating Systems,D,DIS,120228,11,9,7,1,3,1,1,0,0,0,0,0,0,0,3.73,"Peng, Zhen"
ECE,527,52442,System-On-Chip Design,C,PKG,120228,8,12,8,4,2,0,0,0,0,0,0,0,0,1,3.78,"Chen, Deming"
ECE,534,29989,Random Processes,C,DIS,120228,10,25,2,1,0,0,0,0,0,0,0,0,0,0,3.97,"Katselis, Dimitrios"
ECE,544,49835,Pattern Recognition,NA,LEC,120228,3,13,13,14,4,0,0,0,0,0,0,0,0,1,3.62,"Schwing, Alexander G"
ECE,549,37131,Computer Vision,A,LCD,120228,10,89,9,8,35,1,1,4,0,0,2,0,1,0,3.6,"Lazebnik, Svetlana"
ECE,549,76187,Computer Vision,ONL,OLC,120228,3,35,7,4,12,2,1,3,0,0,2,0,0,0,3.52,"Lazebnik, Svetlana"
ECE,551,37133,Digital Signal Processing II,F,DIS,120228,3,11,10,5,0,0,1,0,0,0,0,0,1,0,3.6,"Liang, Zhi-Pei"
ECE,563,37140,Information Theory,A,DIS,120228,7,11,2,0,0,1,0,0,0,0,0,0,0,0,3.91,"Milenkovic, Olgica"
ECE,586,51292,"MDPs, Reinforcement Learning",RS,LEC,120228,2,10,11,5,1,0,0,0,0,0,0,0,0,0,3.72,"Srikant, Rayadurgam"
ECE,598,47508,Adv RF & mm-Wave Design,JZ,LEC,120228,4,5,5,9,2,0,0,0,0,0,0,0,0,0,3.61,"Zhou, Jin"
ECON,102,49867,Microeconomic Principles,AD0,DIS,120228,6,10,8,4,3,1,1,1,5,0,0,0,1,0,3.28,"Mockus, Domininkas"
ECON,102,36224,Microeconomic Principles,AD1,DIS,120228,5,15,5,2,4,2,2,2,0,0,1,0,1,0,3.38,"Mockus, Domininkas"
ECON,102,36227,Microeconomic Principles,AD2,DIS,120228,9,14,3,2,7,1,0,0,0,0,0,1,1,0,3.53,"Dee, Ethan A"
ECON,102,36231,Microeconomic Principles,AD3,DIS,120228,5,12,8,1,3,5,4,2,0,0,0,0,0,0,3.41,"Dee, Ethan A"
ECON,102,36233,Microeconomic Principles,AD4,DIS,120228,4,11,5,4,2,1,2,3,1,2,1,0,1,0,3.14,"Yu, Yueyuan"
ECON,102,36235,Microeconomic Principles,AD5,DIS,120228,6,8,1,5,7,4,4,1,0,0,1,1,0,0,3.18,"Yu, Yueyuan"
ECON,102,36379,Microeconomic Principles,AD6,DIS,120228,5,17,4,5,2,4,0,0,0,1,1,0,0,0,3.55,"Yi, Minh Joo"
ECON,102,61250,Microeconomic Principles,AD7,DIS,120228,3,7,3,4,8,4,0,1,2,2,1,0,2,1,2.92,"Yi, Minh Joo"
ECON,102,61251,Microeconomic Principles,AD8,DIS,120228,6,10,6,4,3,2,2,0,1,1,0,0,1,0,3.37,"Gao, Ke"
ECON,102,61252,Microeconomic Principles,AD9,DIS,120228,8,8,6,5,1,3,3,1,0,2,0,0,1,1,3.3,"Gao, Ke"
ECON,102,36243,Microeconomic Principles,ADA,DIS,120228,11,10,3,2,6,1,0,1,1,4,1,0,0,0,3.31,"Liu, Xinxuan"
ECON,102,36381,Microeconomic Principles,ADB,DIS,120228,4,12,8,5,2,0,3,3,0,0,0,0,2,0,3.31,"Liu, Xinxuan"
ECON,102,36249,Microeconomic Principles,ADC,DIS,120228,10,8,6,0,4,4,1,1,0,0,3,1,1,0,3.2,"Liu, Xinxuan"
ECON,102,38928,Microeconomic Principles,ADD,DIS,120228,4,9,8,7,2,2,2,1,1,0,0,0,2,0,3.27,"Liu, Xinxuan"
ECON,102,38931,Microeconomic Principles,ADE,DIS,120228,2,8,7,3,8,2,2,2,0,2,0,0,2,0,3.06,"Cueva Chavez, Ronald A"
ECON,102,38995,Microeconomic Principles,ADF,DIS,120228,12,9,3,4,1,2,5,3,0,1,0,0,0,0,3.39,"Cueva Chavez, Ronald A"
ECON,102,38996,Microeconomic Principles,ADG,DIS,120228,9,10,8,6,2,2,2,0,0,0,0,0,1,0,3.53,"Cueva Chavez, Ronald A"
ECON,102,46774,Microeconomic Principles,ADH,DIS,120228,6,13,8,2,3,3,0,2,0,2,0,0,1,0,3.39,"Cueva Chavez, Ronald A"
ECON,102,71971,Microeconomic Principles,BD!,DIS,120228,14,5,2,1,4,1,0,0,0,1,1,1,2,0,3.26,"Buller, David H"
ECON,102,71973,Microeconomic Principles,BD#,DIS,120228,4,11,2,3,1,3,0,0,0,0,0,0,0,0,3.68,"Buller, David H"
ECON,102,36417,Microeconomic Principles,BDA,DIS,120228,8,6,4,4,6,4,1,3,1,0,0,0,1,0,3.23,"Hardiman, Allen"
ECON,102,36421,Microeconomic Principles,BDB,DIS,120228,7,6,6,4,2,2,4,2,2,2,0,0,2,0,3.03,"Hardiman, Allen"
ECON,102,36423,Microeconomic Principles,BDC,DIS,120228,8,7,7,3,1,1,1,1,2,0,0,2,3,0,3.07,"Wang, Shihang"
ECON,102,36427,Microeconomic Principles,BDD,DIS,120228,9,5,3,8,3,0,4,2,1,1,0,2,2,0,3.01,"Wang, Shihang"
ECON,102,36430,Microeconomic Principles,BDE,DIS,120228,7,10,3,4,7,2,0,1,1,0,0,0,1,0,3.4,"Wang, Shihang"
ECON,102,36432,Microeconomic Principles,BDF,DIS,120228,13,2,7,2,3,6,0,4,0,0,0,0,1,0,3.3,"Wang, Shihang"
ECON,102,36435,Microeconomic Principles,BDG,DIS,120228,11,12,4,2,2,2,1,0,0,0,3,0,1,0,3.42,"Stechuk, Sunlee"
ECON,102,36438,Microeconomic Principles,BDH,DIS,120228,13,10,4,4,4,0,0,2,0,0,0,0,1,1,3.58,"Stechuk, Sunlee"
ECON,102,66329,Microeconomic Principles,BDI,DIS,120228,10,8,2,5,2,0,2,1,3,1,1,1,3,0,2.99,"Stechuk, Sunlee"
ECON,102,36387,Microeconomic Principles,BDJ,DIS,120228,9,9,5,2,1,0,0,4,0,2,2,0,3,0,3.05,"Stechuk, Sunlee"
ECON,102,36389,Microeconomic Principles,BDK,DIS,120228,3,3,2,3,5,5,1,1,3,0,1,1,4,0,2.52,"Benete Reis De, Sebastiao"
ECON,102,36392,Microeconomic Principles,BDL,DIS,120228,10,6,2,6,5,2,0,1,1,0,2,0,0,0,3.35,"Benete Reis De, Sebastiao"
ECON,102,36395,Microeconomic Principles,BDM,DIS,120228,8,6,2,3,7,3,2,1,2,0,0,0,1,2,3.21,"Benete Reis De, Sebastiao"
ECON,102,46775,Microeconomic Principles,BDN,DIS,120228,8,12,1,2,2,0,3,4,2,0,2,0,0,0,3.24,"Jung, Youngjoo"
ECON,102,46772,Microeconomic Principles,BDO,DIS,120228,8,6,2,7,3,2,6,2,0,0,1,0,0,0,3.24,"Jung, Youngjoo"
ECON,102,46773,Microeconomic Principles,BDP,DIS,120228,10,4,2,6,8,4,0,1,0,1,1,1,0,0,3.24,"Jung, Youngjoo"
ECON,102,37726,Microeconomic Principles,BDQ,DIS,120228,7,9,4,3,5,0,2,3,1,1,0,0,0,0,3.35,"Jung, Youngjoo"
ECON,103,49945,Macroeconomic Principles,AD0,DIS,120228,9,12,3,2,3,2,3,0,1,1,0,1,0,0,3.42,"Cho, Minyoung"
ECON,103,37775,Macroeconomic Principles,AD1,DIS,120228,9,9,7,4,5,2,2,1,0,0,0,0,0,0,3.54,"Cho, Minyoung"
ECON,103,37779,Macroeconomic Principles,AD2,DIS,120228,5,13,9,6,4,0,1,1,1,0,0,0,1,0,3.49,"Jung, Youngwook"
ECON,103,37783,Macroeconomic Principles,AD3,DIS,120228,6,10,7,3,7,1,0,2,1,0,0,0,1,0,3.4,"Jung, Youngwook"
ECON,103,37785,Macroeconomic Principles,AD4,DIS,120228,6,11,2,6,4,3,2,1,1,0,1,0,0,0,3.37,"Jung, Youngwook"
ECON,103,37838,Macroeconomic Principles,AD5,DIS,120228,11,6,9,2,4,3,3,1,0,0,0,0,0,0,3.5,"Jung, Youngwook"
ECON,103,37792,Macroeconomic Principles,AD6,DIS,120228,5,11,5,4,6,1,2,3,2,0,0,0,0,0,3.34,"Liu, Yiqiu"
ECON,103,37795,Macroeconomic Principles,AD7,DIS,120228,13,12,7,3,2,0,0,2,0,0,1,0,0,0,3.67,"Liu, Yiqiu"
ECON,103,37799,Macroeconomic Principles,AD8,DIS,120228,10,8,7,6,4,1,1,1,0,0,0,0,0,0,3.6,"Liu, Yiqiu"
ECON,103,37801,Macroeconomic Principles,AD9,DIS,120228,8,13,3,3,6,1,2,1,0,1,0,0,2,0,3.34,"Liu, Yiqiu"
ECON,103,37804,Macroeconomic Principles,ADA,DIS,120228,8,8,7,4,2,3,2,1,0,1,0,0,1,0,3.38,"Adohinzin, Wilfried Doria"
ECON,103,37807,Macroeconomic Principles,ADB,DIS,120228,9,10,6,7,3,2,1,0,0,0,1,0,1,0,3.48,"Adohinzin, Wilfried Doria"
ECON,103,37809,Macroeconomic Principles,ADC,DIS,120228,5,10,6,5,6,1,2,3,0,1,0,0,0,0,3.37,"Gholizadeh, Nasim"
ECON,103,37811,Macroeconomic Principles,ADD,DIS,120228,5,12,6,6,4,3,0,2,0,0,1,0,0,0,3.46,"Gholizadeh, Nasim"
ECON,103,37812,Macroeconomic Principles,ADE,DIS,120228,6,7,4,5,9,3,3,2,0,0,0,0,0,0,3.32,"Gholizadeh, Nasim"
ECON,103,37814,Macroeconomic Principles,ADF,DIS,120228,10,10,3,8,5,0,0,1,0,3,0,0,0,0,3.47,"Gholizadeh, Nasim"
ECON,103,37837,Macroeconomic Principles,ADG,DIS,120228,14,9,6,6,2,1,1,0,0,0,0,0,1,0,3.63,"Niu, Mukun"
ECON,103,37818,Macroeconomic Principles,ADH,DIS,120228,10,13,10,1,2,0,0,2,1,0,0,0,0,0,3.68,"Niu, Mukun"
ECON,103,37813,Macroeconomic Principles,ADI,DIS,120228,11,12,2,3,4,1,2,3,0,2,0,0,0,0,3.43,"Niu, Mukun"
ECON,103,37819,Macroeconomic Principles,ADJ,DIS,120228,12,7,4,1,1,2,5,2,1,0,0,1,2,0,3.17,"Niu, Mukun"
ECON,103,37822,Macroeconomic Principles,ADK,DIS,120228,9,13,5,5,2,1,1,1,0,0,2,0,0,0,3.54,"Simon, Pedro V"
ECON,103,49939,Macroeconomic Principles,ADL,DIS,120228,6,17,9,6,1,0,0,0,0,0,0,0,0,0,3.8,"Simon, Pedro V"
ECON,202,37840,Economic Statistics I,LA1,LAB,120228,1,8,1,0,7,1,3,3,2,0,0,1,1,1,2.87,"Hendershott, Callan N"
ECON,202,37841,Economic Statistics I,LA2,LAB,120228,7,11,1,0,6,0,0,1,0,0,1,1,0,3,3.48,"Hendershott, Callan N"
ECON,202,37842,Economic Statistics I,LA3,LAB,120228,2,10,2,1,4,0,0,0,2,0,1,1,1,0,3.15,"Yang, Hesong"
ECON,202,37843,Economic Statistics I,LA4,LAB,120228,1,11,1,1,8,0,0,2,3,0,0,2,0,0,3.08,"Yang, Hesong"
ECON,202,37844,Economic Statistics I,LA5,LAB,120228,0,7,1,1,6,0,1,3,1,0,1,1,0,3,2.94,"Shen, Keshi"
ECON,202,37845,Economic Statistics I,LA6,LAB,120228,0,13,2,0,5,2,0,3,1,0,0,1,1,0,3.14,"Chen, Zhuo"
ECON,202,62208,Economic Statistics I,LA7,LAB,120228,0,11,1,0,4,0,2,4,2,0,1,0,0,0,3.07,"Chen, Zhuo"
ECON,202,62209,Economic Statistics I,LA8,LAB,120228,1,12,0,0,6,1,1,2,1,0,0,1,1,0,3.13,"Dutta, Avishek"
ECON,202,75883,Economic Statistics I,LA9,LAB,120228,0,11,1,0,6,0,4,1,1,0,0,0,1,1,3.15,"Dutta, Avishek"
ECON,203,37876,Economic Statistics II,A1,DIS,120228,2,10,2,4,5,2,0,2,0,3,0,0,2,0,3.03,"Jeziorski, William S"
ECON,203,37877,Economic Statistics II,A2,DIS,120228,1,2,7,3,7,0,2,1,0,0,2,1,0,1,3,"Shao, Dongning"
ECON,203,37880,Economic Statistics II,A3,DIS,120228,0,4,2,2,4,3,2,4,1,1,3,1,2,0,2.39,"Shao, Dongning"
ECON,203,37881,Economic Statistics II,A4,DIS,120228,1,6,5,6,6,2,1,0,1,1,1,0,2,0,3,"Martinez Garcia, Humberto"
ECON,203,37882,Economic Statistics II,A5,DIS,120228,1,9,6,2,2,3,0,1,2,1,0,0,0,1,3.31,"Martinez Garcia, Humberto"
