CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A Range,B Range,C Range,D Range,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade
30444,SHS,557,Adv Clin Prac Aud Assess Rehab,C,LCD,120255,"Chesnut, Katherine A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36579,SHS,557,Adv Clin Prac Aud Assess Rehab,E,LCD,120255,"Braun, Sarah",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41820,SHS,571,Culturally Respon Pract in CSD,A,LCD,120255,"Pucilowski, Anna G",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42396,SHS,571,Culturally Respon Pract in CSD,B,LCD,120255,"Pucilowski, Anna G",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30449,SHS,577,Advanced Practicum in SLP,BUR,INT,120255,"Burie, Andrea",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30448,SHS,577,Advanced Practicum in SLP,DAH,INT,120255,"Dahman, Jennifer",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35117,SHS,577,Advanced Practicum in SLP,FRA,INT,120255,"Franz, Abby L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41599,SHS,577,Advanced Practicum in SLP,GRE,INT,120255,"Greenwell, Charna T",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41792,SHS,577,Advanced Practicum in SLP,HAR,INT,120255,"Harper, Debbie",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35659,SHS,577,Advanced Practicum in SLP,M,INT,120255,"Mendes, Clarion C",,,,,15,4,3,2,0,0,0,0,0,0,0,0,0,0,3.9
30447,SHS,577,Advanced Practicum in SLP,MEN,INT,120255,"Mendes, Clarion C",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41883,SHS,577,Advanced Practicum in SLP,MIN,INT,120255,"Dahman, Jennifer",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35116,SHS,579,Prof/Eth/Legal Issues AuD/SLP,LEC,ONL,120255,"Greenwell, Charna T",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41665,SHS,595,Aud Clin Prac FT Ext,A,INT,120255,"Braun, Sarah",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37477,SOC,100,Introduction to Sociology,A,ONL,120255,"Vogler, Stefan W",,,,,0,29,6,3,2,1,1,1,0,0,0,0,0,0,3.74
39088,SOC,101,Sociology of Gender,ONL,ONL,120255,"Moussawi, Ghassan",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39709,SOC,161,Introduction to Poverty,BD,OD,120255,"Dill, Brian",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42155,SOC,225,Race and Ethnicity,SU,OLC,120255,"Leach, Virginia A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36338,SOC,310,Sociology of Deviance,ONL,ONL,120255,"Atiles Osoria, Jose M",,,,,24,2,3,1,0,0,0,0,0,0,0,0,0,0,3.94
30374,SOCW,400,Generalist SW Practice Methods,A,LCD,120255,"Harden, Kimberly L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30376,SOCW,400,Generalist SW Practice Methods,B,LCD,120255,"Gulbrandson-And, Heidi J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30378,SOCW,400,Generalist SW Practice Methods,C,LCD,120255,"Casey, Anne",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30380,SOCW,410,Social Welfare Pol and Svcs,25A,ONL,120255,"Ramirez, Xavier R",,,,,11,5,4,2,0,1,0,0,0,0,0,0,1,0,3.67
30382,SOCW,410,Social Welfare Pol and Svcs,25B,ONL,120255,"Wegmann, Kate M",,,,,11,10,4,1,0,0,0,0,0,0,0,0,0,0,3.92
30383,SOCW,410,Social Welfare Pol and Svcs,25C,ONL,120255,"Schultz, Margaret C",,,,,20,5,0,0,0,0,0,0,0,0,0,0,1,0,3.85
36595,SOCW,410,Social Welfare Pol and Svcs,25D,ONL,120255,"Laursen, Tiffany S",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37277,SOCW,410,Social Welfare Pol and Svcs,I,ONL,120255,"Laursen, Tiffany S",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42359,SOCW,420,Subst Use in Social Context,I,ONL,120255,"Kingery, Linda S",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41018,SOCW,436,Intl SW & Development,A,ONL,120255,"Cohen, Flora Y",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42173,SOCW,451,HBSE I: Human Development,25A,ONL,120255,"Xia Yu, Chen",,,,,15,8,0,1,0,0,0,0,0,0,0,0,0,0,3.97
38591,SOCW,451,HBSE I: Human Development,25B,ONL,120255,"Olatunji, Senemeht",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37405,SOCW,451,HBSE I: Human Development,25C,ONL,120255,"Cintron, Valerie",,,,,18,2,3,1,0,0,0,0,0,0,0,0,1,0,3.77
42172,SOCW,451,HBSE I: Human Development,25D,ONL,120255,"Lee, Alex",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37990,SOCW,451,HBSE I: Human Development,A,LCD,120255,"Zhan, Qihao",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37404,SOCW,451,HBSE I: Human Development,B,LCD,120255,"Cornell, Kaitlyn R",,,,,7,20,1,0,1,0,0,0,0,0,0,0,0,0,3.95
42360,SOCW,451,HBSE I: Human Development,I,ONL,120255,"Nag, Apoorva",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40599,SOCW,501,SW Practice with Groups,24A,ONL,120255,"Watkins, Dorothy N",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33613,SOCW,501,SW Practice with Groups,24B,ONL,120255,"Harden, Kimberly L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42362,SOCW,501,SW Practice with Groups,24C,ONL,120255,"Wilcher, Katina Y",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39149,SOCW,502,Brief Mot Interventions SU,24A,ONL,120255,"Cornell, Kaitlyn R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39300,SOCW,502,Brief Mot Interventions SU,24B,ONL,120255,"Kler, Gaganjit S",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36760,SOCW,505,Behav and Cogn Methods for SW,24A,ONL,120255,"Miebach, Thomas G",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41177,SOCW,505,Behav and Cogn Methods for SW,24B,ONL,120255,"Cintron, Valerie",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36028,SOCW,505,Behav and Cogn Methods for SW,24C,ONL,120255,"Shelton, Elizabeth A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42184,SOCW,520,Social Welfare Planning,24A,ONL,120255,"Decker-Tonnesen, Patrick",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42185,SOCW,522,SW Practice with Communities,24A,ONL,120255,"Adams, Kathleen J",,,,,14,11,1,3,0,0,0,0,0,0,0,0,0,0,3.92
39209,SOCW,526,Managing Human Service Orgs,24A,ONL,120255,"Bailey, Nikel A",,,,,3,21,1,1,2,0,0,0,0,0,0,0,0,0,3.89
30385,SOCW,531,Field Practicum and Seminar I,A,ONL,120255,"Harms, Jessica M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30386,SOCW,531,Field Practicum and Seminar I,B,ONL,120255,"Bedient, Mary Lou",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33208,SOCW,531,Field Practicum and Seminar I,C,ONL,120255,"Green, Rachel J",,,,,0,17,2,0,1,0,0,0,0,0,0,0,4,0,3.24
40597,SOCW,531,Field Practicum and Seminar I,D,ONL,120255,"Adams, Kathleen J",,,,,0,18,6,0,1,0,0,0,0,0,0,0,0,0,3.88
30388,SOCW,531,Field Practicum and Seminar I,E,ONL,120255,"Adams, Kathleen J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37011,SOCW,561,BHWELL Field Seminar,A,ONL,120255,"Campbell, Corey C",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39038,SPAN,101,Elementary Spanish I,2AO,ONL,120255,"Rodriguez Munoz, Edwin S",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39040,SPAN,102,Elementary Spanish II,2AO,ONL,120255,"Castro Brizuela, Camila F",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29988,SPAN,122,Intensive Elementary Spanish,1AC,LCD,120255,"Marszalik, Kamila",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39045,SPAN,130,Intermediate Spanish,2AO,ONL,120255,"Dunphy, Madalynn B",,,,,3,2,3,3,1,2,0,2,0,0,1,0,4,3,2.59
39047,SPAN,130,Intermediate Spanish,2C,ONL,120255,"Lule, Liliana I",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39044,SPAN,130,Intermediate Spanish,2CO,ONL,120255,"Garcia Marmolej, Daniela",,,,,8,5,4,1,2,0,1,0,0,0,0,0,2,1,3.41
29992,SPAN,141,Intro to Spanish Grammar,1C,ONL,120255,"Pasetto Ovelar, Karen D",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30409,SPAN,141,Intro to Spanish Grammar,2C,ONL,120255,"Navarro Fernand, Sergio",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39043,SPAN,142,Spanish in the Professions,2AO,ONL,120255,"Strocchia, Ilaria",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39042,SPAN,142,Spanish in the Professions,2BO,ONL,120255,"Alarcon, Lorena F",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40180,SPAN,202,Spanish for Business,2AO,ONL,120255,"Garcia Angulo, Lizara",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30426,SPAN,228,Spanish Composition,2AO,ONL,120255,"Fernandez, Manuel",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35405,SPAN,252,Intro to Hispanic Linguistics,2AO,ONL,120255,"Gaytan, Luis D",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39512,SPAN,307,Bilingualism,2AO,ONL,120255,"Melendez Melend, Danny D",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41396,SPAN,595,Special Topics in Spanish,SC,LCD,120255,"Callesano, Salvatore J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42154,SPED,465,Curriculum and Methods in ECSE,A,ONL,120255,"Hardy, Abby C",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42425,SPED,514,Equity Issues in Spec Educ,A,ONL,120255,"Tarconish, Emily J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31216,SPED,517,Disability Issues in SPED,AC,LCD,120255,"Mason, Erica N",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37989,SPED,591,Field Study and Thesis Seminar,A,ONL,120255,"Carey, Yvonne A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36918,STAT,100,Statistics,ONL,ONL,120255,"Rao, V.N. Vimal",,,,,5,25,13,9,12,5,7,4,1,0,0,1,2,0,3.26
38699,STAT,385,Statistics Programming Methods,ONL,ONL,120255,"Kinson, Christopher L",,,,,0,19,0,0,3,0,0,2,0,0,0,0,1,0,3.56
30460,STAT,400,Statistics and Probability I,L1,ONL,120255,"Unger, David",,,,,15,68,23,8,6,1,1,0,1,0,0,0,8,0,3.57
33498,STAT,410,Statistics and Probability II,1GR,LCD,120255,"Stepanov, Alexey G",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42175,STAT,432,Basics of Statistical Learning,1GR,ONL,120255,"Lee, Hyoeun",,,,,3,40,4,2,1,0,0,1,1,0,0,0,1,0,3.78
37298,STAT,448,Advanced Data Analysis,1GR,OLC,120255,"Glosemeyer, Darren W",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34364,STAT,593,STAT Internship,CRD,INT,120255,"Glosemeyer, Darren W",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33916,SWAH,201,Elementary Swahili I,C1,LCD,120255,"Muga, Maiga G",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33923,SWAH,202,Elementary Swahili II,C1,LCD,120255,"Muga, Maiga G",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33693,SWAH,403,Intermediate Swahili I,A1,LCD,120255,"Maweu, Dorothy W",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33890,SWAH,404,Intermediate Swahili II,C1,LCD,120255,"Maweu, Dorothy W",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42349,TAM,210,Introduction to Statics,AE1,LCD,120255,"Wandke, Kevin E",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42351,TAM,210,Introduction to Statics,OLC,OLC,120255,"Wandke, Kevin E",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42350,TAM,211,Statics,AE1,LCD,120255,"Wandke, Kevin E",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42352,TAM,211,Statics,OLC,OLC,120255,"Wandke, Kevin E",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30463,TAM,212,Introductory Dynamics,C,LEC,120255,"Baldelomar Pint, Luis M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41915,TAM,212,Introductory Dynamics,OLC,OLC,120255,"Baldelomar Pint, Luis M",,,,,16,6,6,6,5,3,1,3,1,2,0,0,1,0,3.31
41671,TAM,251,Introductory Solid Mechanics,OLC,OLC,120255,"Mercer, Brian S",,,,,4,2,1,4,6,2,0,2,2,1,0,0,2,2,2.81
30468,TAM,335,Introductory Fluid Mechanics,AL1,LEC,120255,"Raj, Apurva",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39999,TE,461,Technology Entrepreneurship,OL1,ONL,120255,"Lilly, Brian P",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41265,TE,461,Technology Entrepreneurship,ONC,ONL,120255,"Lilly, Brian P",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41884,TE,466,High-Tech Venture Marketing,ONC,ONL,120255,"Bivona, Marc",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42137,TE,498,Transforming Marketing with AI,ONC,ONL,120255,"Bivona, Marc",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42138,TE,498,Transforming Marketing with AI,ONL,ONL,120255,"Bivona, Marc",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41267,TE,565,Technol Innovation & Strategy,OL1,ONL,120255,"Chopra, Sanjiv",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39726,TE,565,Technol Innovation & Strategy,ONC,ONL,120255,"Chopra, Sanjiv",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40002,TE,566,Finance for Engineering Mgmt,OL1,ONL,120255,"Lilly, Brian P",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41268,TE,566,Finance for Engineering Mgmt,ONC,ONL,120255,"Lilly, Brian P",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41269,TE,567,Venture Funded Startups,OL1,ONL,120255,"Chopra, Sanjiv",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40003,TE,567,Venture Funded Startups,ONC,ONL,120255,"Chopra, Sanjiv",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30486,THEA,101,Introduction to Theatre Arts,A,ONL,120255,"Morrissette, Jason W",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
38345,THEA,101,Introduction to Theatre Arts,E,ONL,120255,"Morrissette, Jason W",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30488,THEA,400,Practicum IV,AB1,LAB,120255,"Bouck, Andrea C",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34950,TURK,201,Elementary Turkish I,A1,LCD,120255,"Alpay, Izel Ekin",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34951,TURK,202,Elementary Turkish II,A1,LCD,120255,"Alpay, Izel Ekin",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
38375,UP,136,Urban Sustainability,DA,ONL,120255,"Allred, Dustin",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42230,VCM,517,Imaging Anatomy,A,ONL,120255,"Lowe, James F",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40594,VCM,560,Livestock Infectious Disease,A,ONL,120255,"Lowe, James F",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41299,VCM,564,Livestock Business,S,ONL,120255,"Fuson, Holly D",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
