CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade
69050,HIST,312,Immigrant America,A,LCD,120241,"Espiritu, Augusto F",0,11,4,3,2,3,0,1,0,1,1,0,0,0,3.35
56787,HIST,337,Middle East Since World War I,A,LCD,120241,"Goffman, Laura F",13,11,6,0,1,0,0,1,0,0,0,0,0,0,3.84
39403,HIST,345,Medieval Civilization,A,LCD,120241,"Symes, Carol L",4,15,6,2,1,0,0,0,0,1,0,0,0,0,3.76
32240,HIST,350,19thC Romanticism & Politics,A,LCD,120241,"Jaimes, Marco",0,10,17,2,0,1,1,0,0,2,0,0,0,0,3.54
32247,HIST,352,Europe in the World,A,LCD,120241,"Whittington, Anna M",0,6,4,3,6,3,2,0,1,0,0,0,0,0,3.24
65472,HIST,365,Fict & Historical Imagination,A,LCD,120241,"Djordjevic, Stefan",6,18,7,3,0,1,0,0,1,0,0,0,1,0,3.68
60151,HIST,381,Urban History,A,LCD,120241,"Beck, David R",4,7,6,3,2,1,1,2,3,0,0,0,1,0,3.2
56037,HORT,100,Introduction to Horticulture,ONL,ONL,120241,"Taylor, Andrea F",5,46,10,12,10,5,4,3,1,0,0,0,2,1,3.48
34179,HORT,105,Vegetable Gardening,AL1,LEC,120241,"Nelson, Jennifer S",104,38,1,5,5,1,0,3,0,0,0,0,3,0,3.82
68723,HORT,223,Intelligent Behavior of Plants,A,LCD,120241,"Hind, Sarah R",4,14,2,0,3,1,0,0,0,0,1,0,2,0,3.41
62293,HORT,341,Greenhouse Mgmt and Production,A,OLC,120241,"Sacks, Erik J",0,10,5,2,1,1,0,1,0,0,0,2,0,0,3.36
63547,HORT,361,Small Fruit Production,B,LCD,120241,"Taylor, Andrea F",0,8,7,3,9,1,0,0,0,0,0,0,1,0,3.36
59877,HORT,430,Children and Nature,ONL,Onl,120241,"Taylor, Andrea F",22,13,5,4,4,1,3,1,0,0,0,1,1,0,3.56
65059,IB,100,Biology in Today's World,AL2,OLC,120241,"Yang, Wendy",0,44,10,0,2,4,0,2,2,0,1,0,7,0,3.3
34443,IB,103,Introduction to Plant Biology,AL3,LEC,120241,"Bush, Daniel S",4,42,0,20,22,12,9,7,7,0,6,2,0,1,3.07
65714,IB,108,The Biology of Dinosaurs,AL2,OLC,120241,"Manaster, Joanne L",6,11,10,8,6,2,0,0,2,1,0,0,0,0,3.46
34480,IB,150,Organismal & Evolutionary Biol,AL1,LEC,120241,"Clegg, Benjamin F",25,132,42,49,65,38,31,35,21,11,6,8,8,2,3.07
34628,IB,151,Organismal & Evol Biol Lab,B,LAB,120241,"Clegg, Benjamin F",17,2,1,0,2,0,0,0,0,0,0,0,0,0,3.89
34630,IB,151,Organismal & Evol Biol Lab,C,LAB,120241,"Clegg, Benjamin F",14,5,3,1,1,0,0,0,0,0,0,0,0,0,3.89
74802,IB,151,Organismal & Evol Biol Lab,D,LAB,120241,"Clegg, Benjamin F",16,5,1,0,1,0,0,0,0,0,0,0,0,0,3.94
58482,IB,151,Organismal & Evol Biol Lab,H,LAB,120241,"Clegg, Benjamin F",21,1,0,1,0,0,0,0,0,0,0,0,1,0,3.81
58808,IB,151,Organismal & Evol Biol Lab,J,LAB,120241,"Clegg, Benjamin F",20,3,0,0,0,1,0,0,0,0,0,0,0,0,3.94
52938,IB,199,IB 150 Merit Special Discussio,MRA,DIS,120241,"Clegg, Benjamin F",0,21,0,0,1,0,0,1,0,0,0,0,0,0,3.87
34641,IB,202,Physiology,AL1,LEC,120241,"Dolezal, Adam G",0,186,0,0,66,0,0,7,0,0,3,0,3,0,3.62
45977,IB,271,Organismal Biology,AL1,LEC,120241,"Cheng-De Vries, Chi-Hing",2,14,5,1,1,0,0,0,0,0,0,0,0,0,3.86
54957,IB,299,Undergraduate Special Course,A,DIS,120241,"Arias, Lily",0,22,0,0,1,0,0,0,0,0,0,0,0,0,3.96
48172,IB,302,Evolution,AL1,LEC,120241,"Evangelista, Dominic",51,34,25,47,14,10,6,10,1,1,0,0,0,0,3.49
56886,IB,329,Animal Behavior,A,LEC,120241,"Bell, Alison M",0,184,0,0,65,0,0,12,0,0,1,0,1,2,3.63
34650,IB,335,Plant Systematics,AL1,LEC,120241,"Punyasena, Surangi W",11,7,4,1,2,2,1,1,0,0,0,1,1,0,3.43
55722,IB,361,Ecology and Human Health,A,LEC,120241,"Anderson, Nicholas L",34,50,26,14,12,2,0,3,0,0,0,0,1,0,3.7
75576,IB,392,IB Career Success,A,LCD,120241,"Swanson, Christina A",0,43,0,0,0,0,0,1,0,0,0,0,0,0,3.95
43661,IB,432,Genes and Behavior,AL1,LEC,120241,"Dolezal, Adam G",8,58,0,0,13,0,0,1,0,0,0,0,0,0,3.81
76057,IB,433,Insect Physiology,AL1,LEC,120241,"Alleyne, Marianne",6,13,2,0,1,0,0,0,0,0,0,0,0,0,3.92
66660,IB,435,Critical Eval Herbal Remedies,A,LCD,120241,"Berenbaum, May R",0,37,0,0,0,0,0,1,0,0,0,0,1,0,3.85
52941,IB,439,Biogeography,A,LCD,120241,"Punyasena, Surangi W",9,6,5,4,0,0,0,2,0,0,1,0,0,0,3.58
39288,IB,451,Conservation Biology,AL1,LEC,120241,"Harmon-Threatt, Alexandra",22,8,9,6,2,1,1,0,1,0,0,0,1,0,3.64
65057,IB,453,Community Ecology,AL1,LEC,120241,"Allan, Brian F",5,22,6,2,2,2,0,0,1,0,0,0,1,0,3.65
39285,IB,461,Ornithology,AL1,LEC,120241,"Enos, Janice K",11,10,4,4,1,1,1,2,2,1,1,0,0,0,3.41
71666,IB,494,Theoretical Biology + Models,A,LCD,120241,"O'Dwyer, James P",6,17,5,5,10,5,0,1,0,0,0,1,0,0,3.46
34259,IE,300,Analysis of Data,AL1,LEC,120241,"King, Douglas M",1,10,11,11,17,9,4,3,0,1,3,0,0,0,3.08
62803,IE,300,Analysis of Data,BL1,LEC,120241,"Dong, Roy",7,31,16,17,7,8,1,0,0,0,1,0,1,0,3.52
54715,IE,310,Determin Models in Optmzation,R,LCD,120241,"Ray Chaudhury, Bhaskar",3,21,20,33,5,2,2,0,0,0,0,0,0,0,3.54
37236,IE,340,Human Factors,AL1,LEC,120241,"Wooldridge, Abigail",3,62,0,0,19,0,0,0,0,0,0,0,0,0,3.77
34265,IE,361,Production Planning & Control,AL,LCD,120241,"Wang, Qiong",2,10,14,13,16,8,4,4,1,0,0,0,0,0,3.21
66991,IE,370,Stochastic Processes & Applic,SP,LEC,120241,"Stolyar, Aleksandr",1,11,6,10,8,9,5,10,6,1,1,2,0,0,2.81
74580,IE,371,Simulation Modeling for IE,A,LCD,120241,"Gupta, Avinash",0,62,6,8,2,1,0,0,0,0,1,0,0,0,3.83
43422,IE,413,Simulation,AE3,LCD,120241,"Jacobson, Sheldon H",4,14,1,0,3,0,0,1,1,0,1,0,1,0,3.47
58926,IE,420,Financial Engineering,GO,OLC,120241,"Lariviere, David",9,45,26,8,3,2,0,0,0,0,0,0,0,0,3.8
74586,IE,421,High Frequency Trading Tech,ONL,ONL,120241,"Lariviere, David",6,4,9,10,3,2,0,0,1,0,0,0,0,0,3.5
54714,IE,525,Stochastic Calculus,A,LCD,120241,"Sowers, Richard B",8,7,8,2,0,0,1,0,0,0,0,0,0,0,3.78
73216,IE,525,Numerical Methods in Finance,B,ONL,120241,"Che, Charles Y",3,7,9,3,6,0,0,0,0,0,0,0,0,0,3.61
75698,IE,529,Stats of Big Data & Clustering,B,LCD,120241,"Beck, Carolyn L",2,15,17,2,0,7,0,0,0,0,0,0,0,0,3.62
58859,IHLT,102,Survey of Interdisc Health,A,LCD,120241,"Starwalt, Wendy E",10,13,14,4,2,1,2,1,1,3,1,2,2,0,3.21
64236,IHLT,232,Health Equity in the U.S.,A,LCD,120241,"Lara-Cinisomo, Sandraluz",11,14,8,0,0,4,2,5,1,0,0,0,1,0,3.4
75509,IHLT,232,Health Equity in the U.S.,ON2,LEC,120241,"Quintero Silva, Laura M",249,132,59,13,13,13,7,10,8,2,1,3,5,2,3.71
57489,IHLT,375,Interdis Collab in Health Serv,A,LEC,120241,"DiFilippo, Kristen N",8,13,3,3,0,0,0,0,0,0,0,0,1,0,3.75
69184,IHLT,375,Interdis Collab in Health Serv,B,LEC,120241,"DiFilippo, Kristen N",15,10,2,1,2,0,0,0,0,0,0,0,0,0,3.89
65955,IHLT,474,Pre-Field Experience in Health,B,DIS,120241,"Frasca, Elizabeth A",0,36,0,0,2,0,0,1,0,0,0,0,2,0,3.71
69185,IHLT,474,Pre-Field Experience in Health,C,DIS,120241,"Frasca, Elizabeth A",0,47,0,0,1,0,0,0,0,0,0,0,0,0,3.98
59205,IHLT,475,Field Experience in i-Health,A,INT,120241,"Frasca, Elizabeth A",0,46,0,0,5,0,0,1,0,0,0,0,0,0,3.87
69188,IHLT,475,Field Experience in i-Health,B,INT,120241,"Frasca, Elizabeth A",0,45,0,0,5,0,0,1,0,0,0,0,0,0,3.86
63224,INFO,102,Little Bits to Big Ideas,AL1,LEC,120241,"Cunningham, Ryan M",28,55,6,13,22,1,0,0,2,0,0,0,1,1,3.67
75719,INFO,333,User Exp Design In Action,AL1,OLC,120241,"Ginger, Jeffrey A",6,22,11,0,6,3,4,3,1,2,0,7,1,2,3.07
71758,INFO,407,Intro Prog Python for Data Sci,A,ONL,120241,"Delgado Ramos, Daniela",54,27,5,1,4,0,0,2,0,0,2,0,1,1,3.79
75959,INFO,490,Fundamentals of Info Security,JBU,ONL,120241,"Bambenek, John C",0,28,1,1,2,0,0,0,0,0,0,0,0,0,3.91
71441,IS,100,Exploring the iSchool,A,LCD,120241,"Lehman, Lauryn G",53,9,5,2,0,0,0,0,0,0,1,0,0,0,3.91
71465,IS,101,Intro to Information Sciences,AL,OLC,120241,"Pintar, Judith A",109,43,10,3,0,2,1,0,3,1,0,0,3,0,3.82
74672,IS,142,Social Hist. of Games & Gaming,A,LCD,120241,"Dubin, David S",0,23,0,1,1,2,0,1,0,0,1,0,2,0,3.44
75578,IS,200,Career Exploration,CE1,LCD,120241,"Denehy, Lily B",43,4,0,3,1,0,0,0,0,0,0,0,0,0,3.94
75580,IS,200,Career Exploration,CE2,LCD,120241,"Newman, Jarrett",45,2,3,1,2,0,0,1,0,0,0,0,0,0,3.9
66612,IS,202,Social Aspects Info Tech,AL1,LEC,120241,"Sun, Meicen",8,78,39,24,8,2,2,0,0,0,0,0,1,1,3.71
71434,IS,203,Analytical Fndts Info Problems,A,LCD,120241,"Batzloff, Brandon",13,14,8,2,8,3,0,10,6,2,0,1,7,0,2.83
74738,IS,204,Research Design Info Sciences,D,LCD,120241,"Magee, Rachel M",5,19,1,1,0,0,0,0,0,0,0,0,0,0,3.96
71436,IS,204,Research Design Info Sciences,OA,ONL,120241,"LaRue, Elizabeth M",1,2,4,3,4,1,5,1,0,0,1,0,0,0,3
71437,IS,205,Program for Info Problems,A,LCD,120241,"Wickes, Elizabeth D",0,22,2,2,3,1,0,1,0,0,0,0,3,0,3.4
72356,IS,205,Program for Info Problems,B,LCD,120241,"Wickes, Elizabeth D",0,22,1,0,4,3,0,0,0,1,0,0,2,0,3.42
70945,IS,206,Intro Database Concepts & Apps,AL,LCD,120241,"Mussulman, David E",2,31,14,7,12,1,3,2,2,3,3,0,1,0,3.29
71439,IS,226,Introduction to HCI,A,LCD,120241,"Hendricks, Renee M",0,15,8,1,2,0,0,1,0,0,0,0,0,0,3.73
75673,IS,226,Introduction to HCI,B,LCD,120241,"Adler, Rachel",0,23,1,1,2,0,0,0,0,0,0,0,0,0,3.89
75707,IS,226,Introduction to HCI,D,LCD,120241,"Huang, Yun",2,10,7,0,0,0,0,1,0,0,1,0,0,0,3.65
74722,IS,226,Introduction to HCI,OC,ONL,120241,"MacMullen, Thomas C",5,21,0,0,1,0,0,1,0,0,0,0,0,0,3.89
75674,IS,234,Intro to Risk & Cybersecurity,A,LCD,120241,"Saebeler, Dominic J",1,14,3,4,3,0,0,0,0,0,0,0,0,0,3.73
75706,IS,236,User Research & Evaluation,A,LCD,120241,"Wang, Yang",1,11,8,2,0,0,0,0,1,0,0,0,0,0,3.73
71475,IS,305,Program for Info Problems II,A,LCD,120241,"Wickes, Elizabeth D",0,22,3,0,2,0,0,0,0,0,0,0,0,0,3.89
73031,IS,308,"Race, Gender, and Info Tech",A,LCD,120241,"Mussulman, David E",0,18,2,2,1,0,2,3,1,0,0,2,0,0,3.31
75655,IS,308,"Race, Gender, and Info Tech",B,LCD,120241,"Mussulman, David E",0,21,5,2,0,0,0,1,1,0,0,0,1,0,3.63
71477,IS,308,"Race, Gender, and Info Tech",OA,ONL,120241,"McLellan, Amanda H",13,14,0,2,0,2,0,0,0,0,0,0,1,0,3.75
71479,IS,309,Computers and Culture,A,LCD,120241,"Duffy, Damian S",0,21,3,3,0,0,0,0,0,0,0,2,1,1,3.54
74741,IS,309,Computers and Culture,B,LCD,120241,"Duffy, Damian S",0,24,7,1,0,1,0,0,0,0,0,0,0,0,3.87
70359,IS,310,Computing in the Humanities,A,LCD,120241,"Dubin, David S",0,13,3,1,1,2,0,0,0,0,0,0,2,0,3.39
75710,IS,310,Computing in the Humanities,B,LCD,120241,"LeBlanc, Zoe G",3,1,5,4,2,2,2,2,2,0,0,0,0,0,3.09
74734,IS,312,Reading and Writing Data,A,LCD,120241,"Kollmer, Matthew J",7,14,0,1,1,2,0,0,0,0,0,0,0,0,3.83
72372,IS,316,Design of Usable Interfaces,A,LCD,120241,"Lueg, Christopher P",8,17,10,1,5,8,2,3,0,0,0,0,0,0,3.46
72373,IS,324,Social Network Analysis,A,LCD,120241,"Park, Jai Hyun",1,12,8,1,0,1,0,0,0,0,0,0,1,0,3.64
74676,IS,327,Concepts of Machine Learning,A,LCD,120241,"Zhang, Yang",0,26,10,1,3,1,2,0,0,0,0,0,1,0,3.64
72573,IS,340,Project Management,A,LCD,120241,"Alicea, Bradly J",0,8,7,7,1,0,1,0,0,0,0,0,2,1,3.32
72060,IS,357,Intro to Data Storytelling,A,LCD,120241,"Lundy, Morgan E",14,6,3,1,1,0,0,0,0,0,0,0,0,0,3.89
74674,IS,380,Consulting for Info Pros,A,LCD,120241,"Song, Yoo-Seong",0,26,3,0,0,1,0,0,0,0,0,0,0,0,3.92
72047,IS,381,Intro to Literacies for Youth,A,LCD,120241,"Alteri, Suzan",8,10,2,2,0,0,0,0,0,0,0,0,0,1,3.91
70491,IS,403,Children's Materials,OAG,ONL,120241,"Codell, Esme R",0,16,3,2,0,1,0,1,0,0,0,0,0,0,3.7
72065,IS,407,Introduction to Data Science,ACG,LCD,120241,"Besser, Stephanie A",22,0,0,1,0,0,0,0,0,0,0,0,0,0,3.97
74744,IS,410,Storytelling,OAG,ONL,120241,"Comstock, Sharon L",0,14,3,2,1,2,0,0,0,0,0,0,0,0,3.73
72216,IS,439,Web Devel Using App Framwrk,ACG,LCD,120241,"Trainor, Kevin",3,7,3,2,3,0,0,0,1,2,0,0,1,0,3.28
67427,IS,445,Data Visualization,ACG,LCD,120241,"Turk, Matthew J",0,39,2,6,1,2,1,0,0,0,1,0,1,0,3.72
74947,IS,445,Data Visualization,OBG,ONL,120241,"Uhe, Andrew W",20,8,0,0,1,0,0,0,0,0,0,0,0,0,3.97
74755,IS,455,Database Design & Prototyping,ACG,LCD,120241,"Zhang, Yang",0,29,0,1,0,2,0,0,0,0,0,0,0,0,3.9
72277,IS,467,Ethics & Policy for Data Scien,ACU,LCD,120241,"Darch, Peter T",3,45,9,1,6,1,0,0,0,0,0,0,0,0,3.83
72281,IS,477,"Data Mgmt, Curation, & Reprodu",ACG,LCD,120241,"Ludaescher, Bertram",16,20,4,1,1,2,3,2,0,0,0,0,1,0,3.63
72550,IS,496,Computer Networks,CN4,LCD,120241,"Wang, Dong",15,3,2,2,0,1,0,0,0,0,0,0,0,0,3.87
67600,IS,501,Reference and Info Services,OC,ONL,120241,"Radcliffe, Bethany N",7,7,7,3,0,0,0,0,1,0,0,0,0,0,3.73
67378,IS,505,Info Org and Access,AC,LCD,120241,"Giusti Serra, Liliana",5,13,5,1,0,0,0,0,0,0,0,0,0,0,3.9
67498,IS,505,Info Org and Access,OA,ONL,120241,"Wagner, Travis L",0,48,0,0,0,0,0,0,0,0,1,0,0,0,3.94
72403,IS,505,Info Org and Access,OB,ONL,120241,"Maemura, Emily",7,24,4,1,2,0,0,0,0,0,0,0,0,0,3.9
69193,IS,505,Info Org and Access,OC,ONL,120241,"Knox, Emily J",1,28,7,1,1,0,0,0,0,0,0,0,0,0,3.9
72007,IS,510,Libraries Info and Society,OA,ONL,120241,"La Barre, Kathryn A",4,14,3,3,0,0,0,0,0,0,0,0,0,0,3.88
72585,IS,515,Information Modeling,BC,LCD,120241,"Wickett, Karen M",0,27,3,1,2,0,0,0,0,0,0,0,0,0,3.89
72400,IS,517,Methods of Data Science,AC,LCD,120241,"Hendricks, Renee M",0,39,6,0,1,0,0,1,0,0,0,0,0,0,3.89
75685,IS,519,Research Design in IS,BC,LCD,120241,"Underwood, William E",0,21,0,0,0,1,0,0,0,0,0,0,0,0,3.94
67607,IS,523,Preserving Info Resources,OA,ONL,120241,"Teper, Jennifer H",0,16,0,2,2,1,0,0,0,0,0,0,0,0,3.78
69728,IS,540,Social Just Info Professions,OA,ONL,120241,"Rhinesmith, Colin H",0,18,1,0,1,1,0,0,0,0,0,0,0,0,3.89
72415,IS,551,Youth Services Librarianship,OA,ONL,120241,"Koh, Kyungwon",0,13,1,3,3,1,0,0,0,0,0,0,1,0,3.52
75965,IS,563,Fantasy Lit/Media for Youth,FLO,ONL,120241,"Bernstein, Dainy",9,8,4,1,1,1,0,0,0,0,0,0,0,0,3.79
72615,IS,573,"Doc, Collect, and Appraisal",DCA,ONL,120241,"Abney, Ann C",8,15,1,0,1,0,0,0,0,0,0,0,0,0,3.94
67518,IS,582,Academic Librarianship,ALO,ONL,120241,"Wong, Melissa A",18,9,0,0,1,0,0,0,0,0,0,0,0,0,3.96
72621,IS,583,Print Culture & Material Book,PBO,ONL,120241,"Vincler, John M",1,21,0,2,0,0,0,0,0,0,0,0,2,0,3.64
72600,IS,585,Bibliographic Metadata,OA,ONL,120241,"Lopez, Mark A",0,19,1,1,0,0,0,0,0,0,0,0,0,0,3.95
72772,IS,594,Eval & Assess of Libr Services,EVO,ONL,120241,"Hinchliffe, Lisa J",9,9,0,0,3,0,0,0,0,0,0,0,0,1,3.86
75681,IS,597,Large Language Models,LLM,LCD,120241,"Kilicoglu, Halil",0,21,1,1,0,0,0,0,0,0,0,0,0,0,3.96
75975,IS,597,Machine Learning Cloud,MLC,LCD,120241,"Trainor, Kevin",15,1,5,4,1,0,0,0,0,0,0,0,0,0,3.8
75599,JOUR,102,Navigating Social Media,A,LCD,120241,"Goncalves, Alexandre A",14,5,0,1,0,1,0,2,0,0,0,0,0,0,3.74
65581,JOUR,200,Introduction to Journalism,A2,ONL,120241,"Ng, Yee Man Margare",99,76,28,16,13,7,7,2,2,1,1,0,6,1,3.64
61558,JOUR,205,History of American Journalism,2,LCD,120241,"Craft, Stephanie L",0,15,4,6,5,4,4,0,0,1,0,0,2,0,3.19
69102,JOUR,293,Digital Photography 4 Everyone,A,LCD,120241,"Johnson, Brian K",6,9,5,3,3,2,2,0,0,0,0,1,0,0,3.48
75916,JOUR,310,Media Law through History,1,LCD,120241,"Garza, Melita M",11,3,7,2,0,0,0,0,0,0,0,0,0,0,3.84
45976,JOUR,451,Research Methods in Journalism,A,LCD,120241,"Ball, Christopher A",15,8,0,1,3,0,1,0,0,0,0,0,0,0,3.81
63413,JOUR,453,Crisis Communications,A,LCD,120241,"Phelan Erdey, Carla A",32,5,0,0,1,0,0,0,0,0,0,0,0,0,3.97
75660,JOUR,471,Science Journalism,ONL,ONL,120241,"Sotirovic, Mirjana",0,8,7,2,1,2,1,1,1,0,0,0,0,0,3.42
71637,KIN,100,Walking & Movement Wellness,B1,LAB,120241,"North, Jonathan R",0,19,0,0,0,0,0,1,0,0,0,0,1,0,3.71
73574,KIN,100,Walking & Movement Wellness,B2,LAB,120241,"Woods, Mary E",16,6,0,2,3,0,0,1,0,0,0,0,0,0,3.77
73571,KIN,100,Walking & Movement Wellness,B3,LAB,120241,"North, Jonathan R",0,22,0,0,2,0,0,0,0,0,1,0,0,0,3.8
71638,KIN,100,Walking & Movement Wellness,B6,LAB,120241,"Szamocki, Madelyn R",0,25,0,0,1,0,0,0,0,0,0,0,1,0,3.81
34981,KIN,100,Weight Training I,C1,LAB,120241,"Zupancic, Zan",0,24,0,0,0,0,0,0,0,0,0,0,1,0,3.84
49834,KIN,100,YOGA,D1,LAB,120241,"Voss, Stephanie M",0,25,0,0,3,0,0,0,0,0,0,0,0,0,3.89
49835,KIN,100,YOGA,D2,LAB,120241,"Voss, Stephanie M",0,27,0,0,1,0,0,0,0,0,1,0,0,0,3.86
34973,KIN,100,YOGA,D3,LAB,120241,"Voss, Stephanie M",0,26,0,0,1,0,0,0,0,0,0,0,0,0,3.96
34990,KIN,102,Bowling,B5,LAB,120241,"Tangonan, Andreana E",37,0,0,0,1,0,0,0,0,0,0,0,0,0,3.97
35006,KIN,103,Badminton,A3,LAB,120241,"Choi, Jihoon",0,26,0,0,0,1,0,0,0,0,0,0,1,0,3.81
64972,KIN,103,Badminton,A4,LAB,120241,"Choi, Jihoon",0,31,0,0,0,1,0,0,0,0,0,0,0,0,3.96
75090,KIN,103,Badminton,A5,LAB,120241,"Guo, Jiaqi",0,25,0,0,1,0,0,0,0,0,0,0,1,0,3.81
35008,KIN,104,Skating Activities,A1,LAB,120241,"Clarke, Caitlin L",0,46,0,0,5,0,0,1,0,0,2,0,1,0,3.69
35036,KIN,104,Skating Activities,A10,LAB,120241,"Clarke, Caitlin L",0,46,0,0,4,0,0,1,0,0,0,0,0,0,3.88
49837,KIN,104,Skating Activities,A11,LAB,120241,"Clarke, Caitlin L",0,44,0,0,1,0,0,4,0,0,1,0,6,1,3.36
60712,KIN,104,Skating Activities,A12,LAB,120241,"Clarke, Caitlin L",0,51,0,0,2,0,0,1,0,0,0,0,0,0,3.93
60713,KIN,104,Skating Activities,A13,LAB,120241,"Clarke, Caitlin L",0,50,0,0,1,0,0,1,0,0,0,0,1,0,3.87
35011,KIN,104,Skating Activities,A2,LAB,120241,"Clarke, Caitlin L",0,43,0,0,5,0,0,1,0,0,0,0,0,0,3.86
35015,KIN,104,Skating Activities,A3,LAB,120241,"Clarke, Caitlin L",0,49,0,0,5,0,0,0,0,0,0,0,0,0,3.91
35017,KIN,104,Skating Activities,A4,LAB,120241,"Clarke, Caitlin L",0,52,0,0,3,0,0,0,0,0,0,0,0,0,3.95
52221,KIN,104,Skating Activities,A5,LAB,120241,"Clarke, Caitlin L",0,50,0,0,1,0,0,2,0,0,0,0,0,1,3.91
35023,KIN,104,Skating Activities,A6,LAB,120241,"Clarke, Caitlin L",0,43,0,0,2,0,0,3,0,0,2,0,1,0,3.65
35026,KIN,104,Skating Activities,A7,LAB,120241,"Clarke, Caitlin L",0,35,0,0,3,0,0,0,0,0,0,0,2,2,3.73
35028,KIN,104,Skating Activities,A8,LAB,120241,"Clarke, Caitlin L",0,41,0,0,3,0,0,2,0,0,0,0,3,0,3.61
35034,KIN,104,Skating Activities,A9,LAB,120241,"Clarke, Caitlin L",0,39,0,0,6,0,0,1,0,0,1,0,1,0,3.69
75510,KIN,108,Stress Management,ON1,LEC,120241,"Ensign, Julene M",227,73,24,10,6,4,5,1,3,0,0,2,0,0,3.86
74078,KIN,108,Stress Management,ON2,LEC,120241,"Ensign, Julene M",210,27,15,10,2,9,1,2,2,0,1,2,6,1,3.76
35053,KIN,109,Volleyball,A1,LAB,120241,"Huang, Kathryn F",0,32,0,0,0,0,0,1,0,0,0,0,0,0,3.94
49391,KIN,109,Volleyball,A2,LAB,120241,"Huang, Kathryn F",0,33,0,0,0,0,0,1,0,0,0,0,0,0,3.94
75088,KIN,109,Volleyball,A4,LAB,120241,"Huang, Yi-Heng",0,28,0,0,0,0,0,0,0,0,0,0,1,0,3.86
35060,KIN,109,Basketball,B2,LAB,120241,"Weidenhamer, Clay",0,22,0,0,0,0,0,0,0,0,0,0,1,0,3.83
75511,KIN,109,Basketball,B3,LAB,120241,"Zhou, Peng",0,24,1,0,0,1,1,0,0,0,1,0,0,0,3.77
35076,KIN,120,Injuries in Sport,A,LCD,120241,"Gardner, Karianne J",2,11,8,4,2,1,1,0,0,0,0,0,0,0,3.64
56867,KIN,122,Physical Activity and Health,B,LEC,120241,"Rodrigues Curi, Pedro",10,11,10,1,2,1,0,1,0,0,1,0,0,0,3.67
70045,KIN,122,Physical Activity and Health,ON1,ONL,120241,"Wolff, Whitney L",75,134,64,22,19,6,4,5,2,0,2,1,6,0,3.65
53020,KIN,125,Orientation KIN & Comm Health,A,DIS,120241,"O'Neill, Amy",0,103,0,0,7,0,0,1,0,0,0,0,0,0,3.92
35117,KIN,140,Social Sci of Human Movement,AL1,LEC,120241,"Pindus, Dominika M",51,39,20,12,7,4,6,0,2,2,2,1,1,0,3.59
65682,KIN,142,Contemporary Issues in Sport,ON1,ONL,120241,"Couture, Jesse",40,33,8,6,8,5,5,1,0,0,2,0,1,1,3.62
69297,KIN,142,Contemporary Issues in Sport,ON2,ONL,120241,"Sydnor, Synthia",0,42,0,0,19,0,0,7,0,0,1,0,3,0,3.33
35126,KIN,150,Bioscience of Human Movement,AL1,LEC,120241,"Boppart, Marni",0,65,0,0,55,0,0,14,0,0,6,0,2,0,3.23
64926,KIN,201,Phys Activity Research Methods,AL1,LCD,120241,"Miranda Tassita, Rafael",55,24,12,3,3,5,1,2,3,1,0,1,2,0,3.62
74822,KIN,210,Applied Medical Terminology,ON2,ONL,120241,"O'Connor, Jamie A",0,143,6,1,1,0,0,0,0,0,0,0,1,0,3.95
56184,KIN,247,Intro to Sport Psychology,ON2,ONL,120241,"Mullen, Sean P",0,114,0,0,78,0,0,23,0,0,2,0,7,0,3.29
56130,KIN,249,Sport & Modern Society,ON1,ONL,120241,"Haugen, Matthew B",211,122,27,16,22,4,7,4,1,1,2,2,6,0,3.75
56186,KIN,249,Sport & Modern Society,ON2,ONL,120241,"Couture, Jesse",121,61,27,14,9,6,5,5,0,2,1,1,4,0,3.68
64873,KIN,259,Motor Development and Control,AL1,LEC,120241,"Leonardis, Joshua M",8,28,12,7,13,4,1,5,1,1,0,2,3,0,3.27
35191,KIN,268,Children's Movement,AL1,LEC,120241,"Strittmater, Gabrielle R",29,6,6,0,1,0,1,0,0,0,0,0,0,0,3.89
57542,KIN,340,Soc & Psych of Phys Activity,AL1,LEC,120241,"Petruzzello, Steven J",0,61,30,23,16,17,11,4,2,1,2,0,0,0,3.38
56781,KIN,345,Sport and Society,A,LCD,120241,"Burgos, Adrian",2,18,7,2,1,1,0,0,0,0,0,0,0,1,3.81
75701,KIN,351,Musculoskeletal Anatomy,A,LCD,120241,"Wolff, Whitney L",7,12,2,1,7,1,0,0,0,0,0,0,0,0,3.68
35159,KIN,352,Bioenergetics of Movement,AL1,LEC,120241,"Burd, Nicholas A",0,46,0,0,54,0,0,5,0,0,0,0,0,0,3.39
35163,KIN,355,Biomechanics of Human Movement,AL1,LEC,120241,"Wolff, Whitney L",3,22,15,10,14,8,4,9,0,1,1,0,1,0,3.2
59230,KIN,369,Coaching Strategies,A,LEC,120241,"Strittmater, Gabrielle R",21,3,1,1,0,0,0,0,0,0,0,0,0,0,3.96
74083,KIN,420,Phys Basis of Strength & Cond,G1,LCD,120241,"Harris, Alana",5,17,0,3,12,0,0,2,0,1,0,0,0,0,3.49
